Elapsed time,192.168.46.11 Disks I/O unit=mb:writebytes:fs=/,192.168.46.12 Disks I/O unit=mb:writebytes:fs=/,192.168.46.13 Disks I/O unit=mb:writebytes:fs=/
09:45:20.0,0.0,0.0,0.0
09:45:21.0,0.0,0.0,0.0
09:45:22.0,0.0,0.0,0.0
09:45:23.0,0.062,0.0,0.0
09:45:24.0,0.0,0.082,0.0
09:45:25.0,0.0,0.0,0.015
09:45:26.0,0.0,1.726,0.074
09:45:27.0,0.0,0.0,0.0
09:45:28.0,0.062,0.0,0.07
09:45:29.0,0.0,0.0,0.0
09:45:30.0,0.0,0.0,1.699
09:45:31.0,0.0,0.085,0.0
09:45:32.0,0.0,0.0,0.0
09:45:33.0,0.058,0.0,0.0
09:45:34.0,0.0,0.078,0.0
09:45:35.0,0.0,0.0,0.078
09:45:36.0,0.015,0.0,0.0
09:45:37.0,0.0,0.0,0.0
09:45:38.0,1.449,0.0,0.082
09:45:39.0,0.0,3.636,0.0
09:45:40.0,0.0,0.0,7.3
09:45:41.0,1.613,0.023,0.0
09:45:42.0,0.0,0.0,0.0
09:45:43.0,0.066,0.0,0.113
09:45:44.0,0.0,0.109,0.0
09:45:45.0,0.0,0.0,17.839
09:45:46.0,0.0,0.015,0.0
09:45:47.0,0.0,0.0,0.0
09:45:48.0,31.312,28.91,8.578
09:45:49.0,0.0,0.0,0.0
09:45:50.0,0.0,0.0,0.0
09:45:51.0,0.0,0.0,0.0
09:45:52.0,0.0,0.0,0.0
09:45:53.0,0.085,0.085,0.078
09:45:54.0,0.0,0.015,0.0
09:45:55.0,0.0,0.0,0.0
09:45:56.0,31.726,0.0,0.0
09:45:57.0,0.117,31.855,32.531
09:45:58.0,0.023,0.113,8.761
09:45:59.0,10.07,0.0,0.269
09:46:00.0,0.0,0.0,8.347
09:46:01.0,8.511,2.859,0.132
09:46:02.0,1.199,0.0,0.0
09:46:03.0,9.257,0.089,11.871
09:46:04.0,9.937,0.023,0.0
09:46:05.0,32.632,32.777,41.824
09:46:06.0,11.25,8.773,0.125
09:46:07.0,11.058,0.183,11.281
09:46:08.0,0.187,0.0,0.171
09:46:09.0,0.0,0.0,0.0
09:46:10.0,14.246,8.156,11.101
09:46:11.0,0.0,0.156,0.136
09:46:12.0,11.714,0.273,0.0
09:46:13.0,35.078,32.05,46.382
09:46:14.0,5.902,0.015,0.0
09:46:15.0,0.0,0.0,14.792
09:46:16.0,16.472,11.929,9.039
09:46:17.0,0.113,0.007,0.0
09:46:18.0,5.835,0.0,5.121
09:46:19.0,0.0,9.863,8.55
09:46:20.0,0.0,0.0,5.777
09:46:21.0,43.476,0.105,32.597
09:46:22.0,0.0,42.292,0.0
09:46:23.0,0.144,1.921,0.0
09:46:24.0,14.945,0.031,11.98
09:46:25.0,0.246,11.031,0.0
09:46:26.0,0.253,0.0,0.0
09:46:27.0,0.0,0.191,13.41
09:46:28.0,13.964,0.0,0.031
09:46:29.0,32.058,14.25,0.0
09:46:30.0,0.0,0.0,90.25
09:46:31.0,14.171,0.0,0.128
09:46:32.0,0.125,34.472,0.0
09:46:33.0,0.0,0.101,0.0
09:46:34.0,0.0,8.304,15.98
09:46:35.0,13.101,8.96,0.046
09:46:36.0,0.671,0.0,0.0
09:46:37.0,0.0,15.398,0.0
09:46:38.0,37.746,0.101,18.253
09:46:39.0,13.558,0.0,32.039
09:46:40.0,0.0,5.613,50.398
09:46:41.0,0.105,0.128,13.578
09:46:42.0,0.0,0.031,0.0
09:46:43.0,13.554,11.82,0.0
09:46:44.0,0.0,32.312,13.39
09:46:45.0,0.0,0.0,0.316
09:46:46.0,65.496,13.355,0.0
09:46:47.0,0.128,0.164,0.0
09:46:48.0,0.0,12.464,0.0
09:46:49.0,0.0,0.136,0.0
09:46:50.0,11.296,15.878,31.765
09:46:51.0,22.945,0.0,3.535
09:46:52.0,0.0,99.417,15.035
09:46:53.0,12.191,32.132,0.121
09:46:54.0,0.128,0.0,0.0
09:46:55.0,8.363,0.0,12.382
09:46:56.0,33.519,0.0,0.0
09:46:57.0,12.613,0.078,8.425
09:46:58.0,0.0,0.113,0.0
09:46:59.0,0.0,1.085,34.941
09:47:00.0,46.523,13.144,45.746
09:47:01.0,20.375,0.121,0.0
09:47:02.0,13.722,13.839,0.0
09:47:03.0,0.0,20.035,12.558
09:47:04.0,5.375,0.0,0.0
09:47:05.0,0.0,13.398,23.351
09:47:06.0,0.136,12.55,0.0
09:47:07.0,0.0,6.675,5.421
09:47:08.0,10.98,8.609,0.0
09:47:09.0,31.957,15.253,66.39
09:47:10.0,24.351,0.0,8.542
09:47:11.0,0.214,0.0,2.656
09:47:12.0,0.0,11.691,0.0
09:47:13.0,13.894,34.25,0.0
09:47:14.0,0.195,72.527,16.804
09:47:15.0,0.0,11.46,0.093
09:47:16.0,2.402,0.156,13.917
09:47:17.0,43.273,12.636,0.218
09:47:18.0,0.0,0.125,32.785
09:47:19.0,13.519,0.031,0.0
09:47:20.0,0.171,11.792,14.101
09:47:21.0,0.125,0.0,0.0
09:47:22.0,14.8,5.445,0.0
09:47:23.0,0.0,31.789,0.0
09:47:24.0,0.0,10.703,13.66
09:47:25.0,12.042,0.121,3.074
09:47:26.0,86.832,0.0,31.617
09:47:27.0,0.0,0.0,14.777
09:47:28.0,0.0,16.714,0.0
09:47:29.0,14.171,0.0,0.0
09:47:30.0,0.0,0.0,44.675
09:47:31.0,0.14,0.0,11.824
09:47:32.0,11.839,0.046,0.195
09:47:33.0,9.136,0.0,0.0
09:47:34.0,0.125,0.113,12.617
09:47:35.0,0.0,0.0,0.042
09:47:36.0,119.722,20.839,32.164
09:47:37.0,0.375,14.246,11.98
09:47:38.0,0.0,10.652,0.0
09:47:39.0,12.789,13.605,21.964
09:47:40.0,0.003,0.0,47.261
09:47:41.0,0.253,0.0,0.0
09:47:42.0,0.0,13.843,0.0
09:47:43.0,0.0,14.726,0.0
09:47:44.0,15.933,0.0,0.132
09:47:45.0,0.0,0.0,0.117
09:47:46.0,33.421,12.027,20.085
09:47:47.0,5.218,95.433,0.0
09:47:48.0,10.675,32.066,13.984
09:47:49.0,0.0,3.792,12.371
09:47:50.0,10.765,8.804,0.093
09:47:51.0,0.234,0.0,14.304
09:47:52.0,13.312,12.015,0.0
09:47:53.0,0.375,0.0,11.921
09:47:54.0,2.32,9.242,5.527
09:47:55.0,13.437,37.316,0.632
09:47:56.0,8.16,13.242,0.0
09:47:57.0,24.671,0.171,72.55
09:47:58.0,0.0,36.777,11.16
09:47:59.0,14.632,0.582,0.0
09:48:00.0,0.0,0.0,1.675
09:48:01.0,13.98,11.929,0.0
09:48:02.0,0.0,0.062,46.941
09:48:03.0,16.554,38.39,2.109
09:48:04.0,0.171,0.0,0.078
09:48:05.0,76.281,10.734,13.718
09:48:06.0,14.265,1.078,32.652
09:48:07.0,0.125,0.05,0.0
09:48:08.0,0.0,51.644,14.632
09:48:09.0,12.746,0.324,0.0
09:48:10.0,11.96,0.0,17.605
09:48:11.0,60.417,0.0,0.203
09:48:12.0,9.472,0.152,0.0
09:48:13.0,0.0,0.0,14.792
09:48:14.0,14.281,0.183,0.121
09:48:15.0,32.429,20.382,31.66
09:48:16.0,11.828,13.437,13.804
09:48:17.0,0.0,11.183,0.132
09:48:18.0,0.0,14.496,0.0
09:48:19.0,0.0,0.128,14.32
09:48:20.0,11.605,11.703,0.054
09:48:21.0,25.839,0.226,0.0
09:48:22.0,11.214,4.429,21.363
09:48:23.0,14.593,75.667,43.16
09:48:24.0,11.75,13.98,55.757
09:48:25.0,79.046,26.351,27.523
09:48:26.0,0.425,23.476,10.789
09:48:27.0,0.0,39.48,90.207
09:48:28.0,60.968,11.492,0.0
09:48:29.0,0.0,0.0,0.0
09:48:30.0,0.0,3.898,1.027
09:48:31.0,0.062,5.437,0.0
09:48:32.0,0.0,11.312,0.128
09:48:33.0,0.089,27.5,22.0
09:48:34.0,76.042,22.949,63.207
09:48:35.0,42.125,0.0,4.308
09:48:36.0,4.777,103.8,0.0
09:48:37.0,0.0,0.054,0.0
09:48:38.0,0.0,0.0,0.0
