Elapsed time,192.168.46.11 Disks I/O unit=mb:writebytes:fs=/,192.168.46.12 Disks I/O unit=mb:writebytes:fs=/,192.168.46.13 Disks I/O unit=mb:writebytes:fs=/
10:19:28.0,0.0,0.0,0.0
10:19:29.0,0.0,1.632,0.0
10:19:30.0,0.0,0.0,0.0
10:19:31.0,0.0,0.082,0.0
10:19:32.0,0.066,0.0,0.078
10:19:33.0,0.058,0.0,0.0
10:19:34.0,0.0,0.0,0.0
10:19:35.0,0.0,0.0,0.07
10:19:36.0,0.0,0.078,0.0
10:19:37.0,0.0,0.0,0.003
10:19:38.0,0.0,0.0,0.0
10:19:39.0,0.0,0.0,0.0
10:19:40.0,0.0,0.0,0.0
10:19:41.0,0.0,0.082,0.0
10:19:42.0,0.0,0.0,0.07
10:19:43.0,0.117,0.0,0.0
10:19:44.0,0.0,2.804,0.0
10:19:45.0,0.0,0.0,0.074
10:19:46.0,0.0,0.109,0.0
10:19:47.0,3.07,0.0,4.671
10:19:48.0,0.0,0.0,0.0
10:19:49.0,12.796,0.0,0.0
10:19:50.0,0.0,0.0,13.746
10:19:51.0,0.0,19.218,3.925
10:19:52.0,0.0,0.0,0.175
10:19:53.0,0.085,0.0,0.0
10:19:54.0,0.121,13.324,0.0
10:19:55.0,0.0,0.0,0.027
10:19:56.0,52.035,0.015,36.949
10:19:57.0,0.152,0.0,32.421
10:19:58.0,14.449,0.0,0.015
10:19:59.0,0.0,0.0,0.0
10:20:00.0,0.0,0.0,0.0
10:20:01.0,0.0,32.05,0.0
10:20:02.0,32.667,0.0,0.082
10:20:03.0,0.066,0.0,34.832
10:20:04.0,0.0,0.0,0.0
10:20:05.0,0.058,0.0,0.015
10:20:06.0,0.062,32.41,0.0
10:20:07.0,0.0,0.0,0.179
10:20:08.0,0.0,0.0,0.0
10:20:09.0,69.66,0.0,32.05
10:20:10.0,0.0,0.0,0.003
10:20:11.0,0.0,0.085,29.632
10:20:12.0,0.0,32.492,0.0
10:20:13.0,0.07,0.0,0.0
10:20:14.0,0.0,0.007,0.0
10:20:15.0,31.691,0.0,30.992
10:20:16.0,0.117,0.089,1.273
10:20:17.0,0.0,0.0,0.0
10:20:18.0,0.167,31.679,0.167
10:20:19.0,0.0,1.984,0.0
10:20:20.0,62.164,0.0,31.664
10:20:21.0,32.39,0.0,62.558
10:20:22.0,0.0,0.0,1.632
10:20:23.0,0.203,0.0,0.179
10:20:24.0,0.0,32.535,0.0
10:20:25.0,0.0,26.261,0.0
10:20:26.0,67.125,0.128,27.265
10:20:27.0,0.312,0.0,32.152
10:20:28.0,0.125,0.0,0.125
10:20:29.0,0.0,27.363,0.0
10:20:30.0,0.0,31.546,0.136
10:20:31.0,0.207,0.191,0.0
10:20:32.0,32.175,0.0,0.0
10:20:33.0,1.894,0.0,56.144
10:20:34.0,0.0,32.96,9.007
10:20:35.0,0.0,0.0,0.0
10:20:36.0,0.0,32.222,0.019
10:20:37.0,32.57,0.0,0.0
10:20:38.0,31.886,0.0,1.835
10:20:39.0,0.128,0.0,32.097
10:20:40.0,0.0,0.105,0.0
10:20:41.0,0.0,0.0,0.0
10:20:42.0,0.0,32.156,0.0
10:20:43.0,0.132,0.0,41.011
10:20:44.0,32.828,0.007,0.0
10:20:45.0,30.078,35.433,32.054
10:20:46.0,0.0,0.089,0.019
10:20:47.0,0.0,0.0,0.0
10:20:48.0,0.125,31.968,0.343
10:20:49.0,0.0,0.007,0.0
10:20:50.0,31.441,0.128,0.0
10:20:51.0,0.0,0.0,31.882
10:20:52.0,32.46,0.0,28.476
10:20:53.0,0.457,28.394,0.281
10:20:54.0,0.105,35.679,0.0
10:20:55.0,0.0,0.0,0.0
10:20:56.0,32.632,0.105,0.148
10:20:57.0,0.0,0.121,32.367
10:20:58.0,54.484,0.0,0.109
10:20:59.0,11.566,9.421,0.0
10:21:00.0,0.0,32.027,0.0
10:21:01.0,0.0,0.0,11.667
10:21:02.0,31.621,0.0,0.0
10:21:03.0,0.007,0.0,31.996
10:21:04.0,0.085,0.285,0.0
10:21:05.0,0.136,0.0,0.0
10:21:06.0,0.0,32.898,0.144
10:21:07.0,0.0,0.0,0.0
10:21:08.0,35.242,0.0,0.121
10:21:09.0,36.98,30.835,31.949
10:21:10.0,1.871,0.0,0.0
10:21:11.0,0.0,0.0,32.277
10:21:12.0,0.0,31.257,0.0
10:21:13.0,0.0,0.113,38.511
10:21:14.0,0.203,0.007,0.0
10:21:15.0,32.417,0.0,0.203
10:21:16.0,0.0,0.101,32.488
10:21:17.0,0.0,0.0,0.0
10:21:18.0,32.73,46.539,29.843
10:21:19.0,0.0,16.761,0.0
10:21:20.0,0.0,0.0,0.0
10:21:21.0,31.468,0.0,33.39
10:21:22.0,0.0,0.191,32.156
10:21:23.0,0.246,0.0,30.23
10:21:24.0,0.105,49.453,19.183
10:21:25.0,0.0,31.894,1.753
10:21:26.0,0.0,8.992,0.023
10:21:27.0,61.527,18.707,38.394
10:21:28.0,55.136,0.0,32.535
