Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
16:15:54.0,0.0,,0.0
16:15:55.0,1.628,0.0,1.259
16:15:56.0,0.933,1.291,1.238
16:15:57.0,1.251,6.623,5.581
16:15:58.0,1.213,0.978,1.253
16:15:59.0,5.24,1.599,0.933
16:16:00.0,0.956,1.573,1.273
16:16:01.0,1.583,1.278,1.315
16:16:02.0,72.108,5.319,7.252
16:16:03.0,1.697,1.735,1.27
16:16:04.0,6.343,1.347,1.598
16:16:05.0,0.978,1.303,1.574
16:16:06.0,1.252,0.957,1.566
16:16:07.0,0.934,6.598,5.357
16:16:08.0,1.283,1.664,1.281
16:16:09.0,5.304,1.294,1.263
16:16:10.0,1.267,1.0,1.604
16:16:11.0,1.248,0.959,1.62
16:16:12.0,0.927,5.245,6.557
16:16:13.0,1.218,1.327,1.268
16:16:14.0,5.536,1.316,0.968
16:16:15.0,1.564,1.239,0.93
16:16:16.0,0.966,1.552,1.553
16:16:17.0,1.215,6.561,855.893
16:16:18.0,3243.228,886.304,7130.582
16:16:19.0,6307.398,1949.155,7568.033
16:16:20.0,5303.64,3890.901,4428.532
16:16:21.0,3711.697,4700.77,4177.498
16:16:22.0,4340.251,4763.046,4033.981
16:16:23.0,4479.19,5876.501,5048.263
16:16:24.0,5439.439,5332.498,5154.187
16:16:25.0,4436.582,5646.501,4854.315
16:16:26.0,4904.986,5822.985,5328.952
16:16:27.0,5390.25,5668.29,4452.392
16:16:28.0,5214.804,5799.448,5421.929
16:16:29.0,4927.373,5882.732,6097.339
16:16:30.0,4783.132,5880.29,6033.515
16:16:31.0,4260.178,5601.581,4080.532
16:16:32.0,6495.568,5365.707,4705.464
16:16:33.0,5846.044,4920.479,4576.208
16:16:34.0,5489.465,6193.279,5147.087
16:16:35.0,4420.247,6362.512,5063.149
16:16:36.0,4512.613,6173.731,4759.401
16:16:37.0,4702.832,6744.562,5086.238
