Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
15:10:51.0,,0.0,0.0
15:10:52.0,0.0,,
15:10:53.0,1.285,1.643,0.962
15:10:54.0,6.677,1.304,1.273
15:10:55.0,0.93,1.285,1.255
15:10:56.0,1.252,1.575,1.218
15:10:57.0,1.218,5.589,4.977
15:10:58.0,0.925,1.612,0.941
15:10:59.0,5.032,1.584,1.204
15:11:00.0,300.782,1.612,1.92
15:11:01.0,3685.777,1168.392,2527.898
15:11:02.0,5780.505,1811.664,6292.203
15:11:03.0,6652.416,2384.024,5148.376
15:11:04.0,6082.939,2504.685,4671.405
15:11:05.0,5820.293,2679.141,4689.184
15:11:06.0,5884.159,2699.897,4732.836
15:11:07.0,5689.537,2964.081,4743.281
15:11:08.0,7118.024,2660.501,4131.317
15:11:09.0,8260.26,2563.787,3822.798
15:11:10.0,9173.585,2014.984,3326.732
15:11:11.0,8520.572,2253.649,3542.858
15:11:12.0,8478.012,2136.737,3619.367
15:11:13.0,8545.351,2064.893,3686.435
15:11:14.0,8384.082,2460.709,3496.96
15:11:15.0,8353.805,2348.927,3574.698
15:11:16.0,8346.749,2502.689,3497.094
15:11:17.0,8710.607,2531.402,3286.577
15:11:18.0,8686.755,2734.633,3050.514
15:11:19.0,8635.737,3191.031,2701.184
15:11:20.0,8265.541,3404.086,2781.947
15:11:21.0,8082.398,3552.61,2447.305
15:11:22.0,8018.872,4110.898,2433.045
15:11:23.0,8144.583,3779.738,2674.43
15:11:24.0,7606.359,4133.235,2352.474
15:11:25.0,6913.624,5040.008,1867.658
15:11:26.0,7300.384,5048.609,2132.88
15:11:27.0,7714.796,5334.37,1777.848
15:11:28.0,8371.477,4058.579,2264.68
15:11:29.0,8628.333,3914.296,2065.031
15:11:30.0,8535.893,3801.45,2193.833
15:11:31.0,8056.929,3931.4,2057.629
15:11:32.0,8618.461,3979.25,2206.368
15:11:33.0,8728.54,3520.17,2032.293
15:11:34.0,8549.036,3687.083,2135.022
15:11:35.0,8553.377,3893.912,2117.018
15:11:36.0,8577.623,3670.159,2257.5
15:11:37.0,8506.345,3693.238,2517.333
15:11:38.0,8447.683,3501.444,2365.6
15:11:39.0,8529.644,3398.182,2480.351
15:11:40.0,8270.372,3609.795,2598.975
15:11:41.0,7684.576,3574.715,2782.808
15:11:42.0,8599.45,3648.041,2610.594
15:11:43.0,8567.467,3699.916,2293.616
15:11:44.0,8352.381,3747.228,2244.858
15:11:45.0,8736.671,3764.423,2317.63
15:11:46.0,8325.747,3837.714,2187.687
15:11:47.0,8317.948,3752.259,2755.481
15:11:48.0,8257.645,3484.569,2712.853
15:11:49.0,7724.737,3351.544,2816.346
15:11:50.0,9126.524,3044.951,2996.046
15:11:51.0,8294.258,2682.599,3193.543
15:11:52.0,8351.504,2577.335,3430.07
15:11:53.0,8224.593,2570.679,3458.525
15:11:54.0,8338.857,2997.96,3187.399
15:11:55.0,8066.133,2850.011,3427.56
15:11:56.0,8252.674,2991.838,3378.339
15:11:57.0,8249.36,3051.917,3359.897
15:11:58.0,8133.333,2984.334,3366.48
15:11:59.0,8075.848,3085.184,3403.566
15:12:00.0,7862.738,2608.017,4045.727
15:12:01.0,8123.454,2530.671,3574.61
15:12:02.0,7818.958,2671.633,3784.804
15:12:03.0,7962.476,2748.663,3855.267
15:12:04.0,8195.205,2663.521,3712.387
15:12:05.0,8050.25,2611.207,3816.5
15:12:06.0,8143.303,2549.334,3797.566
15:12:07.0,8115.799,2721.524,3805.666
15:12:08.0,8283.007,2591.411,3581.186
15:12:09.0,8070.36,2795.473,3341.765
15:12:10.0,8072.404,2925.642,3291.11
