Elapsed time,192.168.46.11 CPU core=0:user,192.168.46.12 CPU core=0:user,192.168.46.13 CPU core=0:user
16:36:11.0,1.641,,1.848
16:36:12.0,0.0,2.053,0.0
16:36:13.0,0.0,0.0,1.0
16:36:14.0,1.0,0.0,0.0
16:36:15.0,1.0,0.0,0.0
16:36:16.0,0.0,0.0,0.0
16:36:17.0,0.0,2.0,0.0
16:36:18.0,0.0,0.0,0.0
16:36:19.0,0.0,0.0,0.0
16:36:20.0,0.0,1.0,2.0
16:36:21.0,0.0,0.0,0.0
16:36:22.0,18.181,0.0,17.346
16:36:23.0,0.0,23.711,0.0
16:36:24.0,0.0,0.0,1.0
16:36:25.0,0.0,0.0,0.0
16:36:26.0,0.0,0.0,0.0
16:36:27.0,0.0,0.0,0.0
16:36:28.0,3.0,0.0,24.0
16:36:29.0,32.653,38.383,16.831
16:36:30.0,0.0,14.141,1.0
16:36:31.0,0.0,0.0,0.0
16:36:32.0,0.0,0.0,0.99
16:36:33.0,0.0,0.0,0.0
16:36:34.0,0.0,1.0,1.0
16:36:35.0,1.0,0.0,0.0
16:36:36.0,48.484,0.0,74.0
16:36:37.0,13.0,50.495,0.0
16:36:38.0,0.0,0.0,4.04
16:36:39.0,0.0,0.0,0.0
16:36:40.0,0.0,0.0,0.0
16:36:41.0,1.0,0.99,1.0
16:36:42.0,0.0,0.0,0.0
16:36:43.0,0.0,0.0,0.0
16:36:44.0,20.408,0.0,43.0
16:36:45.0,50.0,59.0,23.0
16:36:46.0,0.0,9.09,0.0
16:36:47.0,0.0,0.0,0.0
16:36:48.0,1.0,0.0,0.0
16:36:49.0,0.0,0.0,0.0
16:36:50.0,0.0,0.0,0.0
16:36:51.0,0.0,1.0,1.0
16:36:52.0,0.0,0.0,0.0
16:36:53.0,0.99,0.0,5.05
16:36:54.0,69.0,21.0,85.0
16:36:55.0,10.204,64.356,0.0
16:36:56.0,0.0,0.0,0.0
16:36:57.0,0.99,1.0,0.0
16:36:58.0,0.0,1.0,1.98
16:36:59.0,0.0,0.0,0.0
16:37:00.0,0.0,0.0,0.0
16:37:01.0,0.0,0.0,0.0
16:37:02.0,7.07,1.0,0.0
16:37:03.0,2.0,0.0,0.0
16:37:04.0,16.161,0.0,41.0
16:37:05.0,60.824,61.616,58.163
16:37:06.0,0.0,29.591,0.0
16:37:07.0,1.0,0.0,0.0
16:37:08.0,0.0,0.0,1.0
16:37:09.0,1.0,1.0,0.0
16:37:10.0,0.0,0.0,0.0
16:37:11.0,1.0,0.0,0.0
16:37:12.0,0.0,1.0,0.0
16:37:13.0,0.0,0.99,1.0
16:37:14.0,1.0,0.0,0.0
16:37:15.0,0.0,0.0,0.0
16:37:16.0,52.0,1.98,67.676
16:37:17.0,55.555,88.0,23.529
16:37:18.0,0.0,25.0,1.01
16:37:19.0,0.0,0.0,0.0
16:37:20.0,0.0,1.0,0.0
16:37:21.0,0.0,0.99,0.0
16:37:22.0,0.0,0.0,0.99
16:37:23.0,0.0,0.0,1.0
16:37:24.0,0.99,0.0,0.0
16:37:25.0,0.0,1.0,1.0
16:37:26.0,0.0,0.0,0.0
16:37:27.0,1.0,0.0,0.0
16:37:28.0,0.0,0.0,0.0
16:37:29.0,59.595,11.224,82.828
16:37:30.0,60.0,91.919,23.469
16:37:31.0,0.0,28.999,0.0
16:37:32.0,0.0,0.0,0.99
16:37:33.0,0.0,0.0,0.0
16:37:34.0,0.0,0.0,1.0
16:37:35.0,0.0,0.0,0.0
16:37:36.0,1.0,0.0,0.0
16:37:37.0,0.0,0.0,0.0
16:37:38.0,0.0,0.0,0.0
16:37:39.0,0.0,0.0,0.0
16:37:40.0,0.99,0.0,1.0
16:37:41.0,0.0,0.98,0.0
16:37:42.0,0.99,0.0,0.0
16:37:43.0,65.306,14.141,88.0
16:37:44.0,85.858,92.0,53.061
16:37:45.0,0.0,41.0,0.0
16:37:46.0,0.0,0.0,0.97
16:37:47.0,0.0,0.0,0.0
16:37:48.0,0.0,1.0,0.0
16:37:49.0,0.0,1.0,0.0
16:37:50.0,0.0,0.0,0.0
16:37:51.0,0.0,0.0,0.0
16:37:52.0,0.98,1.0,0.0
16:37:53.0,0.0,0.0,1.0
16:37:54.0,0.0,0.0,0.0
16:37:55.0,0.0,0.0,1.0
16:37:56.0,0.0,0.0,0.0
16:37:57.0,0.0,0.0,0.0
16:37:58.0,50.505,0.99,74.489
16:37:59.0,82.828,90.816,89.108
16:38:00.0,12.371,72.0,1.01
16:38:01.0,1.0,0.0,0.0
16:38:02.0,0.0,0.0,1.0
16:38:03.0,0.0,1.0,0.0
16:38:04.0,1.0,0.0,1.0
16:38:05.0,0.0,0.0,0.0
16:38:06.0,0.0,0.0,0.0
16:38:07.0,1.0,1.0,0.0
16:38:08.0,0.0,0.99,0.0
16:38:09.0,0.0,0.0,0.0
16:38:10.0,0.0,0.0,0.99
16:38:11.0,0.0,0.0,0.0
16:38:12.0,1.0,0.0,0.0
16:38:13.0,0.0,1.0,1.0
16:38:14.0,10.0,0.0,32.323
16:38:15.0,93.069,50.495,90.0
16:38:16.0,94.0,90.099,92.0
16:38:17.0,82.0,90.909,15.151
16:38:18.0,55.0,11.881,0.99
16:38:19.0,12.871,0.0,0.0
16:38:20.0,6.0,0.0,0.0
16:38:21.0,10.891,0.99,0.0
16:38:22.0,0.0,0.0,0.0
16:38:23.0,0.0,0.0,0.0
16:38:24.0,0.0,0.0,1.0
16:38:25.0,1.0,0.0,0.0
16:38:26.0,0.0,0.99,1.0
16:38:27.0,0.0,0.0,0.98
16:38:28.0,0.0,0.0,1.01
16:38:29.0,0.0,1.0,0.0
16:38:30.0,0.0,0.0,1.0
16:38:31.0,0.0,0.99,1.0
16:38:32.0,34.0,0.0,64.646
16:38:33.0,93.939,80.0,81.188
16:38:34.0,70.408,87.755,60.396
16:38:35.0,7.07,33.333,1.0
16:38:36.0,1.0,0.0,0.0
16:38:37.0,0.0,0.0,0.0
16:38:38.0,0.0,1.0,0.0
16:38:39.0,0.0,5.05,0.0
16:38:40.0,0.0,0.0,0.0
16:38:41.0,0.0,0.0,0.0
16:38:42.0,1.0,1.0,0.0
16:38:43.0,1.0,0.0,0.0
16:38:44.0,0.0,0.0,0.0
16:38:45.0,0.0,0.0,0.0
16:38:46.0,0.0,1.0,0.0
16:38:47.0,0.0,1.0,1.0
16:38:48.0,0.0,0.0,0.99
16:38:49.0,0.0,0.0,0.0
16:38:50.0,0.0,0.0,0.0
