Elapsed time,192.168.46.11 CPU user,192.168.46.12 CPU user,192.168.46.13 CPU user
15:58:01.0,0.766,0.453,0.414
15:58:02.0,0.25,0.249,0.0
15:58:03.0,0.25,0.25,0.25
15:58:04.0,0.248,0.0,0.498
15:58:05.0,0.0,0.0,0.0
15:58:06.0,0.25,0.498,0.0
15:58:07.0,0.0,0.0,0.0
15:58:08.0,0.0,0.25,0.0
15:58:09.0,0.0,0.0,2.01
15:58:10.0,33.583,38.539,57.215
15:58:11.0,24.181,15.617,0.501
15:58:12.0,0.0,0.0,0.0
15:58:13.0,0.0,0.0,0.5
15:58:14.0,0.0,0.0,0.0
15:58:15.0,0.249,1.507,0.0
15:58:16.0,5.472,8.5,45.0
15:58:17.0,51.776,73.366,31.155
15:58:18.0,0.502,0.25,0.0
15:58:19.0,0.0,0.25,0.0
15:58:20.0,0.25,0.0,0.0
15:58:21.0,0.0,0.0,0.753
15:58:22.0,0.0,0.25,0.75
15:58:23.0,0.5,0.25,19.548
15:58:24.0,64.898,71.969,71.032
15:58:25.0,41.75,49.122,0.0
15:58:26.0,0.0,0.25,0.748
15:58:27.0,0.0,0.249,0.249
15:58:28.0,0.25,0.0,0.0
15:58:29.0,0.0,0.25,0.0
15:58:30.0,0.25,0.0,1.754
15:58:31.0,5.012,0.25,0.5
15:58:32.0,38.345,41.604,79.145
15:58:33.0,40.0,41.5,14.0
15:58:34.0,0.0,0.25,0.0
15:58:35.0,0.0,0.0,0.25
15:58:36.0,0.25,0.5,0.25
15:58:37.0,0.0,0.0,0.498
15:58:38.0,0.249,0.0,0.0
15:58:39.0,0.0,0.25,0.0
15:58:40.0,1.253,0.0,0.0
15:58:41.0,2.0,0.501,29.292
15:58:42.0,80.808,82.5,76.633
15:58:43.0,15.577,14.536,0.0
15:58:44.0,0.0,0.0,0.25
15:58:45.0,0.25,0.25,0.0
15:58:46.0,0.25,0.501,0.751
15:58:47.0,0.0,0.25,0.25
15:58:48.0,0.0,0.0,0.0
15:58:49.0,0.0,0.0,0.25
15:58:50.0,0.249,0.25,0.0
15:58:51.0,0.0,0.25,0.5
15:58:52.0,29.072,31.077,64.735
15:58:53.0,74.177,63.157,47.858
15:58:54.0,0.0,0.0,0.0
15:58:55.0,0.0,0.0,0.249
15:58:56.0,0.0,0.5,0.251
15:58:57.0,0.0,0.0,0.498
15:58:58.0,0.25,0.25,0.0
15:58:59.0,0.25,0.25,0.0
15:59:00.0,0.497,0.0,0.0
15:59:01.0,0.0,0.503,0.502
15:59:02.0,0.0,0.0,0.0
15:59:03.0,0.5,0.25,11.138
15:59:04.0,60.199,64.05,89.34
15:59:05.0,54.636,43.859,14.75
15:59:06.0,0.0,0.0,0.25
15:59:07.0,0.0,0.0,0.249
15:59:08.0,0.5,0.0,0.0
15:59:09.0,1.0,0.0,0.0
15:59:10.0,0.25,0.248,0.0
15:59:11.0,0.0,0.25,0.498
15:59:12.0,0.0,0.0,0.0
15:59:13.0,0.251,0.0,0.0
15:59:14.0,0.25,0.0,0.0
15:59:15.0,0.0,0.25,0.0
15:59:16.0,0.5,0.25,28.68
15:59:17.0,81.36,83.333,85.279
15:59:18.0,30.886,31.5,1.25
15:59:19.0,0.25,0.501,0.25
15:59:20.0,0.25,0.0,0.25
15:59:21.0,0.0,0.25,0.501
15:59:22.0,0.0,0.25,0.0
15:59:23.0,0.0,0.0,0.0
15:59:24.0,0.25,0.0,0.0
15:59:25.0,0.0,0.249,0.0
15:59:26.0,0.0,0.251,0.5
15:59:27.0,0.25,0.0,0.0
15:59:28.0,0.0,0.25,0.0
15:59:29.0,0.0,1.99,0.0
15:59:30.0,7.5,6.234,50.502
15:59:31.0,89.724,87.657,86.967
15:59:32.0,41.102,41.057,20.5
15:59:33.0,0.251,0.249,0.0
15:59:34.0,0.0,0.0,0.25
15:59:35.0,0.25,0.0,0.0
15:59:36.0,0.0,0.501,0.251
