Elapsed time,192.168.46.11 CPU core=0:user,192.168.46.12 CPU core=0:user,192.168.46.13 CPU core=0:user
14:02:17.0,,0.598,
14:02:18.0,0.624,,
14:02:19.0,0.0,0.0,0.789
14:02:20.0,0.0,0.0,0.99
14:02:21.0,1.0,0.99,0.0
14:02:22.0,0.0,0.0,0.0
14:02:23.0,7.0,1.01,0.99
14:02:24.0,29.702,10.101,1.01
14:02:25.0,0.0,10.0,30.303
14:02:26.0,1.0,0.0,0.99
14:02:27.0,0.0,0.0,1.0
14:02:28.0,0.0,0.99,0.0
14:02:29.0,1.0,0.0,0.0
14:02:30.0,20.202,0.0,0.0
14:02:31.0,27.0,30.0,42.424
14:02:32.0,1.01,0.0,0.0
14:02:33.0,0.0,0.0,0.99
14:02:34.0,0.0,0.0,2.0
14:02:35.0,0.0,0.0,0.0
14:02:36.0,1.0,0.0,0.0
14:02:37.0,0.0,0.0,4.0
14:02:38.0,41.414,37.373,16.161
14:02:39.0,0.0,14.851,24.242
14:02:40.0,0.0,0.0,0.0
14:02:41.0,0.0,0.0,0.0
14:02:42.0,0.0,0.0,1.01
14:02:43.0,0.0,0.0,0.98
14:02:44.0,1.0,1.98,0.0
14:02:45.0,0.0,0.0,0.0
14:02:46.0,48.039,8.0,0.0
14:02:47.0,17.171,64.0,74.257
14:02:48.0,0.99,0.0,5.0
14:02:49.0,0.0,0.0,0.0
14:02:50.0,0.0,0.0,0.0
14:02:51.0,0.0,0.0,0.0
14:02:52.0,1.0,0.0,0.0
14:02:53.0,0.0,0.0,0.99
14:02:54.0,0.0,0.0,0.0
14:02:55.0,9.09,1.0,3.0
14:02:56.0,68.686,60.606,42.0
14:02:57.0,0.0,98.0,34.693
14:02:58.0,1.0,3.03,0.0
14:02:59.0,1.0,1.0,0.0
14:03:00.0,0.0,0.0,1.0
14:03:01.0,0.0,0.0,0.0
14:03:02.0,0.0,1.0,0.0
14:03:03.0,0.0,0.0,0.0
14:03:04.0,1.0,0.0,1.0
14:03:05.0,0.0,0.0,0.0
14:03:06.0,45.918,15.151,0.0
14:03:07.0,42.857,92.0,74.489
14:03:08.0,0.0,57.999,26.262
