Elapsed time,192.168.46.11 Disks I/O unit=mb:readbytes:fs=/,192.168.46.12 Disks I/O unit=mb:readbytes:fs=/,192.168.46.13 Disks I/O unit=mb:readbytes:fs=/
10:40:55.0,0.0,,
10:40:56.0,0.0,0.0,0.0
10:40:57.0,0.0,2.863,5.957
10:40:58.0,0.0,3.242,5.781
10:40:59.0,0.0,2.781,6.179
10:41:00.0,0.0,3.035,6.082
10:41:01.0,0.0,2.816,5.871
10:41:02.0,0.0,3.277,6.05
10:41:03.0,0.0,2.832,6.406
10:41:04.0,0.0,2.949,5.863
10:41:05.0,0.0,2.968,5.996
10:41:06.0,0.0,3.128,5.972
10:41:07.0,0.0,2.933,6.433
10:41:08.0,0.0,3.23,5.941
10:41:09.0,0.0,2.824,6.183
10:41:10.0,0.0,2.734,6.078
10:41:11.0,0.0,3.054,5.785
10:41:12.0,0.0,3.042,6.429
10:41:13.0,0.0,2.976,5.871
10:41:14.0,0.0,2.804,6.179
10:41:15.0,0.0,3.285,5.921
10:41:16.0,0.0,2.937,5.886
10:41:17.0,0.0,3.031,6.457
10:41:18.0,0.0,3.289,5.929
10:41:19.0,0.0,2.875,5.988
10:41:20.0,0.0,2.949,6.035
10:41:21.0,0.0,3.281,6.101
10:41:22.0,0.0,3.085,6.027
10:41:23.0,0.0,2.109,4.437
10:41:24.0,0.0,1.359,1.574
10:41:25.0,0.0,0.777,0.75
10:41:26.0,0.0,0.5,1.589
10:41:27.0,0.0,0.25,0.5
10:41:28.0,0.0,0.375,0.25
10:41:29.0,0.0,0.25,0.625
10:41:30.0,0.0,0.285,0.519
10:41:31.0,0.0,0.25,0.328
10:41:32.0,0.0,0.25,0.375
10:41:33.0,0.0,0.375,0.375
10:41:34.0,0.0,0.25,0.5
10:41:35.0,0.0,0.183,0.625
10:41:36.0,0.0,0.347,0.382
10:41:37.0,0.0,0.371,0.253
10:41:38.0,0.0,0.214,0.75
10:41:39.0,0.0,0.25,0.0
10:41:40.0,0.0,0.113,0.5
10:41:41.0,0.0,0.562,0.296
10:41:42.0,0.0,0.0,0.375
10:41:43.0,0.0,0.375,0.5
10:41:44.0,0.0,0.375,0.25
10:41:45.0,0.0,0.125,0.308
10:41:46.0,0.0,0.375,0.5
10:41:47.0,0.0,0.0,0.375
10:41:48.0,0.0,0.375,0.25
10:41:49.0,0.0,0.171,0.375
10:41:50.0,0.0,0.125,0.808
10:41:51.0,0.0,0.0,0.375
10:41:52.0,0.0,0.328,0.375
10:41:53.0,0.0,0.472,0.25
10:41:54.0,0.0,0.25,0.625
10:41:55.0,0.0,0.128,0.375
10:41:56.0,0.0,0.433,0.375
10:41:57.0,0.0,0.289,0.312
10:41:58.0,0.0,0.312,0.5
10:41:59.0,0.0,0.125,0.375
10:42:00.0,0.0,0.183,0.75
10:42:01.0,0.0,0.125,0.125
10:42:02.0,0.0,0.312,0.503
10:42:03.0,0.0,0.25,0.75
10:42:04.0,0.003,0.375,0.144
10:42:05.0,0.0,0.25,0.375
10:42:06.0,0.0,0.25,0.125
10:42:07.0,0.0,0.125,0.5
10:42:08.0,0.0,0.468,0.464
10:42:09.0,0.0,0.839,0.375
10:42:10.0,0.0,0.5,0.25
10:42:11.0,0.0,1.496,0.75
10:42:12.0,0.0,0.5,0.25
10:42:13.0,0.0,2.542,0.25
10:42:14.0,0.0,1.25,0.25
10:42:15.0,0.0,0.25,0.761
10:42:16.0,0.0,1.91,0.132
10:42:17.0,0.0,2.222,0.25
10:42:18.0,0.0,0.375,0.75
10:42:19.0,0.0,0.734,0.25
10:42:20.0,0.0,1.679,0.5
10:42:21.0,0.0,0.25,1.25
10:42:22.0,0.0,2.968,0.25
10:42:23.0,0.0,1.14,0.625
10:42:24.0,0.0,1.0,0.625
10:42:25.0,0.0,1.191,0.5
10:42:26.0,0.0,0.75,2.125
10:42:27.0,0.0,2.566,0.125
10:42:28.0,0.0,1.007,0.25
10:42:29.0,0.0,0.125,0.503
10:42:30.0,0.0,1.027,0.5
10:42:31.0,0.0,0.125,0.5
10:42:32.0,0.0,2.207,2.25
10:42:33.0,0.0,4.761,0.5
10:42:34.0,0.0,0.484,0.0
10:42:35.0,0.0,0.371,0.0
10:42:36.0,0.0,0.304,0.25
10:42:37.0,0.0,1.687,0.0
10:42:38.0,0.0,0.656,0.0
10:42:39.0,0.0,0.773,0.0
10:42:40.0,0.0,3.503,0.0
10:42:41.0,0.0,0.855,0.0
10:42:42.0,0.0,0.449,1.375
10:42:43.0,0.0,0.0,0.375
10:42:44.0,0.0,0.0,1.5
10:42:45.0,0.0,0.0,1.253
10:42:46.0,0.0,0.0,0.125
10:42:47.0,0.0,0.0,0.203
10:42:48.0,0.0,1.074,0.0
10:42:49.0,0.0,1.875,0.0
10:42:50.0,0.0,0.421,0.0
10:42:51.0,1.625,3.632,0.0
10:42:52.0,0.25,0.375,0.0
10:42:53.0,3.742,2.476,0.0
10:42:54.0,0.25,7.812,0.0
10:42:55.0,2.609,0.863,0.0
10:42:56.0,2.527,8.507,0.0
10:42:57.0,0.5,3.992,0.0
10:42:58.0,4.363,2.355,0.0
10:42:59.0,1.617,4.933,0.0
10:43:00.0,2.769,4.304,0.0
10:43:01.0,2.16,1.605,0.0
10:43:02.0,0.406,7.3,0.0
10:43:03.0,1.5,3.41,0.0
10:43:04.0,0.875,1.488,0.0
10:43:05.0,5.761,2.816,0.0
10:43:06.0,0.636,1.839,0.0
10:43:07.0,0.5,8.257,0.0
10:43:08.0,2.781,4.382,0.0
10:43:09.0,0.687,0.437,0.0
10:43:10.0,3.601,9.589,0.0
10:43:11.0,2.156,1.492,0.0
10:43:12.0,0.375,7.492,0.0
10:43:13.0,1.5,2.941,0.0
10:43:14.0,0.5,3.625,0.0
10:43:15.0,2.082,0.375,0.0
10:43:16.0,2.875,10.765,0.0
10:43:17.0,0.667,2.074,0.003
10:43:18.0,0.566,0.625,0.0
10:43:19.0,4.23,6.886,0.0
10:43:20.0,0.644,4.734,0.0
10:43:21.0,0.375,2.648,0.0
10:43:22.0,4.609,11.179,0.003
10:43:23.0,0.191,0.625,0.0
10:43:24.0,0.0,0.625,0.0
10:43:25.0,0.0,8.593,0.0
10:43:26.0,0.0,0.843,0.0
10:43:27.0,0.0,1.91,0.0
10:43:28.0,0.121,9.156,0.0
10:43:29.0,0.0,4.367,0.0
10:43:30.0,3.664,2.75,0.0
10:43:31.0,1.5,1.355,0.0
10:43:32.0,1.0,5.078,0.0
10:43:33.0,3.242,1.144,0.0
10:43:34.0,0.375,1.625,0.0
10:43:35.0,0.875,0.0,0.0
10:43:36.0,4.003,0.0,0.0
10:43:37.0,0.937,0.0,0.0
10:43:38.0,0.867,0.0,0.0
10:43:39.0,3.433,0.0,0.003
10:43:40.0,0.437,7.308,0.0
10:43:41.0,0.375,2.628,0.0
10:43:42.0,4.921,5.753,0.0
10:43:43.0,0.5,6.519,0.0
10:43:44.0,1.125,3.074,0.0
10:43:45.0,3.101,6.148,0.0
10:43:46.0,0.375,2.121,0.765
10:43:47.0,2.16,3.902,1.125
10:43:48.0,0.128,5.472,1.125
10:43:49.0,5.062,6.949,1.125
10:43:50.0,0.625,1.0,4.0
10:43:51.0,0.125,1.023,1.625
10:43:52.0,2.882,5.132,0.375
10:43:53.0,1.187,1.832,2.66
10:43:54.0,3.152,7.835,1.375
10:43:55.0,0.175,0.437,0.875
10:43:56.0,1.816,2.039,4.007
10:43:57.0,0.75,1.5,0.375
10:43:58.0,4.449,3.964,1.628
10:43:59.0,2.496,8.066,2.25
10:44:00.0,0.484,0.949,7.273
10:44:01.0,3.96,1.375,0.25
10:44:02.0,2.812,11.652,0.25
10:44:03.0,0.332,0.625,3.242
10:44:04.0,5.613,3.667,2.601
10:44:05.0,1.808,8.335,0.625
10:44:06.0,0.867,0.875,3.355
10:44:07.0,4.41,3.894,1.125
10:44:08.0,6.121,6.707,3.667
10:44:09.0,4.164,10.32,7.625
10:44:10.0,3.66,6.257,4.242
10:44:11.0,4.523,6.109,4.144
10:44:12.0,3.953,6.253,3.875
10:44:13.0,4.16,6.332,3.613
10:44:14.0,3.761,6.679,3.75
10:44:15.0,3.933,6.101,3.363
10:44:16.0,4.386,6.371,4.246
10:44:17.0,3.828,5.863,3.878
10:44:18.0,4.199,6.464,3.617
10:44:19.0,4.132,6.21,3.605
10:44:20.0,3.976,6.07,3.625
10:44:21.0,3.816,6.402,3.937
10:44:22.0,4.07,6.187,3.753
10:44:23.0,3.824,6.417,3.613
10:44:24.0,4.113,7.546,3.48
10:44:25.0,3.917,6.203,3.687
10:44:26.0,3.679,6.265,3.726
