Elapsed time,192.168.46.15 CPU user
10:46:54.0,0.764
10:46:55.0,0.0
10:46:56.0,0.25
10:46:57.0,6.03
10:46:58.0,38.75
10:46:59.0,72.681
10:47:00.0,78.894
10:47:01.0,74.75
10:47:02.0,39.849
10:47:03.0,84.75
10:47:04.0,86.716
10:47:05.0,91.392
10:47:06.0,81.863
10:47:07.0,51.662
10:47:08.0,86.548
10:47:09.0,82.92
10:47:10.0,76.903
10:47:11.0,36.881
10:47:12.0,28.865
10:47:13.0,31.218
10:47:14.0,28.822
10:47:15.0,32.151
10:47:16.0,27.568
10:47:17.0,30.555
10:47:18.0,28.68
10:47:19.0,29.367
10:47:20.0,28.426
10:47:21.0,27.431
10:47:22.0,29.219
10:47:23.0,28.316
10:47:24.0,27.179
10:47:25.0,28.822
10:47:26.0,27.135
10:47:27.0,27.04
10:47:28.0,27.48
10:47:29.0,28.132
10:47:30.0,26.972
10:47:31.0,27.594
10:47:32.0,27.777
10:47:33.0,26.196
10:47:34.0,28.211
10:47:35.0,27.989
10:47:36.0,28.282
10:47:37.0,36.18
10:47:38.0,27.594
10:47:39.0,27.989
10:47:40.0,28.03
10:47:41.0,28.68
10:47:42.0,27.272
10:47:43.0,27.272
10:47:44.0,26.903
10:47:45.0,26.903
10:47:46.0,27.48
10:47:47.0,26.972
10:47:48.0,27.777
10:47:49.0,27.455
10:47:50.0,27.848
10:47:51.0,27.204
10:47:52.0,27.411
10:47:53.0,28.787
10:47:54.0,27.341
10:47:55.0,26.952
10:47:56.0,26.683
10:47:57.0,26.817
10:47:58.0,26.884
10:47:59.0,28.061
10:48:00.0,28.282
10:48:01.0,27.047
10:48:02.0,27.02
10:48:03.0,28.03
10:48:04.0,27.341
10:48:05.0,29.471
10:48:06.0,26.952
10:48:07.0,29.219
10:48:08.0,27.48
10:48:09.0,27.204
10:48:10.0,27.638
10:48:11.0,27.0
10:48:12.0,27.318
10:48:13.0,27.525
10:48:14.0,28.535
10:48:15.0,26.817
10:48:16.0,28.211
10:48:17.0,28.172
10:48:18.0,27.02
10:48:19.0,27.109
10:48:20.0,29.441
10:48:21.0,27.272
10:48:22.0,27.594
10:48:23.0,28.0
10:48:24.0,27.877
10:48:25.0,27.848
10:48:26.0,28.244
10:48:27.0,28.354
10:48:28.0,27.411
10:48:29.0,27.594
10:48:30.0,28.354
10:48:31.0,27.777
10:48:32.0,28.822
10:48:33.0,28.354
10:48:34.0,28.826
10:48:35.0,28.0
10:48:36.0,27.621
10:48:37.0,29.072
10:48:38.0,28.463
10:48:39.0,27.889
10:48:40.0,28.061
10:48:41.0,28.244
10:48:42.0,27.204
10:48:43.0,28.607
10:48:44.0,29.516
10:48:45.0,27.735
10:48:46.0,28.03
10:48:47.0,28.426
10:48:48.0,27.157
10:48:49.0,27.226
10:48:50.0,29.336
10:48:51.0,27.819
10:48:52.0,27.067
10:48:53.0,27.386
10:48:54.0,27.318
10:48:55.0,27.777
10:48:56.0,27.551
10:48:57.0,28.101
10:48:58.0,30.402
10:48:59.0,27.02
10:49:00.0,28.101
10:49:01.0,27.777
10:49:02.0,28.211
10:49:03.0,27.341
10:49:04.0,28.282
10:49:05.0,27.777
10:49:06.0,29.797
10:49:07.0,27.989
10:49:08.0,46.231
10:49:09.0,27.272
10:49:10.0,27.848
10:49:11.0,28.211
10:49:12.0,27.386
10:49:13.0,27.088
10:49:14.0,28.14
10:49:15.0,27.777
10:49:16.0,28.316
10:49:17.0,27.594
10:49:18.0,28.282
10:49:19.0,28.14
10:49:20.0,29.187
10:49:21.0,27.341
10:49:22.0,27.455
10:49:23.0,27.777
10:49:24.0,27.918
10:49:25.0,27.386
10:49:26.0,28.244
10:49:27.0,27.664
10:49:28.0,28.354
10:49:29.0,28.132
10:49:30.0,27.551
10:49:31.0,28.715
10:49:32.0,28.715
10:49:33.0,28.101
10:49:34.0,28.535
10:49:35.0,27.889
10:49:36.0,26.5
10:49:37.0,26.5
10:49:38.0,29.336
10:49:39.0,26.649
10:49:40.0,27.568
10:49:41.0,28.03
10:49:42.0,26.952
10:49:43.0,28.172
10:49:44.0,27.735
10:49:45.0,27.664
10:49:46.0,27.918
10:49:47.0,29.77
10:49:48.0,28.282
10:49:49.0,27.088
10:49:50.0,27.594
10:49:51.0,27.0
10:49:52.0,27.088
10:49:53.0,28.607
10:49:54.0,26.196
10:49:55.0,26.817
10:49:56.0,26.5
10:49:57.0,25.87
10:49:58.0,26.75
10:49:59.0,28.607
10:50:00.0,27.411
10:50:01.0,28.03
10:50:02.0,27.48
10:50:03.0,27.918
10:50:04.0,27.918
10:50:05.0,28.061
10:50:06.0,27.638
10:50:07.0,27.551
10:50:08.0,0.0
10:50:09.0,3.0
10:50:10.0,1.262
10:50:11.0,2.005
10:50:12.0,0.254
