Elapsed time,192.168.46.15 CPU user
10:55:54.0,1.123
10:55:55.0,0.251
10:55:56.0,0.5
10:55:57.0,5.97
10:55:58.0,37.688
10:55:59.0,74.747
10:56:00.0,81.25
10:56:01.0,73.299
10:56:02.0,36.18
10:56:03.0,21.212
10:56:04.0,18.5
10:56:05.0,17.974
10:56:06.0,18.274
10:56:07.0,18.734
10:56:08.0,18.02
10:56:09.0,20.351
10:56:10.0,23.441
10:56:11.0,21.5
10:56:12.0,22.25
10:56:13.0,22.305
10:56:14.0,21.804
10:56:15.0,22.305
10:56:16.0,25.563
10:56:17.0,83.673
10:56:18.0,90.225
10:56:19.0,89.195
10:56:20.0,88.413
10:56:21.0,81.407
10:56:22.0,45.822
10:56:23.0,36.363
10:56:24.0,35.75
10:56:25.0,48.507
10:56:26.0,44.776
10:56:27.0,40.909
10:56:28.0,39.798
10:56:29.0,36.683
10:56:30.0,33.919
10:56:31.0,36.069
10:56:32.0,53.615
10:56:33.0,35.839
10:56:34.0,36.408
10:56:35.0,37.406
10:56:36.0,38.154
10:56:37.0,37.593
10:56:38.0,39.205
10:56:39.0,41.475
10:56:40.0,42.424
10:56:41.0,38.345
10:56:42.0,36.591
10:56:43.0,33.333
10:56:44.0,32.16
10:56:45.0,32.412
10:56:46.0,31.486
10:56:47.0,33.082
10:56:48.0,35.264
10:56:49.0,34.848
10:56:50.0,34.0
10:56:51.0,38.636
10:56:52.0,35.839
10:56:53.0,35.087
10:56:54.0,35.101
10:56:55.0,31.5
10:56:56.0,34.577
10:56:57.0,36.868
10:56:58.0,32.16
10:56:59.0,31.829
10:57:00.0,33.082
10:57:01.0,31.658
10:57:02.0,35.516
10:57:03.0,28.643
10:57:04.0,36.775
10:57:05.0,31.0
10:57:06.0,30.226
10:57:07.0,34.673
10:57:08.0,32.5
10:57:09.0,29.396
10:57:10.0,35.012
10:57:11.0,32.08
10:57:12.0,33.0
10:57:13.0,31.25
10:57:14.0,28.894
10:57:15.0,36.202
10:57:16.0,32.581
10:57:17.0,30.845
10:57:18.0,28.715
10:57:19.0,33.668
10:57:20.0,30.379
10:57:21.0,29.573
10:57:22.0,32.16
10:57:23.0,31.407
10:57:24.0,32.412
10:57:25.0,30.402
10:57:26.0,29.5
10:57:27.0,30.15
10:57:28.0,34.0
10:57:29.0,34.5
10:57:30.0,35.929
10:57:31.0,32.75
10:57:32.0,35.858
10:57:33.0,40.547
10:57:34.0,32.33
10:57:35.0,31.565
10:57:36.0,35.516
10:57:37.0,31.234
10:57:38.0,32.5
10:57:39.0,32.241
10:57:40.0,30.226
10:57:41.0,31.017
10:57:42.0,37.406
10:57:43.0,32.997
10:57:44.0,32.25
10:57:45.0,33.08
10:57:46.0,30.075
10:57:47.0,32.75
10:57:48.0,33.249
10:57:49.0,28.499
10:57:50.0,32.745
10:57:51.0,32.914
10:57:52.0,34.256
10:57:53.0,31.92
10:57:54.0,28.0
10:57:55.0,32.745
10:57:56.0,32.581
10:57:57.0,33.25
10:57:58.0,29.396
10:57:59.0,30.423
10:58:00.0,30.904
10:58:01.0,32.0
10:58:02.0,45.137
10:58:03.0,30.075
10:58:04.0,31.829
10:58:05.0,29.145
10:58:06.0,29.899
10:58:07.0,31.829
10:58:08.0,30.075
10:58:09.0,32.917
10:58:10.0,32.241
10:58:11.0,33.583
10:58:12.0,30.904
10:58:13.0,35.338
10:58:14.0,35.25
10:58:15.0,32.914
10:58:16.0,31.407
10:58:17.0,36.455
10:58:18.0,37.406
10:58:19.0,34.17
10:58:20.0,33.416
10:58:21.0,33.583
10:58:22.0,37.783
10:58:23.0,31.077
10:58:24.0,32.917
10:58:25.0,33.919
10:58:26.0,34.75
10:58:27.0,34.177
10:58:28.0,34.5
10:58:29.0,34.422
10:58:30.0,30.75
10:58:31.0,30.576
10:58:32.0,29.648
10:58:33.0,31.155
10:58:34.0,34.0
10:58:35.0,31.077
10:58:36.0,33.834
10:58:37.0,29.25
10:58:38.0,35.0
10:58:39.0,34.595
10:58:40.0,31.421
10:58:41.0,35.338
10:58:42.0,34.673
10:58:43.0,29.974
10:58:44.0,34.158
10:58:45.0,32.828
10:58:46.0,32.169
10:58:47.0,31.328
10:58:48.0,32.338
10:58:49.0,28.463
10:58:50.0,31.172
10:58:51.0,32.08
10:58:52.0,33.084
10:58:53.0,27.135
10:58:54.0,33.585
10:58:55.0,34.005
10:58:56.0,35.427
10:58:57.0,29.5
10:58:58.0,36.683
10:58:59.0,36.523
10:59:00.0,30.827
10:59:01.0,36.09
10:59:02.0,24.5
10:59:03.0,0.751
10:59:04.0,0.751
10:59:05.0,2.0
10:59:06.0,0.0
10:59:07.0,0.0
10:59:08.0,0.0
10:59:09.0,0.503
10:59:10.0,0.0
10:59:11.0,0.251
