bm,docker,dockeriso,lxc
78.46991296296298,77.91386666666665,78.79779074074072,79.90471296296298
80.50592222222222,79.31745925925925,77.46182962962965,78.26446111111112
78.69819444444444,76.64599814814815,77.16391851851851,78.98817037037038
77.6505111111111,76.44987407407407,78.79258333333335,77.07037407407405
76.76815740740743,75.46727222222223,79.16142777777776,76.42036296296295
