bm,docker,dockeriso,lxc
11.268698148148149,9.779790740740745,9.20005555555556,11.482166666666666
12.5712,13.184598148148154,12.891246296296302,13.011561111111112
13.343111111111108,13.678211111111116,14.19831481481482,13.966201851851855
15.285677777777778,15.062987037037038,14.84372777777778,14.263238888888893
17.15309444444445,15.989900000000004,16.243012962962965,17.848216666666666
