bm,docker,dockeriso,lxc
4784.87662962963,4855.244585185185,4557.6999,4035.5014888888895
4082.7422481481467,4801.046751851852,4382.696246296297,4503.579296296298
4464.596861111112,4856.2746685185175,4090.0859537037027,4292.884374074075
4361.693344444444,4821.766511111113,4983.335988888888,4263.340838888889
4397.729014814814,5060.7029462962955,4588.758768518518,4064.493298148149
