bm,docker,dockeriso,lxc
1683.4049037037041,1635.6854370370368,1631.6275629629633,1511.561733333334
1590.294535185185,1648.8461870370375,1613.4521444444454,1570.5465518518515
1690.5756037037036,1502.049187037037,1636.4241407407414,1521.278262962963
1686.488683333333,1717.0198055555556,1618.453085185185,1631.8204796296297
1667.1817722222222,1655.0678666666672,1622.095988888889,1621.9919000000002
