bm,docker,dockeriso,lxc
1.1409907407407405,1.024361111111111,1.608942592592592,1.1872592592592592
0.10149814814814817,0.14265925925925924,0.37987037037037025,0.10527407407407408
0.8922111111111111,0.436785185185185,0.001375925925925926,0.01969259259259259
0.6377629629629628,3.113340740740739,0.00027407407407407415,2.24468148148148
1.9790999999999996,4.045648148148147,0.0004814814814814816,2.1237592592592587
