Elapsed time,192.168.46.11 Disks I/O unit=mb:readbytes:fs=/,192.168.46.12 Disks I/O unit=mb:readbytes:fs=/,192.168.46.13 Disks I/O unit=mb:readbytes:fs=/
17:02:02.0,0.0,,0.0
17:02:03.0,0.0,0.0,2.875
17:02:04.0,0.0,0.0,3.25
17:02:05.0,0.0,0.0,2.917
17:02:06.0,0.0,0.0,3.195
17:02:07.0,1.839,0.0,3.175
17:02:08.0,3.214,0.0,3.082
17:02:09.0,3.339,0.0,3.125
17:02:10.0,3.402,0.0,3.25
17:02:11.0,3.144,0.0,3.113
17:02:12.0,3.324,0.0,3.316
17:02:13.0,3.433,0.0,3.25
17:02:14.0,3.179,0.0,3.125
17:02:15.0,3.324,0.0,2.925
17:02:16.0,3.21,0.0,3.25
17:02:17.0,3.25,0.0,3.25
17:02:18.0,3.171,0.0,3.0
17:02:19.0,4.066,0.0,2.625
17:02:20.0,1.894,0.0,2.23
17:02:21.0,3.71,0.0,0.5
17:02:22.0,0.667,0.0,0.875
17:02:23.0,0.871,0.0,1.113
17:02:24.0,0.554,0.0,1.25
17:02:25.0,0.75,0.0,0.625
17:02:26.0,1.062,0.0,0.875
17:02:27.0,1.105,0.0,0.5
17:02:28.0,1.058,0.0,0.375
17:02:29.0,1.0,0.0,0.625
17:02:30.0,0.625,0.0,0.375
17:02:31.0,1.5,0.0,0.875
17:02:32.0,0.375,0.0,0.636
17:02:33.0,0.625,0.0,0.75
17:02:34.0,0.472,0.0,1.433
17:02:35.0,1.207,0.0,0.625
17:02:36.0,0.824,0.0,0.75
17:02:37.0,0.625,0.0,0.75
17:02:38.0,0.5,0.0,0.746
17:02:39.0,0.375,0.0,0.835
17:02:40.0,0.75,0.0,0.375
17:02:41.0,0.5,0.0,0.625
17:02:42.0,0.625,0.0,0.5
17:02:43.0,0.625,0.0,0.625
17:02:44.0,0.25,0.0,0.375
17:02:45.0,0.859,0.0,0.625
17:02:46.0,0.75,0.0,0.75
17:02:47.0,0.472,0.0,1.25
17:02:48.0,0.949,0.0,0.679
17:02:49.0,0.875,0.0,0.5
17:02:50.0,0.867,0.0,1.375
17:02:51.0,0.812,0.0,0.5
17:02:52.0,0.875,0.0,0.625
17:02:53.0,0.746,0.0,0.75
17:02:54.0,0.476,0.0,0.585
17:02:55.0,0.75,0.0,1.0
17:02:56.0,0.46,0.0,0.5
17:02:57.0,0.71,0.0,0.875
17:02:58.0,1.125,0.0,0.375
17:02:59.0,0.847,0.0,0.625
17:03:00.0,0.843,0.0,1.25
17:03:01.0,1.109,0.0,0.625
17:03:02.0,0.375,0.0,0.625
17:03:03.0,0.75,0.0,0.746
17:03:04.0,0.375,0.0,0.375
17:03:05.0,0.375,0.0,0.875
17:03:06.0,0.398,0.0,0.375
17:03:07.0,0.375,0.0,0.125
17:03:08.0,0.492,0.0,0.375
17:03:09.0,0.375,0.0,0.125
17:03:10.0,0.375,0.0,0.25
17:03:11.0,1.0,0.0,0.375
17:03:12.0,0.5,0.0,0.5
17:03:13.0,0.375,0.0,0.25
17:03:14.0,1.585,0.0,0.125
17:03:15.0,0.472,0.0,0.5
17:03:16.0,1.062,0.0,0.5
17:03:17.0,0.5,0.0,0.375
17:03:18.0,1.121,0.0,0.25
17:03:19.0,0.812,0.0,0.125
17:03:20.0,0.542,0.0,0.5
17:03:21.0,0.851,0.0,0.5
17:03:22.0,0.5,0.0,0.375
17:03:23.0,0.75,0.0,0.625
17:03:24.0,0.976,0.0,0.625
