Elapsed time,192.168.46.11 Disks I/O unit=mb:readbytes:fs=/,192.168.46.12 Disks I/O unit=mb:readbytes:fs=/,192.168.46.13 Disks I/O unit=mb:readbytes:fs=/
16:43:12.0,,,0.0
16:43:13.0,0.0,,
16:43:14.0,5.871,0.0,6.707
16:43:15.0,6.199,0.0,6.636
16:43:16.0,6.507,0.0,6.777
16:43:17.0,5.968,0.0,6.671
16:43:18.0,6.355,0.0,6.621
16:43:19.0,6.074,0.0,6.761
16:43:20.0,5.625,0.0,6.675
16:43:21.0,6.398,0.0,6.566
16:43:22.0,6.203,0.0,6.855
16:43:23.0,6.156,0.003,6.492
16:43:24.0,6.285,0.0,6.824
16:43:25.0,6.359,0.0,6.597
16:43:26.0,6.066,0.0,6.828
16:43:27.0,6.394,0.0,6.816
16:43:28.0,6.273,0.0,6.992
16:43:29.0,6.085,0.0,6.55
16:43:30.0,4.121,0.0,5.335
16:43:31.0,1.898,0.0,1.128
16:43:32.0,4.125,0.0,1.437
16:43:33.0,1.734,0.0,1.019
16:43:34.0,2.375,0.0,0.679
16:43:35.0,1.292,0.0,0.5
16:43:36.0,1.875,0.0,0.554
16:43:37.0,1.394,0.0,0.75
16:43:38.0,2.0,0.0,0.625
16:43:39.0,1.625,0.0,1.253
16:43:40.0,1.3,0.0,0.125
16:43:41.0,1.25,0.0,0.5
16:43:42.0,0.625,0.0,0.625
16:43:43.0,1.187,0.0,0.464
16:43:44.0,0.25,0.0,0.632
16:43:45.0,1.125,0.0,0.25
16:43:46.0,0.625,0.0,0.312
16:43:47.0,1.246,0.105,0.75
16:43:48.0,1.406,0.0,0.125
16:43:49.0,1.089,0.0,0.5
16:43:50.0,1.234,0.0,0.375
16:43:51.0,0.746,0.0,0.375
16:43:52.0,1.554,0.0,0.437
16:43:53.0,0.5,0.0,0.5
16:43:54.0,1.187,0.0,0.316
16:43:55.0,0.828,0.0,0.445
16:43:56.0,0.914,0.0,0.375
16:43:57.0,1.187,0.0,0.5
16:43:58.0,0.625,0.0,0.5
16:43:59.0,1.5,0.0,0.519
16:44:00.0,0.941,0.0,0.125
16:44:01.0,0.75,0.0,0.375
16:44:02.0,1.125,0.0,0.875
16:44:03.0,1.375,0.0,0.195
16:44:04.0,1.0,0.0,0.25
16:44:05.0,1.0,0.0,0.761
16:44:06.0,0.945,0.0,0.375
16:44:07.0,0.871,0.0,0.0
16:44:08.0,1.0,0.0,0.625
16:44:09.0,1.0,0.0,0.625
16:44:10.0,0.875,0.0,0.125
16:44:11.0,1.25,0.0,0.375
