Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
10:03:07.0,0.0,0.0,0.0
10:03:08.0,76.683,1.268,0.98
10:03:09.0,1.294,1.375,2.015
10:03:10.0,1.549,1.242,2.023
10:03:11.0,1.55,5.247,0.965
10:03:12.0,0.972,1.697,6.87
10:03:13.0,7.004,0.922,1.541
10:03:14.0,1.631,0.983,1.341
10:03:15.0,1.532,1.934,1.709
10:03:16.0,1.28,6.625,1.245
10:03:17.0,0.935,1.609,6.232
10:03:18.0,6.886,0.916,1.555
10:03:19.0,1.3,0.968,1.268
10:03:20.0,1.574,0.929,1.578
10:03:21.0,1.534,6.525,1.689
10:03:22.0,1.585,0.986,5.252
10:03:23.0,102.585,1.269,1.263
10:03:24.0,1008.999,564.151,744.467
10:03:25.0,1616.214,1660.836,2505.054
10:03:26.0,2585.46,2020.8,2912.704
10:03:27.0,2818.293,2019.307,3142.375
10:03:28.0,2832.964,1968.472,3221.656
10:03:29.0,2679.372,2556.687,3294.755
10:03:30.0,2632.249,2377.722,3989.624
10:03:31.0,2497.112,2587.412,3783.819
10:03:32.0,2823.815,2180.923,4088.335
10:03:33.0,2624.69,2272.371,3502.118
10:03:34.0,3602.752,2476.866,4076.778
10:03:35.0,2632.376,1965.599,3099.237
10:03:36.0,2776.492,2662.269,4058.449
10:03:37.0,3611.208,1870.787,3602.404
10:03:38.0,2699.04,2751.152,3777.837
10:03:39.0,2859.708,2507.444,3605.191
10:03:40.0,3675.928,2956.324,3098.992
10:03:41.0,3012.918,2095.494,4436.965
10:03:42.0,3450.014,2542.38,4465.016
10:03:43.0,3632.429,2271.979,4314.147
10:03:44.0,3529.47,2343.242,3998.115
10:03:45.0,3275.809,2691.148,4688.686
10:03:46.0,3562.402,2352.631,4427.314
10:03:47.0,3753.601,2444.202,3681.984
10:03:48.0,3238.477,2530.322,4462.231
10:03:49.0,3918.078,2222.695,4801.506
10:03:50.0,3814.005,2274.826,4563.657
10:03:51.0,3746.975,2514.886,4592.664
10:03:52.0,4170.084,2834.836,3918.991
10:03:53.0,3995.11,2897.167,4368.685
10:03:54.0,3829.3,2929.924,3918.765
10:03:55.0,3925.1,2939.2,4178.216
10:03:56.0,4073.601,2796.661,4034.875
10:03:57.0,3439.904,2891.532,4840.567
10:03:58.0,3298.962,2889.389,4985.996
10:03:59.0,3126.583,3903.168,4969.761
10:04:00.0,3591.197,3723.089,4686.016
10:04:01.0,3922.039,2925.724,4991.545
10:04:02.0,3295.689,3415.361,4682.924
10:04:03.0,3805.076,3555.743,4686.416
10:04:04.0,3632.291,3875.556,4339.421
10:04:05.0,3235.596,3420.263,4703.35
10:04:06.0,3467.246,3293.666,5157.825
10:04:07.0,3460.525,3146.211,4798.655
10:04:08.0,3586.537,3447.571,5202.236
10:04:09.0,3419.511,3963.071,4680.438
10:04:10.0,3241.381,3566.65,4973.445
10:04:11.0,3504.015,3099.06,5413.894
10:04:12.0,3551.783,2732.964,5183.088
10:04:13.0,3397.869,3481.837,5028.218
10:04:14.0,3033.981,3787.958,5115.447
10:04:15.0,3718.621,3461.168,4958.946
10:04:16.0,3053.791,3534.912,4632.775
10:04:17.0,2897.684,3708.641,5238.077
10:04:18.0,3244.959,3930.232,5216.701
10:04:19.0,2704.576,3588.751,4814.719
10:04:20.0,2948.98,3599.5,5157.394
10:04:21.0,3113.729,3776.059,5191.663
10:04:22.0,3031.291,3179.268,5222.832
10:04:23.0,3159.244,3679.25,4605.269
10:04:24.0,2634.164,3025.869,5663.499
10:04:25.0,2944.726,3755.105,4538.919
10:04:26.0,3158.876,2858.26,5103.272
10:04:27.0,2463.539,3307.292,5305.33
10:04:28.0,2485.645,3212.535,4963.955
10:04:29.0,2701.461,2763.541,4694.385
10:04:30.0,2606.299,3503.597,4986.205
10:04:31.0,2664.942,3084.753,5676.785
10:04:32.0,3429.248,3016.748,4094.203
10:04:33.0,3273.63,2688.548,3709.735
10:04:34.0,3138.232,3003.798,4183.194
10:04:35.0,3349.501,3419.251,3154.765
10:04:36.0,3092.607,3136.956,2948.847
10:04:37.0,3004.932,3474.673,2963.073
10:04:38.0,3293.954,3373.458,3272.708
10:04:39.0,3133.881,3143.343,1998.333
10:04:40.0,4.336,3577.738,2065.495
