Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
17:36:09.0,0.0,,0.0
17:36:10.0,1.219,0.0,1.681
17:36:11.0,1.509,1.984,1.21
17:36:12.0,1.547,5.984,5.642
17:36:13.0,6.561,1.314,1.288
17:36:14.0,1.571,1.281,1.666
17:36:15.0,1.541,1.286,1.269
17:36:16.0,72.639,1.672,1.587
17:36:17.0,1634.003,6.333,510.578
17:36:18.0,6754.612,449.081,4471.495
17:36:19.0,6140.735,1814.685,6087.082
17:36:20.0,6196.538,1925.881,5331.212
17:36:21.0,4983.739,2342.206,5522.981
17:36:22.0,5705.472,2886.487,4945.828
17:36:23.0,6095.381,3493.688,5344.057
17:36:24.0,6521.296,3043.496,4651.114
17:36:25.0,7589.637,3247.512,4522.05
17:36:26.0,7670.541,3259.745,3643.85
17:36:27.0,7194.688,3737.758,3901.925
17:36:28.0,7629.079,3706.073,3748.171
17:36:29.0,7252.476,3542.422,3527.744
17:36:30.0,7832.923,3319.786,3855.504
17:36:31.0,8234.539,4022.501,3120.868
17:36:32.0,7804.233,3625.77,3384.767
17:36:33.0,7480.514,3452.057,3239.297
17:36:34.0,8032.631,3810.708,3371.502
17:36:35.0,8160.962,3848.292,3213.814
17:36:36.0,7887.577,3530.351,2601.17
17:36:37.0,7293.981,4645.741,2630.593
17:36:38.0,6780.702,5159.89,2568.691
17:36:39.0,7429.544,5757.319,2772.572
17:36:40.0,7650.589,5613.359,2861.511
17:36:41.0,7501.271,4444.136,2901.0
17:36:42.0,7476.721,4695.642,2942.509
17:36:43.0,7577.983,4726.787,2920.386
17:36:44.0,7367.054,4783.336,3059.932
17:36:45.0,7419.958,4679.233,3066.017
17:36:46.0,7277.365,4862.993,2858.15
17:36:47.0,7264.367,5363.957,2791.664
17:36:48.0,7047.446,5422.597,2610.501
17:36:49.0,7127.739,5642.687,2634.408
17:36:50.0,7198.265,5454.405,2791.55
17:36:51.0,7167.361,5660.779,2625.853
17:36:52.0,7965.511,5630.008,2858.166
17:36:53.0,8385.369,4758.472,2852.922
17:36:54.0,8340.206,4487.182,2688.258
17:36:55.0,8225.014,4521.095,2589.691
17:36:56.0,8174.581,4177.095,2905.372
17:36:57.0,8408.814,4375.311,2888.284
17:36:58.0,8261.504,4385.459,2909.081
17:36:59.0,8470.287,4449.971,3018.873
17:37:00.0,8312.999,4427.151,2704.43
17:37:01.0,8487.6,4346.907,2724.503
17:37:02.0,8383.255,4246.143,2870.879
17:37:03.0,8381.46,4404.877,2827.548
17:37:04.0,8067.07,4380.425,3005.164
17:37:05.0,7887.41,4448.167,3457.375
17:37:06.0,7604.874,3892.544,3869.806
17:37:07.0,8563.841,3933.454,3171.908
17:37:08.0,8149.384,4023.79,3039.362
17:37:09.0,7959.725,4084.068,3195.972
17:37:10.0,8258.056,4269.852,3084.488
17:37:11.0,8156.814,4278.339,3130.102
17:37:12.0,8104.884,4139.485,3268.486
17:37:13.0,8131.285,4277.045,3053.031
17:37:14.0,8236.589,4306.46,2721.704
17:37:15.0,8829.416,4344.653,2472.768
17:37:16.0,8354.294,4538.758,2585.686
17:37:17.0,8148.542,4505.228,2435.777
17:37:18.0,8535.696,4698.393,2478.23
17:37:19.0,8170.014,4654.546,2318.144
17:37:20.0,7278.414,4652.756,2562.078
17:37:21.0,7166.966,5357.714,2630.631
17:37:22.0,6937.545,5453.633,2777.107
17:37:23.0,6913.72,5652.884,2869.032
17:37:24.0,6636.712,5724.118,2770.987
17:37:25.0,7046.148,5526.575,2765.947
17:37:26.0,6445.123,5470.5,2782.595
17:37:27.0,6787.658,6381.815,2552.991
17:37:28.0,7050.975,5860.651,2858.345
17:37:29.0,6878.29,5527.666,2807.75
17:37:30.0,6951.84,5595.372,2754.657
17:37:31.0,7181.186,5671.24,2796.389
17:37:32.0,6701.585,5510.019,2417.345
17:37:33.0,5699.154,5779.898,2490.263
17:37:34.0,5478.491,7941.643,2552.919
17:37:35.0,5770.415,7623.163,2483.857
17:37:36.0,5655.213,7980.357,2034.047
17:37:37.0,5579.471,7894.218,2160.498
17:37:38.0,4952.427,8386.73,1980.781
17:37:39.0,5085.274,9052.296,1984.526
17:37:40.0,5751.783,8737.67,2011.349
17:37:41.0,5813.142,8946.87,2126.988
17:37:42.0,6047.383,7577.474,2576.717
17:37:43.0,5532.845,7587.593,2626.291
17:37:44.0,5063.004,7422.638,3229.072
17:37:45.0,5440.111,7124.213,3269.416
17:37:46.0,6259.221,7257.04,3535.208
17:37:47.0,5549.386,5554.62,4205.102
17:37:48.0,6223.284,4819.61,3975.073
17:37:49.0,7186.653,4611.423,3869.011
17:37:50.0,8033.693,4261.783,3086.398
17:37:51.0,7778.113,4333.813,2985.564
17:37:52.0,8037.666,4349.086,3039.858
17:37:53.0,8174.532,4380.558,2946.262
17:37:54.0,8218.895,4243.553,2882.031
17:37:55.0,7733.573,4268.699,3049.081
17:37:56.0,7818.902,4437.881,3040.619
17:37:57.0,8166.563,4488.907,3002.949
17:37:58.0,7856.829,4578.334,2925.687
17:37:59.0,8203.16,4284.872,2946.331
17:38:00.0,8658.723,4079.277,3279.271
17:38:01.0,8567.127,3601.958,3162.141
17:38:02.0,8642.417,3639.833,2796.291
17:38:03.0,9190.545,3764.547,2652.407
17:38:04.0,8807.339,3718.961,2746.608
17:38:05.0,8876.927,4005.491,2726.763
17:38:06.0,8663.675,4023.045,2756.06
17:38:07.0,8897.201,4036.074,2804.173
17:38:08.0,8975.551,3810.48,2546.443
17:38:09.0,8670.93,3685.858,2637.679
17:38:10.0,8332.205,4099.539,2655.942
17:38:11.0,8714.252,4395.472,2497.281
17:38:12.0,8593.019,4328.73,2702.857
17:38:13.0,8644.786,4224.783,2803.056
17:38:14.0,8303.317,4245.043,2590.706
17:38:15.0,8222.8,4130.441,2608.799
17:38:16.0,7985.114,4061.958,2764.675
17:38:17.0,8383.154,4298.722,2644.08
17:38:18.0,8458.682,4323.415,2606.223
17:38:19.0,8288.062,4210.588,2759.759
17:38:20.0,8678.902,4199.15,2281.059
17:38:21.0,8476.88,4659.041,2281.707
17:38:22.0,7983.234,4689.192,2090.765
17:38:23.0,8093.011,5457.809,2061.209
17:38:24.0,8317.955,5142.051,2212.624
17:38:25.0,8185.284,5406.314,2039.625
17:38:26.0,8352.303,5676.295,2016.401
17:38:27.0,8667.971,5198.311,2267.033
17:38:28.0,8557.167,4400.012,2329.628
17:38:29.0,7686.978,4586.722,2482.71
17:38:30.0,7674.948,4952.291,2569.851
17:38:31.0,7504.264,5172.024,2702.531
17:38:32.0,8354.72,5355.201,3055.488
17:38:33.0,8469.856,4346.961,2688.473
17:38:34.0,8063.223,3904.241,2999.705
17:38:35.0,8188.213,4144.634,2980.62
17:38:36.0,8026.299,4402.098,3004.154
17:38:37.0,8260.869,4265.151,3029.706
17:38:38.0,7965.534,4139.755,2962.494
17:38:39.0,8282.333,4334.734,3019.897
17:38:40.0,7949.006,4366.219,2962.861
17:38:41.0,8275.753,4145.475,2949.904
17:38:42.0,7570.359,4295.114,2887.377
17:38:43.0,7215.85,4225.234,3791.422
17:38:44.0,7755.801,3840.886,3680.288
17:38:45.0,6876.276,3996.259,3893.022
17:38:46.0,7585.156,3846.454,3753.307
17:38:47.0,7867.119,4004.778,3217.634
17:38:48.0,8344.891,4125.714,3113.9
17:38:49.0,7856.304,4157.71,2998.964
17:38:50.0,8911.506,4237.067,2571.516
17:38:51.0,9116.412,4109.537,2712.09
17:38:52.0,8729.499,3583.136,2893.841
17:38:53.0,8790.803,3665.904,2869.213
17:38:54.0,8758.483,3685.6,2988.791
17:38:55.0,8552.477,3520.184,2982.637
17:38:56.0,8485.866,3478.369,3079.584
17:38:57.0,8650.084,3559.216,3154.17
17:38:58.0,8517.457,3384.354,3285.995
17:38:59.0,8305.739,3365.541,3313.302
17:39:00.0,8486.06,3326.513,3222.499
17:39:01.0,7671.212,3300.851,3481.44
17:39:02.0,7305.795,3332.291,4334.496
17:39:03.0,8045.807,2970.208,4017.891
17:39:04.0,8612.779,3145.588,3229.509
17:39:05.0,8763.841,3387.237,2957.435
17:39:06.0,8664.167,3657.209,2987.009
17:39:07.0,8708.168,3360.652,3252.39
17:39:08.0,8727.602,3622.051,3130.004
17:39:09.0,8843.071,3443.074,3105.878
17:39:10.0,8958.849,3172.568,3125.072
17:39:11.0,8722.715,3204.36,3260.376
17:39:12.0,8287.518,3232.553,3318.24
17:39:13.0,8290.935,3112.725,3010.883
17:39:14.0,8050.203,3939.774,3085.778
17:39:15.0,7973.038,4283.101,3097.696
17:39:16.0,7404.082,3886.93,3542.596
17:39:17.0,1787.982,3789.166,3040.434
17:39:18.0,6.973,3630.774,0.969
17:39:19.0,1.55,1.668,0.998
17:39:20.0,1.315,1.251,1.271
17:39:21.0,1.528,0.978,1.522
17:39:22.0,1.316,6.995,6.905
17:39:23.0,5.572,0.956,1.264
17:39:24.0,1.584,1.664,1.27
