Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
09:22:36.0,0.0,,0.0
09:22:37.0,72.57,0.0,7.043
09:22:38.0,1.688,5.668,1.257
09:22:39.0,5.515,1.383,1.186
09:22:40.0,1.235,1.566,1.262
09:22:41.0,1.26,1.655,1.954
09:22:42.0,1.524,1.22,6.044
09:22:43.0,1.478,7.074,1.186
09:22:44.0,6.624,1.947,1.252
09:22:45.0,1.507,1.391,0.969
09:22:46.0,1.626,1.243,1.574
09:22:47.0,1.206,0.965,6.332
09:22:48.0,1.682,6.536,1.282
09:22:49.0,6.597,1.247,1.614
09:22:50.0,1.291,1.572,1.586
09:22:51.0,1.508,0.933,0.973
09:22:52.0,1.596,1.646,7.118
09:22:53.0,1.542,5.251,198.585
09:22:54.0,1366.052,22.769,3059.739
09:22:55.0,6065.097,2155.787,5464.384
09:22:56.0,4225.01,2986.293,3272.915
09:22:57.0,4246.738,5346.243,4537.906
09:22:58.0,5153.741,5047.149,6467.921
09:22:59.0,4190.907,5319.324,3475.967
09:23:00.0,5527.773,5965.08,4239.687
09:23:01.0,6790.096,5357.721,6052.504
09:23:02.0,4177.737,5588.419,3723.691
09:23:03.0,5068.826,5112.884,4411.5
09:23:04.0,5486.968,5457.185,4855.662
09:23:05.0,4028.107,7289.253,3684.07
09:23:06.0,4158.602,5625.663,5518.918
09:23:07.0,5379.669,6243.176,5753.586
09:23:08.0,5390.503,4910.656,4204.647
09:23:09.0,4821.089,6590.805,4239.382
09:23:10.0,6267.79,6621.147,6495.969
09:23:11.0,4445.561,5978.724,4038.858
09:23:12.0,5194.655,5803.897,3532.285
09:23:13.0,5550.567,6404.569,5861.82
09:23:14.0,3556.836,6725.086,5572.023
09:23:15.0,6240.635,6268.117,3873.216
09:23:16.0,6225.372,4544.808,6460.729
09:23:17.0,4718.223,4564.761,4578.95
09:23:18.0,5161.417,6888.291,3730.415
09:23:19.0,6124.284,6017.32,6130.208
09:23:20.0,4552.442,5526.18,4382.128
09:23:21.0,4797.737,6005.644,6156.686
09:23:22.0,4909.406,4807.065,6164.178
09:23:23.0,4373.425,5465.041,5084.432
09:23:24.0,4934.678,6534.761,4831.663
09:23:25.0,6376.82,5730.262,6473.174
09:23:26.0,3613.682,4815.078,5625.878
09:23:27.0,4196.294,6834.831,4691.268
09:23:28.0,6485.351,5580.154,5589.036
09:23:29.0,4401.265,5151.807,4509.204
09:23:30.0,5562.031,6783.912,5541.969
09:23:31.0,5025.99,5746.199,5985.798
09:23:32.0,4219.12,6204.334,4482.123
09:23:33.0,5421.808,6945.541,6224.625
09:23:34.0,4586.51,5016.869,6100.79
09:23:35.0,4939.75,5550.859,3342.186
09:23:36.0,6758.891,5879.371,4845.375
09:23:37.0,4766.645,5700.766,5733.544
09:23:38.0,3434.165,7279.414,4325.418
09:23:39.0,5334.982,7194.317,3988.556
09:23:40.0,6168.974,6876.509,5765.361
09:23:41.0,4627.609,5353.912,4395.789
09:23:42.0,5800.332,6566.879,5392.655
09:23:43.0,5288.906,5715.143,6533.395
09:23:44.0,4802.58,4070.075,4612.002
09:23:45.0,5680.169,5920.292,5227.083
09:23:46.0,5812.87,5729.054,6154.719
