Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
09:37:21.0,0.0,,0.0
09:37:22.0,1.539,0.0,7.618
09:37:23.0,72.416,1.609,1.223
09:37:24.0,6.526,1.54,1.662
09:37:25.0,1.585,1.269,1.663
09:37:26.0,1.602,1.252,1.251
09:37:27.0,1.611,6.365,6.751
09:37:28.0,1.238,1.243,1.327
09:37:29.0,5.55,1.635,1.919
09:37:30.0,1.586,1.635,1.589
09:37:31.0,1.28,0.94,1.261
09:37:32.0,1.612,6.298,6.961
09:37:33.0,1.601,1.245,1.573
09:37:34.0,6.663,1.369,1.22
09:37:35.0,1.272,1.536,1.252
09:37:36.0,1.339,0.969,1.203
09:37:37.0,1.264,5.537,5.607
09:37:38.0,205.775,1.363,879.483
09:37:39.0,1142.224,713.257,1906.977
09:37:40.0,1509.898,1199.518,3796.813
09:37:41.0,1979.952,1267.758,3698.585
09:37:42.0,2175.24,852.678,3643.111
09:37:43.0,2650.807,1488.168,3641.606
09:37:44.0,2220.647,1429.457,4672.13
09:37:45.0,2880.438,1204.192,3575.481
09:37:46.0,2324.123,1605.397,3937.12
09:37:47.0,2479.6,1470.54,3847.189
09:37:48.0,2644.202,1654.092,5124.219
09:37:49.0,2288.246,1356.744,3678.027
09:37:50.0,2568.009,1541.715,3817.2
09:37:51.0,2350.94,1738.467,3851.472
09:37:52.0,2629.352,1690.907,4190.155
09:37:53.0,2542.961,1516.798,4608.485
09:37:54.0,2472.896,1509.954,4636.125
09:37:55.0,1997.142,1799.094,5265.426
09:37:56.0,2188.987,1645.177,7431.106
09:37:57.0,2598.667,1215.648,6728.503
09:37:58.0,2423.453,1203.972,5258.396
09:37:59.0,2908.967,1392.305,6115.997
09:38:00.0,2436.607,1583.282,6179.585
09:38:01.0,2597.206,1275.196,5483.74
09:38:02.0,2548.309,1929.826,5003.654
09:38:03.0,2986.799,1627.783,5389.544
09:38:04.0,2730.81,2375.225,5344.915
09:38:05.0,2794.264,1419.875,6087.777
09:38:06.0,2797.229,1634.906,5754.236
09:38:07.0,2843.736,1762.311,6391.953
09:38:08.0,3185.946,1622.176,6344.232
09:38:09.0,3141.087,1696.352,6221.376
09:38:10.0,3485.461,1367.627,6453.017
09:38:11.0,3243.568,1811.492,6536.234
09:38:12.0,3340.647,1795.023,6038.894
09:38:13.0,3454.868,1629.559,5665.987
09:38:14.0,3275.7,2185.854,6159.865
09:38:15.0,3231.341,1962.826,6735.954
09:38:16.0,3067.364,1881.348,5791.576
09:38:17.0,3006.75,2346.872,6159.681
09:38:18.0,3388.396,1990.094,5959.897
09:38:19.0,2886.035,2345.846,6560.974
09:38:20.0,2834.231,2076.892,7348.657
09:38:21.0,2921.933,2023.232,5609.587
09:38:22.0,3052.79,2548.69,6251.719
09:38:23.0,3136.42,2098.379,6092.864
09:38:24.0,2681.083,2479.273,6248.063
09:38:25.0,2896.81,1841.903,6660.414
09:38:26.0,2606.978,1320.861,5634.117
09:38:27.0,3195.172,1933.195,5733.652
09:38:28.0,2982.796,1876.565,5248.463
09:38:29.0,3146.023,1593.291,4518.992
09:38:30.0,2873.483,1939.721,5238.45
09:38:31.0,3184.164,2076.203,4912.996
09:38:32.0,3544.568,1597.352,4891.014
09:38:33.0,3514.792,1536.203,4782.717
09:38:34.0,3355.204,1962.815,5515.524
09:38:35.0,2719.693,2198.196,5639.292
09:38:36.0,2567.231,1417.349,4931.225
09:38:37.0,3322.406,3214.124,4728.42
09:38:38.0,2687.672,3569.975,5193.381
09:38:39.0,3143.049,2756.942,4897.024
09:38:40.0,3118.923,2595.695,4879.377
09:38:41.0,3209.398,1820.621,5444.884
09:38:42.0,2885.831,2310.742,5189.431
09:38:43.0,2981.557,2565.348,5003.688
09:38:44.0,3165.585,1673.696,5362.209
09:38:45.0,3138.58,1938.106,4943.299
09:38:46.0,3168.763,2644.508,5096.864
09:38:47.0,3051.693,1771.725,5510.815
09:38:48.0,3270.002,1963.67,4998.969
09:38:49.0,3105.357,2298.168,82.145
09:38:50.0,2850.386,2289.296,0.981
09:38:51.0,3283.386,2983.024,0.678
09:38:52.0,2510.323,1984.455,1627.141
09:38:53.0,3083.307,2710.589,1859.844
09:38:54.0,3691.743,3615.818,1888.508
09:38:55.0,1085.982,2626.272,2936.444
09:38:56.0,1.507,1355.635,2881.337
09:38:57.0,0.756,840.884,2736.668
09:38:58.0,0.618,993.233,2791.054
09:38:59.0,901.693,735.652,5209.068
09:39:00.0,1898.461,3804.673,5562.226
09:39:01.0,2285.915,4371.963,4825.175
09:39:02.0,2103.928,3535.048,5518.55
09:39:03.0,2608.032,3143.917,5509.154
09:39:04.0,1490.21,2756.332,4404.098
09:39:05.0,1438.94,1121.251,3710.891
09:39:06.0,1378.719,4.062,3005.311
09:39:07.0,1194.612,6.569,2805.387
09:39:08.0,1179.679,0.885,2766.983
09:39:09.0,2210.088,0.678,6910.323
09:39:10.0,3799.793,1095.997,6686.943
09:39:11.0,4916.079,1134.416,6020.273
09:39:12.0,3952.686,1419.835,5244.538
09:39:13.0,3823.199,1774.144,5778.345
09:39:14.0,3373.192,1769.835,5909.068
09:39:15.0,2806.37,2392.62,5666.424
09:39:16.0,3482.58,2345.544,5115.837
09:39:17.0,2575.081,2355.588,5216.666
09:39:18.0,3860.725,2280.349,5175.394
09:39:19.0,2947.838,2258.227,5398.355
09:39:20.0,4030.25,2503.348,6125.295
09:39:21.0,2775.154,2466.669,5935.084
09:39:22.0,3333.8,2673.015,5385.0
09:39:23.0,3828.2,2257.381,5570.159
09:39:24.0,3363.235,1752.325,4787.954
09:39:25.0,4490.258,2558.823,5022.997
09:39:26.0,3446.929,1656.502,5210.0
09:39:27.0,2088.412,3102.089,5533.267
09:39:28.0,3150.192,2003.914,5321.509
09:39:29.0,3262.84,2492.302,6326.588
09:39:30.0,2626.662,2805.886,6034.241
09:39:31.0,2810.639,1777.572,5973.796
09:39:32.0,2542.526,1683.055,6706.378
09:39:33.0,2079.989,1762.297,5648.153
09:39:34.0,3209.233,1715.873,5793.581
09:39:35.0,2648.461,2059.212,6168.986
09:39:36.0,2523.013,1439.363,5406.811
09:39:37.0,3082.88,1405.99,6320.362
09:39:38.0,2337.622,1551.379,5640.178
09:39:39.0,3668.905,1566.017,6420.284
09:39:40.0,2714.408,1677.511,5958.631
09:39:41.0,2642.091,1792.491,4854.863
09:39:42.0,3459.243,1705.613,5733.428
09:39:43.0,1661.336,1524.077,4885.642
09:39:44.0,3158.945,2050.791,4870.327
09:39:45.0,2704.234,2387.877,5241.753
09:39:46.0,3575.083,3080.99,4557.098
09:39:47.0,2082.244,2134.61,5284.02
09:39:48.0,2448.759,1854.541,5271.253
09:39:49.0,3145.243,2643.636,5349.917
09:39:50.0,2958.304,2408.736,4297.34
09:39:51.0,5.135,1923.573,1832.668
09:39:52.0,0.967,582.611,587.766
09:39:53.0,0.744,1.378,238.144
09:39:54.0,5.971,0.677,3445.688
09:39:55.0,513.571,2.808,6232.249
09:39:56.0,992.263,550.5,9628.623
09:39:57.0,1100.721,1173.312,4948.836
09:39:58.0,3362.523,1129.06,4563.899
09:39:59.0,3082.475,2814.46,4316.154
09:40:00.0,3384.707,3429.811,5626.144
09:40:01.0,2602.877,2032.731,4602.976
09:40:02.0,2008.366,3084.758,5430.252
09:40:03.0,2801.037,3521.878,5570.184
09:40:04.0,2910.006,1744.989,5172.164
09:40:05.0,1950.073,3140.381,4879.093
09:40:06.0,3337.062,2723.049,5644.525
09:40:07.0,1941.51,2644.553,5569.357
09:40:08.0,1924.304,2830.084,5677.911
09:40:09.0,3145.072,3014.251,6224.02
09:40:10.0,1790.818,2885.035,6176.769
09:40:11.0,2384.059,2192.933,6093.492
09:40:12.0,2108.453,2608.631,6234.562
09:40:13.0,2338.26,2624.157,6130.699
09:40:14.0,2784.597,1710.144,5504.305
09:40:15.0,1375.854,2908.804,6286.078
09:40:16.0,2797.245,1719.165,6795.491
09:40:17.0,2242.569,2054.423,6268.853
09:40:18.0,2210.686,3059.078,6395.476
09:40:19.0,3520.753,2056.523,5434.633
09:40:20.0,2031.602,1711.95,5027.269
09:40:21.0,3374.684,2081.869,5836.655
09:40:22.0,1718.775,3585.743,4793.421
09:40:23.0,1235.493,2684.63,891.667
09:40:24.0,187.146,8.099,955.864
09:40:25.0,722.934,123.493,948.98
09:40:26.0,307.013,5.346,958.404
09:40:27.0,340.557,6.318,988.578
09:40:28.0,357.927,1.673,994.958
09:40:29.0,371.984,0.966,388.433
09:40:30.0,15.012,1.263,1.652
09:40:31.0,1.538,1.583,1.561
09:40:32.0,1.575,6.649,6.957
09:40:33.0,1.256,1.399,2.036
09:40:34.0,6.79,1.257,1.257
09:40:35.0,1.585,1.695,1.74
09:40:36.0,1.545,1.272,0.995
