Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
10:06:37.0,0.0,,0.0
10:06:38.0,5.294,0.0,1.574
10:06:39.0,1.573,0.978,1.602
10:06:40.0,0.98,0.981,1.229
10:06:41.0,1.257,1.264,1.593
10:06:42.0,1.186,5.012,5.246
10:06:43.0,6.601,1.57,1.244
10:06:44.0,1.256,0.987,1.642
10:06:45.0,72.681,0.967,1.551
10:06:46.0,1.52,1.256,1.333
10:06:47.0,1.19,5.679,6.252
10:06:48.0,5.584,1.612,1.24
10:06:49.0,1.284,0.967,1.227
10:06:50.0,0.941,1.293,0.927
10:06:51.0,1.267,1.574,1.699
10:06:52.0,1.231,6.418,5.326
10:06:53.0,5.238,1.266,1.574
10:06:54.0,1.619,1.271,1.258
10:06:55.0,1.26,0.99,1.238
10:06:56.0,1.204,0.964,1.237
10:06:57.0,1.265,5.56,6.614
10:06:58.0,5.247,1.288,1.242
10:06:59.0,1.596,1.287,1.251
10:07:00.0,1.25,0.978,1.245
10:07:01.0,2414.806,1.26,1055.353
10:07:02.0,7418.044,1306.119,5140.353
10:07:03.0,6389.083,1396.44,7203.13
10:07:04.0,5319.05,3298.778,4936.439
10:07:05.0,5331.244,5247.932,4886.273
10:07:06.0,5218.049,5239.274,5596.265
10:07:07.0,4968.513,5275.368,5061.074
10:07:08.0,5585.268,5416.859,5544.533
10:07:09.0,5489.21,5470.584,5473.244
10:07:10.0,5561.356,5757.588,5041.078
10:07:11.0,5237.546,5817.517,5582.019
10:07:12.0,6245.077,6447.092,3425.348
10:07:13.0,5336.041,6605.041,4292.302
10:07:14.0,5876.376,6775.355,4390.119
10:07:15.0,5629.275,6569.56,4193.265
10:07:16.0,4872.984,6658.825,4864.522
10:07:17.0,4613.084,6452.739,5441.416
10:07:18.0,4491.281,6204.662,4700.238
10:07:19.0,4407.366,6123.688,4698.64
10:07:20.0,5423.386,6332.96,4481.555
10:07:21.0,4628.617,5499.767,5020.231
10:07:22.0,4496.744,6294.155,4429.63
10:07:23.0,4485.13,6744.063,4333.758
10:07:24.0,4827.432,6287.794,4998.159
10:07:25.0,4434.945,6578.261,4111.326
10:07:26.0,4740.311,6558.975,4696.944
10:07:27.0,4697.733,6769.383,4685.154
10:07:28.0,4623.135,6208.863,4786.336
10:07:29.0,4675.179,6538.681,4383.877
10:07:30.0,4622.327,6607.883,4557.64
10:07:31.0,5239.058,6347.713,4709.205
10:07:32.0,5468.218,6703.164,4247.128
10:07:33.0,5050.64,5758.031,4126.123
10:07:34.0,5308.686,6777.922,3670.53
10:07:35.0,4843.265,7272.068,3105.756
10:07:36.0,4294.91,7744.775,4862.202
10:07:37.0,4177.425,6748.629,4347.333
10:07:38.0,4379.102,7152.678,4578.157
10:07:39.0,4932.626,6899.417,4309.309
10:07:40.0,5758.04,6930.491,4148.833
10:07:41.0,6651.279,6554.259,3184.356
10:07:42.0,5071.824,6972.255,4552.399
10:07:43.0,5490.037,6745.203,5929.005
10:07:44.0,6340.899,5717.607,3778.244
10:07:45.0,5345.91,6535.581,5062.3
10:07:46.0,5383.235,6178.082,3781.583
10:07:47.0,4875.929,6768.234,4083.132
10:07:48.0,5344.987,6969.505,4311.821
10:07:49.0,6168.593,7044.313,4078.116
10:07:50.0,4891.041,6313.248,4787.528
10:07:51.0,4851.387,6777.804,5098.884
10:07:52.0,5648.488,6976.291,6242.452
10:07:53.0,7556.951,5714.339,5489.903
10:07:54.0,5595.274,3708.406,5046.676
10:07:55.0,5314.984,5385.731,4296.852
10:07:56.0,7110.048,5286.545,4883.866
10:07:57.0,5691.321,5072.725,3316.817
10:07:58.0,6289.162,6291.125,4484.638
10:07:59.0,6763.087,5261.995,4192.379
10:08:00.0,4425.291,4812.661,5744.522
10:08:01.0,3978.374,5935.639,6814.065
10:08:02.0,5880.89,6352.137,4749.666
10:08:03.0,5867.486,6403.117,4101.948
10:08:04.0,4890.174,6434.216,6417.49
10:08:05.0,5712.791,5129.916,7642.708
10:08:06.0,6296.986,3846.111,3855.44
10:08:07.0,5368.631,6835.785,4976.322
10:08:08.0,6963.259,6113.124,5985.16
10:08:09.0,3955.107,3600.447,4841.876
10:08:10.0,4290.02,5559.892,5297.526
10:08:11.0,5587.882,6946.773,4662.973
10:08:12.0,3754.778,6016.08,3551.513
10:08:13.0,5533.321,7464.389,5784.833
10:08:14.0,6283.81,6975.424,5462.616
10:08:15.0,5068.459,5099.125,4549.809
10:08:16.0,7715.755,5438.628,5689.249
10:08:17.0,4731.061,5352.093,4939.263
10:08:18.0,5199.966,5236.244,4744.362
10:08:19.0,6748.774,5678.869,6456.454
10:08:20.0,4412.225,3173.834,7127.477
10:08:21.0,6270.596,4042.448,5541.393
10:08:22.0,5412.726,3742.537,3745.227
10:08:23.0,4767.583,6553.721,4668.244
10:08:24.0,6861.683,6916.616,4986.238
10:08:25.0,5759.223,5308.411,4242.298
10:08:26.0,5950.33,6238.072,5282.947
10:08:27.0,6498.5,5759.01,5826.681
10:08:28.0,4783.389,4962.638,4235.256
10:08:29.0,3735.504,5356.188,5171.083
10:08:30.0,5379.542,5184.58,5915.79
10:08:31.0,5850.487,4646.958,4549.78
10:08:32.0,5083.234,5401.836,5569.279
10:08:33.0,6179.406,4599.597,6711.978
10:08:34.0,6248.63,4415.898,5923.202
10:08:35.0,5638.737,4914.757,5029.721
10:08:36.0,7051.306,5303.44,5479.493
10:08:37.0,4929.771,4443.66,3037.021
10:08:38.0,3965.822,7012.713,5036.355
10:08:39.0,4253.615,6642.664,4517.157
10:08:40.0,2989.763,6946.288,6219.469
10:08:41.0,3657.574,6175.359,6815.242
10:08:42.0,4915.398,7355.606,4674.478
10:08:43.0,3910.882,6136.102,5596.177
10:08:44.0,4752.094,6176.419,6188.797
10:08:45.0,6482.058,6237.836,7278.098
10:08:46.0,4621.937,3584.634,5489.154
10:08:47.0,4243.318,6160.953,6182.039
10:08:48.0,6066.364,6997.586,5593.904
10:08:49.0,4366.324,5363.905,4908.202
10:08:50.0,4654.881,6872.754,5541.948
10:08:51.0,6031.027,6459.571,4930.686
10:08:52.0,3836.855,4382.24,5687.446
10:08:53.0,6609.916,5933.603,5819.345
10:08:54.0,5943.758,5522.669,4469.679
10:08:55.0,5799.662,4421.362,5422.178
10:08:56.0,7120.25,4921.537,3922.915
10:08:57.0,4544.344,4713.796,5442.017
10:08:58.0,4677.865,4021.351,6882.87
10:08:59.0,5167.412,4724.516,5100.86
10:09:00.0,4558.291,6254.283,5087.75
10:09:01.0,5364.92,4967.79,6688.155
10:09:02.0,4444.801,4381.76,6009.548
10:09:03.0,5809.377,4628.896,4593.754
10:09:04.0,4832.943,5758.99,6483.721
10:09:05.0,6284.823,4478.218,5013.768
10:09:06.0,4346.808,5447.135,4149.801
10:09:07.0,4789.953,6609.348,6716.15
10:09:08.0,5543.34,4767.294,6820.865
10:09:09.0,6381.761,4768.01,3245.395
10:09:10.0,7453.438,6848.805,4050.329
10:09:11.0,5318.812,6179.44,3645.436
10:09:12.0,4460.937,6037.637,6511.055
10:09:13.0,5947.719,5177.81,4529.44
10:09:14.0,5087.853,6622.195,5103.319
10:09:15.0,4829.208,5032.099,5371.529
10:09:16.0,6587.748,4951.276,4282.616
10:09:17.0,5029.539,7043.177,5341.289
10:09:18.0,5131.625,6029.739,5337.201
10:09:19.0,6333.327,6355.273,5367.168
10:09:20.0,5982.541,5497.388,5808.263
10:09:21.0,8364.151,4778.483,5282.142
10:09:22.0,6351.863,4028.548,5010.937
10:09:23.0,5974.208,3587.5,5808.874
10:09:24.0,6642.571,4506.417,5985.002
10:09:25.0,4553.827,3643.002,4174.09
10:09:26.0,3580.017,7689.828,5527.521
10:09:27.0,4401.008,7542.294,4907.709
10:09:28.0,5802.604,6510.486,3525.747
10:09:29.0,5231.181,6665.545,4033.48
10:09:30.0,6756.772,6042.235,5873.823
10:09:31.0,4171.605,4509.151,4288.439
10:09:32.0,3496.115,5947.401,5363.766
10:09:33.0,5549.429,7661.791,5109.312
10:09:34.0,3788.322,6023.277,4808.311
10:09:35.0,4426.875,6536.061,6455.096
10:09:36.0,4675.789,6889.757,7163.861
10:09:37.0,5485.559,5618.681,3729.255
10:09:38.0,7251.857,7143.695,4367.047
10:09:39.0,5943.262,5262.939,5725.707
10:09:40.0,6525.525,5582.744,4876.751
10:09:41.0,7307.27,6127.502,5001.804
10:09:42.0,5297.326,4300.849,5035.557
10:09:43.0,7279.35,5777.841,5679.716
10:09:44.0,5143.003,4646.641,4642.049
10:09:45.0,6158.895,5590.259,3526.076
10:09:46.0,1510.355,4859.714,2839.893
10:09:47.0,1.592,2681.994,5.011
10:09:48.0,6.877,1.301,1.24
10:09:49.0,1.3,0.968,1.228
10:09:50.0,1.552,1.289,1.235
10:09:51.0,1.609,0.964,1.254
10:09:52.0,1.257,4.973,6.365
10:09:53.0,5.29,1.563,1.577
10:09:54.0,0.949,0.999,1.266
10:09:55.0,1.261,1.646,1.288
10:09:56.0,1.284,1.272,1.285
10:09:57.0,0.935,6.615,5.252
10:09:58.0,5.195,1.591,1.225
10:09:59.0,0.989,1.3,1.549
10:10:00.0,1.214,1.239,0.965
10:10:01.0,1.535,1.591,1.24
10:10:02.0,0.972,4.969,5.57
10:10:03.0,6.558,1.262,0.93
10:10:04.0,1.197,1.599,0.937
10:10:05.0,1.528,1.583,1.233
10:10:06.0,1.619,0.967,0.969
10:10:07.0,0.966,6.606,6.902
10:10:08.0,4.952,1.272,1.564
10:10:09.0,1.615,100.879,0.968
