Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
10:12:03.0,0.0,,0.0
10:12:04.0,5.451,0.0,1.604
10:12:05.0,0.97,1.198,1.597
10:12:06.0,1.293,1.214,0.932
10:12:07.0,1.568,6.298,5.224
10:12:08.0,1.271,1.262,1.219
10:12:09.0,5.664,1.213,1.272
10:12:10.0,1.272,0.97,1.53
10:12:11.0,1.297,0.949,1.23
10:12:12.0,1.267,5.519,6.644
10:12:13.0,1.381,1.228,1.372
10:12:14.0,78.328,1.643,1.297
10:12:15.0,1.3,1.251,1.275
10:12:16.0,1.303,1.216,0.947
10:12:17.0,1.583,4.984,5.528
10:12:18.0,1.278,0.953,1.25
10:12:19.0,5.634,0.955,1.518
10:12:20.0,0.969,1.535,0.967
10:12:21.0,1.253,1.245,1.233
10:12:22.0,1.585,6.269,5.204
10:12:23.0,1.296,1.26,1.578
10:12:24.0,5.276,0.927,1.181
10:12:25.0,1.598,0.932,1.185
10:12:26.0,1.61,0.941,1.522
10:12:27.0,0.983,5.576,6.212
10:12:28.0,1.57,0.958,257.097
10:12:29.0,628.309,321.26,1722.191
10:12:30.0,1595.556,1360.064,2511.695
10:12:31.0,3007.095,1968.785,2968.261
10:12:32.0,3115.524,2763.196,2710.591
10:12:33.0,2954.116,2423.275,2953.992
10:12:34.0,2952.508,2504.986,3118.483
10:12:35.0,3053.684,2670.403,3190.473
10:12:36.0,3267.092,2638.222,3329.401
10:12:37.0,3501.244,2597.817,3048.256
10:12:38.0,3082.841,2759.712,4645.356
10:12:39.0,4324.031,1927.526,3934.256
10:12:40.0,3595.501,2309.476,4220.501
10:12:41.0,3476.377,2778.301,3378.378
10:12:42.0,3861.297,2773.74,3779.579
10:12:43.0,3987.718,2832.516,4255.118
10:12:44.0,4108.323,2674.893,3945.946
10:12:45.0,3946.93,2499.739,3640.353
10:12:46.0,4438.164,2668.817,3849.074
10:12:47.0,3437.435,2825.068,4409.81
10:12:48.0,4118.667,2480.038,3723.053
10:12:49.0,4175.141,2896.928,4471.021
10:12:50.0,4673.69,2388.707,4365.434
10:12:51.0,4461.236,2681.621,4609.227
10:12:52.0,4393.922,2648.028,3811.647
10:12:53.0,4355.718,2539.929,3842.067
10:12:54.0,3830.047,2949.537,4399.374
10:12:55.0,4194.939,3202.793,3882.072
10:12:56.0,4031.535,2763.425,5073.407
10:12:57.0,4998.554,1879.769,4644.976
10:12:58.0,4737.208,2499.661,3786.163
10:12:59.0,4165.684,3038.362,3501.435
10:13:00.0,4661.141,3082.981,4255.502
10:13:01.0,4316.352,2807.299,5061.315
10:13:02.0,4237.247,3137.617,4066.967
10:13:03.0,4463.967,2697.59,4399.36
10:13:04.0,4959.08,3282.903,4970.748
10:13:05.0,3789.153,3094.862,4185.398
10:13:06.0,3995.026,2984.391,4378.064
10:13:07.0,4094.145,3774.558,4413.546
10:13:08.0,4400.395,3181.07,4762.822
10:13:09.0,4265.246,3321.341,4300.583
10:13:10.0,4099.162,3145.463,4686.083
10:13:11.0,4564.697,2379.76,5109.241
10:13:12.0,4345.758,3210.809,3619.491
10:13:13.0,4047.245,4004.627,5680.341
10:13:14.0,4692.33,2064.681,5992.445
10:13:15.0,4095.063,3093.592,6733.848
10:13:16.0,4486.356,2861.205,5686.992
10:13:17.0,4980.993,2157.23,5493.27
10:13:18.0,2738.14,2815.687,5602.238
10:13:19.0,5007.27,2179.283,5951.102
10:13:20.0,3047.645,1990.782,6305.931
10:13:21.0,3342.786,1450.977,5844.074
10:13:22.0,4094.0,2123.633,6023.551
10:13:23.0,3669.997,2563.603,6121.979
10:13:24.0,5332.735,1823.418,5867.975
10:13:25.0,2606.532,2303.045,5795.958
10:13:26.0,4357.185,2591.702,5286.024
10:13:27.0,3809.422,2337.233,6088.733
10:13:28.0,4369.391,2967.182,6384.679
10:13:29.0,5299.795,1839.596,6051.746
10:13:30.0,4238.856,2585.608,6254.119
10:13:31.0,6143.685,1930.838,3282.062
10:13:32.0,4393.148,2296.56,6347.967
10:13:33.0,5986.664,2347.272,5427.63
10:13:34.0,6040.205,2151.988,5840.258
10:13:35.0,6280.938,2147.958,5782.816
10:13:36.0,5857.523,1839.377,6114.294
10:13:37.0,3895.516,2357.104,2464.298
10:13:38.0,3524.315,1288.248,4879.691
10:13:39.0,5266.635,2971.97,5365.09
10:13:40.0,5105.158,4895.945,5403.1
10:13:41.0,4385.326,3439.64,2021.146
10:13:42.0,3092.418,5038.505,4176.961
10:13:43.0,5066.164,4980.993,2942.859
10:13:44.0,2920.9,5431.898,2069.387
10:13:45.0,2696.319,6481.455,4160.879
10:13:46.0,5173.118,5285.359,2671.974
10:13:47.0,2780.989,5222.178,2316.936
10:13:48.0,3918.155,5891.017,4392.893
10:13:49.0,3861.283,3941.321,1707.066
10:13:50.0,2923.673,5662.792,4455.362
10:13:51.0,4834.043,5278.003,3931.594
10:13:52.0,3453.232,2893.032,8.219
10:13:53.0,1579.404,2.693,0.826
10:13:54.0,320.11,0.952,0.609
10:13:55.0,258.306,0.692,0.534
10:13:56.0,227.668,0.616,111.757
10:13:57.0,8678.393,600.868,2099.751
10:13:58.0,8964.777,2538.93,3695.243
10:13:59.0,8013.87,3572.656,1688.87
10:14:00.0,4468.64,4034.587,2017.487
10:14:01.0,3.09,3763.383,4033.275
10:14:02.0,1.567,2838.581,1260.964
10:14:03.0,0.829,2340.752,2986.985
10:14:04.0,4.682,2615.176,3494.417
10:14:05.0,352.885,2109.395,6407.813
10:14:06.0,1453.892,6010.322,6792.685
10:14:07.0,2065.083,6479.25,7451.725
10:14:08.0,1402.732,7329.729,5735.401
10:14:09.0,2417.814,5194.786,4734.546
10:14:10.0,1621.272,1918.467,4937.819
10:14:11.0,1693.677,6043.978,6224.577
10:14:12.0,2520.692,6700.019,5043.433
10:14:13.0,2486.956,3730.232,3937.07
10:14:14.0,2220.225,6470.534,6070.741
