Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
08:45:51.0,,,0.0
08:45:52.0,0.0,,
08:45:53.0,1.233,0.0,1.258
08:45:54.0,6.256,1.331,1.214
08:45:55.0,0.983,1.589,1.212
08:45:56.0,1.266,1.58,1.624
08:45:57.0,1.241,1.002,5.595
08:45:58.0,1.2,4.944,1.213
08:45:59.0,5.241,1.586,0.969
08:46:00.0,227.976,1.29,1.642
08:46:01.0,3377.936,1.745,2230.302
08:46:02.0,4452.85,1406.456,7070.779
08:46:03.0,4516.303,2462.282,6929.414
08:46:04.0,4051.904,2316.049,5748.613
08:46:05.0,3881.72,3130.519,5932.898
08:46:06.0,4464.344,3108.786,6560.625
08:46:07.0,3982.541,2532.332,5897.343
08:46:08.0,3985.101,3108.333,5305.81
08:46:09.0,5756.667,3375.78,5442.859
08:46:10.0,5761.82,2569.361,4926.717
08:46:11.0,5770.307,2565.553,5238.467
08:46:12.0,5704.426,2370.609,5675.696
08:46:13.0,5635.358,2188.698,5382.794
08:46:14.0,6034.76,2316.092,5627.842
08:46:15.0,5379.559,1912.477,6710.806
08:46:16.0,5098.264,1842.612,7224.389
08:46:17.0,5274.259,1826.56,7215.02
08:46:18.0,5208.277,1884.455,7399.959
08:46:19.0,4985.696,1783.413,6978.159
08:46:20.0,5598.821,1871.108,6927.503
08:46:21.0,5390.671,1698.793,7082.804
08:46:22.0,5378.275,1927.919,7152.322
08:46:23.0,5275.496,1797.434,7227.5
08:46:24.0,5546.232,1692.965,6943.616
08:46:25.0,5360.575,1920.095,6928.922
08:46:26.0,4865.017,1775.609,6848.234
08:46:27.0,4767.183,1912.015,8175.327
08:46:28.0,4802.701,1848.676,7910.233
08:46:29.0,4528.169,2021.913,7757.968
08:46:30.0,5047.277,1848.405,7532.168
08:46:31.0,4760.027,1961.009,7578.931
08:46:32.0,5040.83,1913.053,7772.984
08:46:33.0,5115.041,1893.337,7248.854
08:46:34.0,3719.663,1757.11,8291.514
08:46:35.0,3316.39,2202.87,8340.71
08:46:36.0,3322.795,2688.177,8958.117
08:46:37.0,3525.542,2724.541,8738.109
08:46:38.0,3269.257,2482.279,9332.49
08:46:39.0,3410.418,2332.606,8502.782
08:46:40.0,3396.749,2727.959,8845.679
08:46:41.0,3236.395,2899.795,8501.45
08:46:42.0,3235.919,2823.105,8842.425
08:46:43.0,3537.317,2905.072,7997.578
