Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
10:40:55.0,0.0,,
10:40:56.0,1.623,0.0,0.0
10:40:57.0,0.935,5.603,4.985
10:40:58.0,1.53,1.007,1.613
10:40:59.0,6.598,0.986,1.27
10:41:00.0,1.542,0.991,1.618
10:41:01.0,1.246,1.308,1.246
10:41:02.0,1.555,4.932,5.299
10:41:03.0,1.266,1.317,0.991
10:41:04.0,5.257,1.596,1.25
10:41:05.0,1.272,0.996,1.313
10:41:06.0,1.249,0.982,1.629
10:41:07.0,1.349,6.58,6.983
10:41:08.0,72.221,2.03,1.29
10:41:09.0,4.949,1.595,1.252
10:41:10.0,1.245,1.343,1.303
10:41:11.0,1.26,1.297,1.302
10:41:12.0,0.948,5.357,5.584
10:41:13.0,0.95,1.31,1.65
10:41:14.0,5.319,1.26,1.587
10:41:15.0,0.951,1.617,0.939
10:41:16.0,1.53,1.0,1.63
10:41:17.0,1.235,4.973,5.332
10:41:18.0,1.528,0.982,1.615
10:41:19.0,6.268,1.624,0.957
10:41:20.0,1.235,1.617,1.237
10:41:21.0,1.219,1.645,0.976
10:41:22.0,1.563,6.329,5.313
10:41:23.0,631.737,290.616,321.802
10:41:24.0,1757.439,955.223,1365.652
10:41:25.0,3514.115,1126.893,2937.393
10:41:26.0,3719.823,1991.57,2073.068
10:41:27.0,3721.655,1859.887,2919.559
10:41:28.0,3935.618,2210.454,3757.202
10:41:29.0,3628.842,2054.663,3603.249
10:41:30.0,3538.945,1882.694,3598.774
10:41:31.0,3893.45,1958.805,3432.333
10:41:32.0,3638.791,2193.456,4258.955
10:41:33.0,3551.469,2236.373,3830.567
10:41:34.0,3609.999,1737.121,4061.044
10:41:35.0,4262.763,2005.995,4146.669
10:41:36.0,4068.028,1953.246,3145.517
10:41:37.0,4397.411,1868.102,4420.944
10:41:38.0,4825.788,2228.962,3625.125
10:41:39.0,3852.966,1800.314,4287.62
10:41:40.0,4368.075,2269.431,3893.083
10:41:41.0,4245.602,2000.007,4074.961
10:41:42.0,4061.762,2605.209,4229.917
10:41:43.0,4443.785,2048.704,3965.463
10:41:44.0,4339.141,2368.801,4179.689
10:41:45.0,4464.267,1926.727,3709.833
10:41:46.0,4488.925,1848.261,3982.624
10:41:47.0,3296.066,2510.349,4420.847
10:41:48.0,3987.352,1886.48,3955.022
10:41:49.0,4189.91,2494.459,3795.311
10:41:50.0,3834.843,2120.332,3893.056
10:41:51.0,4443.5,1884.03,4833.738
10:41:52.0,3842.341,2227.559,4390.037
10:41:53.0,4854.805,1458.469,4581.826
10:41:54.0,3929.492,2166.769,3925.709
10:41:55.0,4511.291,2016.082,3898.205
10:41:56.0,6056.108,1331.306,3923.679
10:41:57.0,4773.211,2233.092,3555.624
10:41:58.0,5032.192,1813.797,4056.307
10:41:59.0,4624.831,2226.348,3684.062
