Elapsed time,192.168.46.11 Network I/O unit=kb:bytesrecv,192.168.46.12 Network I/O unit=kb:bytesrecv,192.168.46.13 Network I/O unit=kb:bytesrecv
09:54:25.0,0.0,0.0,0.0
09:54:26.0,1.21,4.371,1.278
09:54:27.0,1.195,1.126,3.493
09:54:28.0,3.985,0.805,1.168
09:54:29.0,1.403,1.817,1.567
09:54:30.0,1.176,0.776,1.172
09:54:31.0,0.725,2.989,1.189
09:54:32.0,1.69,1.534,4.154
09:54:33.0,3.746,0.761,0.791
09:54:34.0,1.812,1.55,1.472
09:54:35.0,1.603,0.761,1.172
09:54:36.0,1.174,3.423,1.538
09:54:37.0,1.667,0.791,2.923
09:54:38.0,2.305,1.55,1.172
09:54:39.0,1.628,0.761,1.55
09:54:40.0,1.82,1.185,1.074
09:54:41.0,1233.708,331.856,407.394
09:54:42.0,3390.134,2432.9,2355.033
09:54:43.0,4743.57,4340.811,3135.255
09:54:44.0,4801.743,4657.527,3418.5
09:54:45.0,5222.126,4930.794,3812.337
09:54:46.0,5562.292,5347.375,4291.156
09:54:47.0,5261.585,4794.898,4105.426
09:54:48.0,5469.642,5476.811,4367.153
09:54:49.0,5341.811,4627.09,4173.748
09:54:50.0,5397.768,5735.378,4308.929
09:54:51.0,5678.835,5249.253,4151.805
09:54:52.0,5887.759,6233.818,4147.911
09:54:53.0,5756.916,5392.835,4322.585
09:54:54.0,5508.182,5516.567,4490.874
09:54:55.0,5572.65,4841.252,4325.467
09:54:56.0,5723.804,6171.208,4273.088
09:54:57.0,6564.358,5881.551,4942.994
09:54:58.0,5936.375,5740.596,4769.057
09:54:59.0,5820.086,5473.439,4608.195
09:55:00.0,5942.415,5757.97,5172.559
09:55:01.0,5941.321,5297.875,4906.678
09:55:02.0,5999.89,6145.847,4977.83
09:55:03.0,6118.107,5625.848,4688.14
09:55:04.0,6438.218,5971.186,5159.664
09:55:05.0,6735.761,6668.725,5920.778
09:55:06.0,6915.756,6189.414,5782.27
09:55:07.0,7083.19,6301.101,5971.186
09:55:08.0,7182.235,7103.458,6103.25
09:55:09.0,6562.123,6588.806,5512.891
09:55:10.0,6257.221,5880.178,5457.004
09:55:11.0,6432.541,6063.266,5353.005
09:55:12.0,6783.922,6071.936,5336.208
09:55:13.0,6750.061,6775.376,5683.369
09:55:14.0,6701.704,6702.348,5458.215
09:55:15.0,7060.936,6783.289,5808.052
09:55:16.0,6667.391,6232.852,5562.547
09:55:17.0,6885.395,7071.967,5490.953
09:55:18.0,6207.62,6180.0,5456.327
09:55:19.0,6772.563,6148.219,5337.797
09:55:20.0,6585.144,6246.202,5350.391
09:55:21.0,6659.018,6533.499,5698.55
09:55:22.0,7066.981,6626.284,5407.12
09:55:23.0,6262.625,6400.628,5147.783
09:55:24.0,6976.296,6566.873,5386.166
09:55:25.0,6424.166,6264.361,5205.289
09:55:26.0,6980.009,6877.981,5230.029
09:55:27.0,6219.7,6113.192,5002.955
09:55:28.0,6198.515,6280.422,4448.018
09:55:29.0,6587.973,7113.009,4409.682
09:55:30.0,5977.63,6566.446,5031.647
09:55:31.0,6134.759,5627.112,5246.527
09:55:32.0,5911.386,6407.943,5044.524
09:55:33.0,6407.852,5929.127,5101.934
09:55:34.0,6162.704,6693.469,5263.614
09:55:35.0,6538.12,5669.694,5436.195
09:55:36.0,6362.644,5548.507,5341.375
09:55:37.0,7291.189,6646.561,5451.656
09:55:38.0,6613.195,6759.172,5050.305
09:55:39.0,6190.655,6418.327,5369.69
09:55:40.0,5967.598,5995.992,5203.613
09:55:41.0,6662.935,5549.512,5437.257
09:55:42.0,6579.517,5567.909,5602.157
09:55:43.0,6066.212,5980.285,5166.181
09:55:44.0,6650.215,5157.625,5510.322
09:55:45.0,6318.72,6682.512,5413.862
09:55:46.0,6065.082,5689.708,5315.176
09:55:47.0,6809.274,5781.138,5534.571
09:55:48.0,5712.36,5780.934,4970.418
09:55:49.0,6496.91,5341.122,5448.972
09:55:50.0,6627.866,6216.21,5924.647
09:55:51.0,6033.682,6105.512,4896.685
09:55:52.0,6061.372,5173.086,5906.176
09:55:53.0,5560.079,5308.647,4882.586
09:55:54.0,6553.486,5658.598,5676.064
09:55:55.0,5515.886,6491.288,4699.653
09:55:56.0,4448.503,4366.422,4594.913
09:55:57.0,2815.084,4130.438,1454.375
09:55:58.0,759.18,3038.378,103.446
09:55:59.0,227.346,3018.306,0.615
09:56:00.0,671.35,2107.348,1382.45
09:56:01.0,3622.293,4201.422,2348.871
09:56:02.0,5050.599,5385.652,3198.527
09:56:03.0,7186.396,6473.257,3910.258
09:56:04.0,6425.236,6027.284,4404.621
09:56:05.0,5503.036,6282.76,4869.27
09:56:06.0,6424.561,7161.786,5107.579
09:56:07.0,6099.085,6210.649,4904.361
09:56:08.0,5923.415,5699.682,4951.855
09:56:09.0,5742.917,5058.762,5439.952
09:56:10.0,5869.17,1622.155,6148.602
09:56:11.0,4585.639,493.97,4670.181
09:56:12.0,4422.347,2.073,4836.977
09:56:13.0,5273.244,105.591,4432.964
09:56:14.0,4771.42,6658.643,4533.758
09:56:15.0,6313.96,7521.41,5129.723
09:56:16.0,6214.271,8105.332,5577.172
09:56:17.0,5716.528,4939.904,5439.128
09:56:18.0,6149.561,5508.524,5389.497
09:56:19.0,5824.555,5572.587,4765.933
09:56:20.0,6022.047,5496.554,5454.454
09:56:21.0,6181.318,5002.005,5569.585
09:56:22.0,6303.524,5630.181,5021.405
09:56:23.0,5872.875,8106.835,4984.029
09:56:24.0,5795.345,5690.217,5686.065
09:56:25.0,6702.186,5968.874,4818.797
09:56:26.0,6499.655,6418.337,5321.733
09:56:27.0,6964.737,5872.348,5005.456
09:56:28.0,5575.2,5399.084,4409.934
09:56:29.0,6651.886,5110.42,5310.727
09:56:30.0,6412.896,6244.83,4587.486
09:56:31.0,4806.063,5924.786,4318.689
09:56:32.0,6453.775,5295.872,5044.111
09:56:33.0,5373.861,7104.391,4218.7
09:56:34.0,4743.457,5767.416,4442.009
09:56:35.0,5853.111,6503.696,4446.943
09:56:36.0,4399.185,5802.951,4526.496
09:56:37.0,6393.704,5875.425,4870.803
09:56:38.0,5105.242,7142.895,4607.818
09:56:39.0,6349.834,6039.972,4986.874
09:56:40.0,5586.214,6855.614,4988.769
09:56:41.0,4597.482,6386.365,4490.12
09:56:42.0,6702.815,6858.431,4870.536
09:56:43.0,5978.416,7093.759,4675.21
09:56:44.0,5531.449,7219.127,4768.416
09:56:45.0,4496.385,5130.708,4313.103
09:56:46.0,6274.273,5342.022,5454.541
09:56:47.0,6616.021,6249.003,5348.866
09:56:48.0,5359.969,5571.915,4923.59
09:56:49.0,6499.399,6523.601,4663.231
09:56:50.0,5329.679,5544.537,4620.661
09:56:51.0,5679.803,5753.792,4706.64
09:56:52.0,6762.845,6707.328,5159.08
09:56:53.0,6280.175,6691.787,5089.573
09:56:54.0,5583.712,6287.747,4893.092
09:56:55.0,4572.11,4898.355,3896.883
09:56:56.0,5277.0,6047.555,4138.287
09:56:57.0,6205.88,6690.479,5211.78
09:56:58.0,5755.21,5404.205,4675.77
09:56:59.0,5961.278,6230.783,4470.767
09:57:00.0,4824.885,5579.647,4186.741
09:57:01.0,5666.963,5441.663,4680.083
09:57:02.0,6165.299,6469.296,4798.553
09:57:03.0,4944.107,4840.443,3581.496
09:57:04.0,6786.016,6911.426,4557.037
09:57:05.0,3307.84,5515.791,4080.195
09:57:06.0,6777.517,4853.821,3606.538
09:57:07.0,6711.474,6964.269,5440.137
09:57:08.0,3631.744,3724.587,3189.417
09:57:09.0,7042.951,5940.133,5240.25
09:57:10.0,5567.955,7076.919,5043.916
09:57:11.0,5294.99,4148.716,3702.46
09:57:12.0,6365.661,6349.051,5619.638
09:57:13.0,6677.667,6893.604,4953.548
09:57:14.0,6374.628,6512.688,4676.219
09:57:15.0,5918.128,6377.649,5196.492
09:57:16.0,6014.54,5787.839,3757.171
09:57:17.0,6563.505,6941.002,4811.74
09:57:18.0,5454.594,5706.589,4897.161
09:57:19.0,6339.901,5190.229,4979.723
09:57:20.0,4393.54,5799.033,4213.006
09:57:21.0,5010.002,3748.491,3029.929
09:57:22.0,6782.688,7147.944,5020.066
09:57:23.0,5228.908,6535.223,5244.413
09:57:24.0,7067.516,5643.962,3873.503
09:57:25.0,6198.21,6737.174,5675.654
09:57:26.0,302.645,2628.118,1337.493
09:57:27.0,1.636,1.174,3.082
09:57:28.0,3.962,0.804,1.243
09:57:29.0,1.709,1.578,1.204
09:57:30.0,1.636,1.172,0.775
09:57:31.0,1.637,2.939,0.818
09:57:32.0,1.637,0.805,2.983
09:57:33.0,3.371,1.868,1.41
09:57:34.0,1.63,1.076,1.551
09:57:35.0,1.21,1.172,1.126
09:57:36.0,1.604,3.48,0.761
09:57:37.0,1.21,1.55,3.805
09:57:38.0,2.534,1.157,1.156
09:57:39.0,1.636,1.551,0.806
09:57:40.0,0.793,1.17,1.186
09:57:41.0,1.228,3.291,1.187
09:57:42.0,1.191,1.539,2.829
09:57:43.0,3.97,1.168,1.215
09:57:44.0,1.607,1.555,1.028
09:57:45.0,1.6,1.538,1.09
09:57:46.0,0.793,3.871,1.472
09:57:47.0,1.228,1.552,3.493
09:57:48.0,3.966,1.143,1.487
09:57:49.0,1.624,1.187,0.732
09:57:50.0,1.611,1.456,1.2
09:57:51.0,1.652,3.826,1.874
09:57:52.0,1.209,1.197,2.867
09:57:53.0,2.951,0.761,1.565
09:57:54.0,1.653,1.202,1.467
09:57:55.0,1.209,1.186,1.126
09:57:56.0,1.631,2.518,1.199
