Elapsed time,192.168.46.11 Network I/O unit=kb:bytesrecv,192.168.46.12 Network I/O unit=kb:bytesrecv,192.168.46.13 Network I/O unit=kb:bytesrecv
09:05:57.0,,0.0,
09:05:58.0,0.0,,0.0
09:05:59.0,4.716,1.982,1.724
09:06:00.0,1.624,1.411,1.856
09:06:01.0,0.797,1.156,1.568
09:06:02.0,1.607,3.841,3.377
09:06:03.0,3.926,1.156,0.797
09:06:04.0,1.203,1.218,1.254
09:06:05.0,1.203,1.156,1.168
09:06:06.0,1.218,1.168,1.172
09:06:07.0,1.607,3.759,3.531
09:06:08.0,3.523,0.791,1.573
09:06:09.0,1.203,1.156,1.168
09:06:10.0,1.203,0.791,1.574
09:06:11.0,1.619,0.791,1.179
09:06:12.0,1.632,2.896,3.249
09:06:13.0,3.94,1.156,0.797
09:06:14.0,41.375,0.791,1.2
09:06:15.0,1415.762,496.483,349.834
09:06:16.0,1633.728,903.239,1480.324
09:06:17.0,1275.985,1259.633,1168.302
09:06:18.0,1544.588,1456.796,1481.772
09:06:19.0,1519.209,1589.839,1251.419
09:06:20.0,2305.283,1862.219,1693.676
09:06:21.0,2083.208,2567.457,1048.863
09:06:22.0,1848.997,1395.01,1254.029
09:06:23.0,2901.681,1643.057,1538.215
09:06:24.0,1907.342,2153.453,1740.041
09:06:25.0,1360.422,1092.983,1644.577
09:06:26.0,1654.931,1319.172,1289.953
09:06:27.0,1942.554,2411.699,1370.909
09:06:28.0,1511.467,1148.129,1301.625
09:06:29.0,2020.139,1393.858,1382.561
09:06:30.0,1769.591,2438.047,1405.831
09:06:31.0,1716.738,1949.022,1403.509
09:06:32.0,2061.493,2327.907,1485.744
09:06:33.0,1705.071,1946.178,1448.889
09:06:34.0,1464.368,1719.222,1911.871
09:06:35.0,1898.699,1430.758,2090.172
09:06:36.0,1815.87,1967.827,1493.203
09:06:37.0,2216.617,2334.226,1465.04
09:06:38.0,2206.801,2353.523,1470.466
09:06:39.0,2285.136,1894.834,1504.906
09:06:40.0,1411.365,1975.787,1691.393
09:06:41.0,1901.098,2462.708,1809.453
09:06:42.0,2104.197,2160.539,1304.423
09:06:43.0,1508.311,1807.248,1613.411
09:06:44.0,2005.861,2009.798,1687.763
09:06:45.0,1986.704,2051.546,1723.592
09:06:46.0,1431.038,1995.323,1768.903
09:06:47.0,1909.631,2512.591,1484.87
09:06:48.0,1844.027,1902.284,1665.456
09:06:49.0,1844.21,1580.077,1130.435
09:06:50.0,1974.236,2591.016,936.014
09:06:51.0,1890.659,2085.223,1680.65
09:06:52.0,1585.56,2179.663,1803.46
09:06:53.0,1840.706,2103.32,1787.886
09:06:54.0,1874.884,2056.693,2010.774
09:06:55.0,1636.32,1834.998,1352.029
09:06:56.0,1875.032,2460.488,1728.608
09:06:57.0,1469.558,1844.188,1674.574
09:06:58.0,1662.361,1995.906,1823.498
09:06:59.0,1919.351,1833.889,1735.191
09:07:00.0,1538.121,2001.224,2059.626
09:07:01.0,1572.552,2157.247,1617.259
09:07:02.0,1452.689,2600.405,1093.468
09:07:03.0,1745.612,1696.729,1745.469
09:07:04.0,1880.689,1765.172,1723.926
09:07:05.0,1409.706,2534.419,1204.332
09:07:06.0,1615.577,1759.796,1767.696
09:07:07.0,1458.828,2009.114,1878.846
09:07:08.0,1230.193,2537.775,1314.729
09:07:09.0,1221.07,1704.441,1969.61
09:07:10.0,1617.292,1966.245,1452.89
09:07:11.0,1621.409,2048.292,1130.096
09:07:12.0,1716.813,1907.182,1913.997
09:07:13.0,1668.389,1637.281,2046.777
09:07:14.0,1553.434,2227.203,1331.2
09:07:15.0,1337.827,1942.275,1646.019
09:07:16.0,1452.376,2257.681,1617.114
09:07:17.0,1398.938,2280.533,1149.091
09:07:18.0,1652.781,1919.99,2057.069
09:07:19.0,2098.966,1752.504,1690.39
09:07:20.0,2114.305,1926.524,1238.732
09:07:21.0,1446.458,2126.023,1763.0
09:07:22.0,1651.748,1889.49,1938.96
09:07:23.0,1850.484,2189.027,1269.44
09:07:24.0,1005.82,1436.332,2011.519
09:07:25.0,1657.944,2488.975,2124.731
09:07:26.0,2137.765,1980.025,1539.215
09:07:27.0,1069.335,1838.973,1608.991
09:07:28.0,1901.084,2842.009,1254.402
09:07:29.0,2366.391,2135.287,1414.617
09:07:30.0,2269.096,1508.043,1549.723
09:07:31.0,1922.509,2368.069,1328.233
09:07:32.0,1885.518,1940.46,1633.0
09:07:33.0,1729.916,2055.601,1688.657
09:07:34.0,1892.159,2495.371,1005.889
09:07:35.0,1467.366,2265.8,1979.858
09:07:36.0,1531.347,1927.307,1513.909
09:07:37.0,1201.667,2599.101,1231.289
09:07:38.0,1422.884,2294.473,2095.688
09:07:39.0,1854.306,955.262,1892.925
09:07:40.0,1650.767,1964.764,1541.331
09:07:41.0,1538.829,1624.941,2185.118
09:07:42.0,1807.456,2282.843,1291.951
09:07:43.0,2131.712,2456.535,1872.907
09:07:44.0,1863.452,1483.87,1199.06
09:07:45.0,1470.78,2178.612,1795.73
09:07:46.0,1856.689,1304.288,1812.784
09:07:47.0,2297.906,2403.003,1114.778
09:07:48.0,1733.958,1356.622,1682.847
09:07:49.0,2505.992,1954.159,1466.61
09:07:50.0,1581.66,2230.583,1305.477
09:07:51.0,1611.041,2137.791,1760.644
09:07:52.0,2184.86,1591.78,1754.836
09:07:53.0,1842.575,2109.068,1139.821
09:07:54.0,1384.751,2074.712,1868.179
09:07:55.0,1674.584,2044.911,1723.548
09:07:56.0,2098.182,1725.25,1094.603
09:07:57.0,2239.552,1614.57,1169.915
09:07:58.0,1045.548,2297.706,1057.611
09:07:59.0,1339.006,2310.189,1671.754
09:08:00.0,1581.691,1829.791,1536.269
09:08:01.0,1815.341,2215.566,1587.188
09:08:02.0,1215.228,1735.048,1612.568
09:08:03.0,1864.135,2541.163,1486.012
09:08:04.0,2420.326,2339.806,1185.078
09:08:05.0,1603.167,1676.943,1406.892
09:08:06.0,1749.699,2283.714,1336.596
09:08:07.0,1231.457,1847.612,1973.59
09:08:08.0,1544.16,1834.809,1707.657
09:08:09.0,1677.38,2188.245,2100.795
09:08:10.0,2061.138,1776.863,1498.455
09:08:11.0,1388.659,1787.226,1070.671
09:08:12.0,2219.149,2209.376,1673.082
09:08:13.0,1938.296,2029.936,1487.956
09:08:14.0,1486.052,1888.903,1854.067
09:08:15.0,1953.052,1414.256,1908.374
09:08:16.0,1482.204,2187.27,1586.053
09:08:17.0,1363.544,1787.295,2232.94
09:08:18.0,1761.953,1195.168,1949.287
09:08:19.0,2111.387,2026.57,1157.16
09:08:20.0,2275.999,1749.585,1295.143
09:08:21.0,1678.138,1854.988,1175.602
09:08:22.0,1540.7,2028.235,2093.662
09:08:23.0,2053.2,1506.569,1417.749
09:08:24.0,2369.961,2111.548,2080.043
09:08:25.0,2482.037,2034.163,1827.817
09:08:26.0,1764.306,1761.792,1283.144
09:08:27.0,2275.286,2334.302,1885.53
09:08:28.0,1589.705,1914.824,1567.99
09:08:29.0,1314.545,2303.87,1164.214
09:08:30.0,1205.725,1907.718,1976.983
09:08:31.0,1717.111,1902.052,1967.662
09:08:32.0,1668.835,2301.373,1529.0
09:08:33.0,2376.923,1624.891,1805.467
09:08:34.0,1922.067,2239.893,1358.672
09:08:35.0,2299.005,2069.356,1209.845
09:08:36.0,1555.395,1693.911,1261.09
09:08:37.0,1532.493,2033.704,1185.733
09:08:38.0,1664.3,2350.659,1530.816
09:08:39.0,1408.601,1808.647,1976.862
09:08:40.0,1732.929,1315.136,1963.227
09:08:41.0,2062.739,2091.758,1390.69
09:08:42.0,1631.985,1704.537,1612.706
09:08:43.0,1540.727,3021.102,1044.207
09:08:44.0,1919.64,1758.853,1915.936
09:08:45.0,1551.643,1783.601,2001.193
09:08:46.0,2060.75,2078.752,1788.166
09:08:47.0,2099.288,1611.574,1601.951
09:08:48.0,1717.733,2346.406,1643.552
09:08:49.0,1200.832,3088.076,1084.553
09:08:50.0,1479.719,2436.892,1848.753
09:08:51.0,1970.041,1219.421,1768.488
09:08:52.0,2348.592,2002.145,1360.973
09:08:53.0,1686.498,1713.894,1560.701
09:08:54.0,1590.655,2084.883,1294.126
09:08:55.0,1431.463,2037.643,1847.362
09:08:56.0,1794.331,1716.549,1824.764
09:08:57.0,1690.495,1983.565,1812.978
09:08:58.0,1622.259,1765.962,1595.603
09:08:59.0,606.534,2292.611,929.295
09:09:00.0,1.636,40.009,30.526
09:09:01.0,1.608,1.169,0.831
09:09:02.0,1.201,4.108,3.568
09:09:03.0,3.422,0.853,1.179
09:09:04.0,1.608,0.791,1.2
09:09:05.0,1.211,1.534,0.791
09:09:06.0,1.201,1.168,1.195
09:09:07.0,1.62,3.476,2.538
09:09:08.0,3.928,0.791,1.2
