Elapsed time,192.168.46.11 Disks I/O unit=mb:readbytes:fs=/,192.168.46.12 Disks I/O unit=mb:readbytes:fs=/,192.168.46.13 Disks I/O unit=mb:readbytes:fs=/
17:31:42.0,0.0,,0.0
17:31:43.0,0.0,0.0,0.0
17:31:44.0,0.0,0.0,0.0
17:31:45.0,0.0,0.0,0.0
17:31:46.0,0.0,0.0,0.0
17:31:47.0,0.0,0.0,0.0
17:31:48.0,0.0,0.0,0.0
17:31:49.0,0.0,0.0,0.0
17:31:50.0,0.0,0.0,0.0
17:31:51.0,0.0,0.0,0.0
17:31:52.0,0.0,0.0,0.0
17:31:53.0,0.0,0.0,0.0
17:31:54.0,0.0,0.0,0.0
17:31:55.0,0.0,0.0,0.0
17:31:56.0,0.0,0.0,0.0
17:31:57.0,0.0,0.0,0.0
17:31:58.0,0.0,0.0,0.0
17:31:59.0,0.0,0.0,0.0
17:32:00.0,0.0,0.0,0.0
17:32:01.0,0.0,0.0,0.0
17:32:02.0,0.0,0.0,0.003
17:32:03.0,0.0,0.0,0.0
17:32:04.0,0.0,0.0,0.0
17:32:05.0,0.0,0.0,0.0
17:32:06.0,0.0,0.0,0.0
17:32:07.0,0.0,0.0,0.0
17:32:08.0,0.0,0.0,0.0
17:32:09.0,0.0,0.0,0.0
17:32:10.0,0.0,0.0,0.003
17:32:11.0,0.0,0.0,0.0
17:32:12.0,0.0,0.0,0.0
17:32:13.0,0.0,0.0,0.0
17:32:14.0,0.0,0.0,0.0
17:32:15.0,0.0,0.0,0.0
17:32:16.0,0.0,0.0,0.0
17:32:17.0,0.0,0.0,0.0
17:32:18.0,0.0,0.0,0.0
17:32:19.0,0.0,0.0,0.0
17:32:20.0,0.0,0.0,0.0
17:32:21.0,0.0,0.0,0.0
17:32:22.0,0.0,0.0,0.003
17:32:23.0,0.0,0.0,0.0
17:32:24.0,0.0,0.0,0.0
17:32:25.0,0.0,0.0,0.0
17:32:26.0,0.0,0.0,0.0
17:32:27.0,0.0,0.0,0.027
17:32:28.0,0.0,0.0,0.0
17:32:29.0,0.0,0.0,0.0
17:32:30.0,0.0,0.0,0.0
17:32:31.0,0.0,0.0,0.0
17:32:32.0,0.0,0.0,0.0
17:32:33.0,0.0,0.0,0.0
17:32:34.0,0.0,0.0,0.0
17:32:35.0,0.0,0.0,0.0
17:32:36.0,0.0,0.0,0.0
17:32:37.0,0.0,0.0,0.003
17:32:38.0,0.0,0.0,0.0
17:32:39.0,0.0,0.0,0.0
17:32:40.0,0.0,0.0,0.0
17:32:41.0,0.0,0.0,0.0
17:32:42.0,0.0,0.0,0.003
17:32:43.0,0.007,0.0,0.0
17:32:44.0,0.0,0.0,0.003
17:32:45.0,0.0,0.0,0.0
17:32:46.0,0.0,0.0,0.0
17:32:47.0,0.0,0.0,0.0
17:32:48.0,0.0,0.0,0.0
17:32:49.0,0.0,0.0,0.0
17:32:50.0,0.0,0.0,0.007
17:32:51.0,0.0,0.0,0.0
17:32:52.0,0.0,0.0,0.0
17:32:53.0,0.0,0.003,0.0
17:32:54.0,0.0,0.0,0.0
17:32:55.0,0.0,0.0,0.0
17:32:56.0,0.0,0.0,0.0
17:32:57.0,0.0,0.0,0.0
17:32:58.0,0.0,0.0,0.0
17:32:59.0,0.0,0.0,0.0
17:33:00.0,0.0,0.0,0.0
17:33:01.0,0.0,0.0,0.0
17:33:02.0,0.0,0.0,0.003
17:33:03.0,0.0,0.0,0.0
17:33:04.0,0.0,0.0,0.0
17:33:05.0,0.0,0.0,0.0
17:33:06.0,0.0,0.0,0.0
17:33:07.0,0.0,0.0,0.0
17:33:08.0,0.003,0.0,0.003
17:33:09.0,0.003,0.0,0.0
17:33:10.0,0.0,0.0,0.0
17:33:11.0,0.0,0.0,0.0
17:33:12.0,0.0,0.0,0.0
17:33:13.0,0.003,0.0,0.003
17:33:14.0,0.0,0.0,0.0
17:33:15.0,0.0,0.0,0.0
17:33:16.0,0.0,0.0,0.0
17:33:17.0,0.0,0.0,0.0
17:33:18.0,0.007,0.0,0.0
17:33:19.0,0.0,0.0,0.0
17:33:20.0,0.0,0.0,0.0
17:33:21.0,0.0,0.0,0.0
17:33:22.0,0.0,0.0,0.003
17:33:23.0,0.003,0.003,0.0
17:33:24.0,0.0,0.0,0.0
17:33:25.0,0.0,0.0,0.0
17:33:26.0,0.0,0.0,0.0
17:33:27.0,0.0,0.0,0.0
17:33:28.0,0.0,0.0,0.003
17:33:29.0,0.0,0.0,0.0
17:33:30.0,0.0,0.0,0.0
17:33:31.0,0.0,0.0,0.0
17:33:32.0,0.0,0.0,0.0
17:33:33.0,0.0,0.0,0.0
17:33:34.0,0.0,0.0,0.0
17:33:35.0,0.0,0.0,0.0
17:33:36.0,0.0,0.0,0.0
17:33:37.0,0.0,0.0,0.0
17:33:38.0,0.003,0.0,0.0
17:33:39.0,0.0,0.0,0.0
17:33:40.0,0.0,0.0,0.0
17:33:41.0,0.0,0.0,0.0
17:33:42.0,0.0,0.0,0.0
17:33:43.0,0.011,0.0,0.003
17:33:44.0,0.0,0.0,0.0
17:33:45.0,0.0,0.0,0.0
17:33:46.0,0.0,0.0,0.003
17:33:47.0,0.0,0.0,0.0
17:33:48.0,0.0,0.0,0.0
17:33:49.0,0.0,0.0,0.0
17:33:50.0,0.0,0.0,0.003
17:33:51.0,0.0,0.0,0.0
17:33:52.0,0.0,0.0,0.0
17:33:53.0,0.007,0.003,0.0
17:33:54.0,0.0,0.0,0.0
17:33:55.0,0.0,0.0,0.0
17:33:56.0,0.0,0.0,0.0
17:33:57.0,0.0,0.0,0.003
17:33:58.0,0.0,0.0,0.0
17:33:59.0,0.0,0.0,0.0
17:34:00.0,0.0,0.0,0.0
