Elapsed time,192.168.46.11 Disks I/O unit=mb:readbytes:fs=/,192.168.46.12 Disks I/O unit=mb:readbytes:fs=/,192.168.46.13 Disks I/O unit=mb:readbytes:fs=/
09:37:21.0,0.0,,0.0
09:37:22.0,4.085,0.0,0.0
09:37:23.0,4.636,0.0,0.0
09:37:24.0,4.07,0.0,0.0
09:37:25.0,4.101,0.0,0.0
09:37:26.0,3.824,0.0,0.0
09:37:27.0,4.128,0.0,0.0
09:37:28.0,4.187,0.0,0.0
09:37:29.0,4.957,0.0,0.0
09:37:30.0,3.445,0.0,0.0
09:37:31.0,4.535,0.0,0.0
09:37:32.0,4.011,0.0,0.0
09:37:33.0,4.296,0.0,0.0
09:37:34.0,4.082,0.0,0.0
09:37:35.0,4.542,0.0,0.0
09:37:36.0,4.05,0.0,0.0
09:37:37.0,4.304,0.0,0.0
09:37:38.0,3.777,0.0,0.0
09:37:39.0,1.882,0.0,0.0
09:37:40.0,2.441,0.0,0.0
09:37:41.0,1.32,0.0,0.0
09:37:42.0,1.609,0.0,0.0
09:37:43.0,0.988,0.0,0.0
09:37:44.0,1.558,0.0,0.0
09:37:45.0,0.953,0.0,0.0
09:37:46.0,1.898,0.0,0.0
09:37:47.0,2.421,0.0,0.0
09:37:48.0,1.457,0.0,0.0
09:37:49.0,1.277,0.0,0.0
09:37:50.0,1.093,0.0,0.0
09:37:51.0,1.246,0.0,0.0
09:37:52.0,1.375,0.0,0.0
09:37:53.0,1.503,0.0,0.0
09:37:54.0,1.265,0.0,0.0
09:37:55.0,1.414,0.0,0.0
09:37:56.0,2.671,0.0,0.0
09:37:57.0,1.136,0.0,0.0
09:37:58.0,0.75,0.0,0.0
09:37:59.0,1.195,0.0,0.0
09:38:00.0,0.503,0.0,0.0
09:38:01.0,1.14,0.0,0.0
09:38:02.0,1.171,0.0,0.0
09:38:03.0,0.808,0.0,0.0
09:38:04.0,0.902,0.0,0.0
09:38:05.0,0.726,0.0,0.0
09:38:06.0,2.753,0.0,0.0
09:38:07.0,0.988,0.0,0.0
09:38:08.0,1.417,0.0,0.0
09:38:09.0,1.558,0.0,0.0
09:38:10.0,1.277,0.0,0.0
09:38:11.0,1.281,0.0,0.0
09:38:12.0,1.449,0.0,0.0
09:38:13.0,1.957,0.0,0.0
09:38:14.0,2.109,0.0,0.0
09:38:15.0,0.832,0.0,0.0
09:38:16.0,0.554,0.0,0.0
09:38:17.0,0.917,0.003,0.0
09:38:18.0,0.773,0.0,0.0
09:38:19.0,1.269,0.0,0.0
09:38:20.0,0.605,0.0,0.0
09:38:21.0,1.003,0.0,0.0
09:38:22.0,0.722,0.0,0.0
09:38:23.0,1.343,0.0,0.0
09:38:24.0,2.179,0.0,0.0
09:38:25.0,1.261,0.0,0.0
09:38:26.0,1.394,0.0,0.0
09:38:27.0,0.316,0.113,0.0
09:38:28.0,1.148,0.0,0.0
09:38:29.0,1.0,0.0,0.0
09:38:30.0,1.031,0.0,0.0
09:38:31.0,1.73,0.0,0.0
09:38:32.0,1.035,0.003,0.0
09:38:33.0,1.64,0.0,0.0
09:38:34.0,1.148,0.0,0.0
09:38:35.0,0.851,0.0,0.0
09:38:36.0,0.851,0.0,0.0
09:38:37.0,0.312,0.0,0.0
09:38:38.0,0.687,0.0,0.0
09:38:39.0,0.832,0.0,0.0
09:38:40.0,0.894,0.0,0.0
09:38:41.0,0.41,0.003,0.0
09:38:42.0,1.085,0.003,0.0
09:38:43.0,1.121,0.0,0.0
09:38:44.0,0.519,0.0,0.0
09:38:45.0,0.667,0.0,0.0
09:38:46.0,0.304,0.0,0.0
09:38:47.0,1.0,0.0,0.0
09:38:48.0,0.617,0.0,0.0
09:38:49.0,0.789,0.0,0.0
09:38:50.0,1.226,0.0,0.0
09:38:51.0,1.113,0.0,0.0
09:38:52.0,1.355,0.003,0.0
09:38:53.0,0.898,0.0,0.0
09:38:54.0,1.191,0.0,0.0
09:38:55.0,0.125,0.0,0.0
09:38:56.0,0.0,0.0,0.0
09:38:57.0,0.0,0.0,0.0
09:38:58.0,0.0,0.0,0.0
09:38:59.0,0.07,0.0,0.0
09:39:00.0,0.406,0.0,0.0
09:39:01.0,0.171,0.0,0.0
09:39:02.0,0.042,0.0,0.0
09:39:03.0,1.199,0.0,0.0
09:39:04.0,1.046,0.0,0.0
09:39:05.0,1.093,0.0,0.0
09:39:06.0,3.406,0.0,0.0
09:39:07.0,1.707,0.0,0.0
09:39:08.0,0.941,0.0,0.0
09:39:09.0,1.507,0.0,0.0
09:39:10.0,1.046,0.0,0.0
09:39:11.0,1.242,0.003,0.0
09:39:12.0,1.324,0.0,0.0
09:39:13.0,1.773,0.0,0.0
09:39:14.0,1.214,0.0,0.0
09:39:15.0,1.023,0.0,0.0
09:39:16.0,0.984,0.0,0.0
09:39:17.0,1.906,0.0,0.0
09:39:18.0,0.8,0.0,0.0
09:39:19.0,0.511,0.0,0.0
09:39:20.0,0.878,0.0,0.0
09:39:21.0,3.566,0.003,0.0
09:39:22.0,0.679,0.0,0.0
09:39:23.0,0.96,0.0,0.0
09:39:24.0,1.593,0.0,0.0
09:39:25.0,1.152,0.0,0.0
09:39:26.0,1.414,0.0,0.0
09:39:27.0,2.863,0.0,0.0
09:39:28.0,0.968,0.0,0.0
09:39:29.0,1.402,0.0,0.0
09:39:30.0,1.589,0.003,0.0
09:39:31.0,0.914,0.0,0.0
09:39:32.0,2.449,0.0,0.0
09:39:33.0,0.71,0.0,0.0
09:39:34.0,0.414,0.0,0.113
09:39:35.0,1.507,0.0,0.0
09:39:36.0,1.253,0.0,0.0
09:39:37.0,2.699,0.0,0.0
09:39:38.0,2.171,0.003,0.0
09:39:39.0,0.507,0.0,0.0
09:39:40.0,1.894,0.0,0.0
09:39:41.0,1.23,0.0,0.0
09:39:42.0,0.05,0.0,0.0
09:39:43.0,0.066,0.0,0.0
09:39:44.0,0.0,0.0,0.0
09:39:45.0,0.0,0.0,0.0
09:39:46.0,0.0,0.0,0.0
09:39:47.0,0.003,0.003,0.0
09:39:48.0,0.0,0.0,0.0
09:39:49.0,0.0,0.0,0.0
09:39:50.0,0.0,0.0,0.0
09:39:51.0,0.0,0.0,0.0
09:39:52.0,0.0,0.0,0.003
09:39:53.0,0.0,0.0,0.0
09:39:54.0,0.0,0.0,0.0
09:39:55.0,0.0,0.0,0.0
09:39:56.0,0.0,0.0,0.0
09:39:57.0,0.0,0.0,0.0
09:39:58.0,0.0,0.0,0.0
09:39:59.0,0.0,0.0,0.0
09:40:00.0,0.0,0.0,0.0
09:40:01.0,0.0,0.003,0.0
09:40:02.0,0.0,0.003,0.0
09:40:03.0,0.0,0.0,0.0
09:40:04.0,0.003,0.0,0.0
09:40:05.0,0.0,0.0,0.0
09:40:06.0,0.0,0.0,0.0
09:40:07.0,0.007,0.003,0.0
09:40:08.0,0.0,0.0,0.0
09:40:09.0,0.0,0.0,0.0
09:40:10.0,0.0,0.0,0.0
09:40:11.0,0.0,0.0,0.0
09:40:12.0,0.0,0.0,0.0
09:40:13.0,0.0,0.0,0.0
09:40:14.0,0.0,0.0,0.0
09:40:15.0,0.003,0.0,0.0
09:40:16.0,0.0,0.003,0.0
09:40:17.0,0.003,0.0,0.0
09:40:18.0,0.0,0.0,0.0
09:40:19.0,0.0,0.0,0.0
09:40:20.0,0.0,0.0,0.0
09:40:21.0,0.0,0.0,0.0
09:40:22.0,0.0,0.0,0.0
09:40:23.0,0.0,0.003,0.0
09:40:24.0,0.0,0.003,0.003
09:40:25.0,0.0,0.0,0.0
09:40:26.0,0.003,0.0,0.0
09:40:27.0,0.0,0.003,0.0
09:40:28.0,0.003,0.0,0.0
09:40:29.0,0.0,0.0,0.0
09:40:30.0,0.0,0.0,0.0
09:40:31.0,0.0,0.0,0.003
09:40:32.0,0.0,0.0,0.0
09:40:33.0,0.0,0.003,0.0
09:40:34.0,0.0,0.0,0.0
09:40:35.0,0.0,0.0,0.0
09:40:36.0,0.0,0.0,0.0
