Elapsed time,192.168.46.11 CPU user,192.168.46.12 CPU user,192.168.46.13 CPU user
08:45:51.0,,,0.093
08:45:52.0,0.129,,
08:45:53.0,0.0,0.228,0.0
08:45:54.0,0.251,0.249,0.25
08:45:55.0,0.249,0.25,0.0
08:45:56.0,0.0,0.249,0.0
08:45:57.0,0.249,0.0,0.251
08:45:58.0,0.0,0.25,0.0
08:45:59.0,0.0,0.5,0.25
08:46:00.0,12.28,0.25,0.5
08:46:01.0,60.723,2.005,62.597
08:46:02.0,43.501,88.471,88.324
08:46:03.0,41.602,93.734,84.556
08:46:04.0,35.475,92.518,43.291
08:46:05.0,36.756,93.718,41.176
08:46:06.0,38.046,94.221,35.677
08:46:07.0,72.474,93.718,61.209
08:46:08.0,76.47,92.731,87.78
08:46:09.0,42.346,93.216,70.618
08:46:10.0,40.414,90.954,41.018
08:46:11.0,39.05,90.452,36.153
08:46:12.0,48.167,88.778,32.804
08:46:13.0,59.547,88.778,62.944
08:46:14.0,39.425,70.812,31.481
08:46:15.0,39.473,46.113,37.913
08:46:16.0,38.987,24.415,40.712
08:46:17.0,38.961,33.593,39.018
08:46:18.0,36.745,26.649,39.583
08:46:19.0,61.167,43.717,50.933
08:46:20.0,39.34,39.949,39.69
08:46:21.0,40.0,50.389,40.102
08:46:22.0,41.221,35.218,37.823
08:46:23.0,43.069,23.469,37.105
08:46:24.0,46.329,26.595,37.467
08:46:25.0,39.378,18.733,36.386
08:46:26.0,52.727,32.283,50.391
08:46:27.0,40.616,19.48,45.212
08:46:28.0,35.449,32.009,38.381
08:46:29.0,35.733,20.204,37.692
08:46:30.0,36.482,28.826,39.086
08:46:31.0,38.874,19.736,39.164
08:46:32.0,37.631,27.864,39.949
08:46:33.0,38.874,51.133,37.209
08:46:34.0,41.558,84.05,41.644
08:46:35.0,51.637,29.658,65.816
08:46:36.0,27.68,28.385,40.0
08:46:37.0,31.481,22.307,42.519
08:46:38.0,33.247,28.974,41.16
08:46:39.0,28.316,48.952,40.568
08:46:40.0,31.758,65.656,40.932
08:46:41.0,30.548,23.255,39.843
08:46:42.0,32.904,27.559,42.346
08:46:43.0,35.156,24.623,43.376
08:46:44.0,59.685,31.876,62.76
08:46:45.0,26.943,26.178,44.215
08:46:46.0,29.21,48.205,42.746
08:46:47.0,29.87,27.532,39.473
08:46:48.0,27.918,33.502,37.4
08:46:49.0,34.739,30.4,38.297
08:46:50.0,33.587,24.289,41.145
08:46:51.0,25.593,29.023,40.712
08:46:52.0,33.585,21.276,40.826
08:46:53.0,35.858,32.198,41.038
08:46:54.0,47.3,47.368,55.128
08:46:55.0,26.804,28.799,52.987
08:46:56.0,33.248,24.611,39.694
08:46:57.0,30.687,31.457,37.894
08:46:58.0,26.43,31.377,40.942
08:46:59.0,34.715,32.133,36.175
08:47:00.0,36.074,30.256,34.986
08:47:01.0,37.984,25.831,34.666
08:47:02.0,53.589,66.24,47.135
08:47:03.0,44.961,30.174,49.226
08:47:04.0,35.416,27.225,33.589
08:47:05.0,32.467,21.761,33.766
08:47:06.0,34.464,29.797,36.103
08:47:07.0,39.79,23.308,29.015
08:47:08.0,39.331,29.23,36.683
08:47:09.0,36.553,19.623,36.103
08:47:10.0,37.105,37.958,38.563
08:47:11.0,36.096,39.074,36.153
08:47:12.0,52.894,25.593,54.145
08:47:13.0,36.939,22.656,37.435
08:47:14.0,36.855,28.238,36.228
08:47:15.0,31.428,22.538,39.005
08:47:16.0,34.285,30.051,39.24
08:47:17.0,37.185,24.873,37.765
08:47:18.0,26.79,32.412,37.075
08:47:19.0,31.675,33.165,38.56
08:47:20.0,43.877,46.428,45.312
08:47:21.0,36.061,60.651,48.717
08:47:22.0,27.97,25.789,36.8
08:47:23.0,32.487,32.653,39.588
08:47:24.0,31.77,32.904,35.309
08:47:25.0,26.356,33.593,37.662
08:47:26.0,30.971,25.984,36.125
08:47:27.0,36.919,31.903,37.467
08:47:28.0,27.763,34.517,37.084
08:47:29.0,38.888,38.642,38.902
08:47:30.0,39.432,47.135,58.205
08:47:31.0,30.569,28.533,38.717
08:47:32.0,31.619,24.479,39.408
08:47:33.0,28.461,32.552,37.467
08:47:34.0,33.159,32.558,38.02
08:47:35.0,32.283,29.473,35.356
08:47:36.0,30.376,27.493,35.106
08:47:37.0,35.204,32.02,36.266
08:47:38.0,44.973,33.333,49.869
08:47:39.0,31.592,47.028,35.584
08:47:40.0,37.886,38.929,35.858
08:47:41.0,39.598,29.629,35.492
08:47:42.0,40.862,20.157,37.817
08:47:43.0,39.948,35.324,34.564
08:47:44.0,38.046,21.391,36.528
08:47:45.0,47.105,30.612,40.721
08:47:46.0,48.195,22.25,47.244
08:47:47.0,33.333,29.457,34.895
08:47:48.0,35.877,40.616,36.246
08:47:49.0,39.303,28.061,33.687
08:47:50.0,38.265,25.839,36.572
08:47:51.0,36.898,27.568,36.923
08:47:52.0,37.564,22.864,34.042
08:47:53.0,38.242,27.559,35.809
08:47:54.0,47.028,24.242,42.368
08:47:55.0,73.521,28.934,70.632
08:47:56.0,61.167,28.571,59.743
08:47:57.0,62.779,35.036,62.303
08:47:58.0,56.488,27.435,64.925
08:47:59.0,49.354,25.124,59.846
08:48:00.0,35.142,29.007,39.175
08:48:01.0,36.202,20.052,38.743
08:48:02.0,47.769,29.516,40.201
08:48:03.0,39.34,21.409,38.082
08:48:04.0,31.155,39.331,39.13
08:48:05.0,56.608,73.724,53.787
08:48:06.0,31.168,74.064,47.506
08:48:07.0,29.591,67.085,37.027
08:48:08.0,31.914,64.912,39.949
08:48:09.0,33.333,35.917,39.257
08:48:10.0,31.701,35.824,36.814
08:48:11.0,26.356,52.417,37.73
08:48:12.0,32.105,32.061,37.967
08:48:13.0,32.816,49.622,39.949
08:48:14.0,33.846,37.859,37.994
08:48:15.0,48.952,28.534,56.883
08:48:16.0,29.336,33.762,37.532
08:48:17.0,29.581,30.808,37.333
08:48:18.0,31.117,25.065,37.301
08:48:19.0,26.178,34.653,36.29
08:48:20.0,31.592,31.948,39.69
08:48:21.0,33.419,27.638,37.336
08:48:22.0,32.904,44.757,40.102
08:48:23.0,49.61,53.266,54.947
08:48:24.0,30.238,54.123,41.494
08:48:25.0,30.174,53.571,39.897
08:48:26.0,35.087,47.028,38.845
08:48:27.0,34.43,52.405,39.119
08:48:28.0,34.871,55.754,37.5
08:48:29.0,30.848,51.413,39.322
08:48:30.0,40.816,38.02,41.052
08:48:31.0,70.1,28.074,66.58
08:48:32.0,71.608,44.444,71.321
08:48:33.0,67.167,50.909,73.551
08:48:34.0,57.142,30.129,73.316
08:48:35.0,38.917,27.343,58.333
08:48:36.0,35.189,33.583,46.015
08:48:37.0,33.591,28.826,42.268
08:48:38.0,36.787,30.129,44.21
08:48:39.0,45.569,29.396,58.611
08:48:40.0,31.105,30.325,42.394
08:48:41.0,31.806,38.701,42.146
08:48:42.0,33.246,37.593,38.541
08:48:43.0,25.661,34.375,57.033
08:48:44.0,29.61,29.365,39.682
08:48:45.0,30.927,33.919,38.582
08:48:46.0,29.797,66.246,41.45
08:48:47.0,41.475,43.256,43.717
08:48:48.0,50.257,28.461,60.779
08:48:49.0,55.498,40.256,54.219
08:48:50.0,31.865,39.393,58.629
08:48:51.0,37.275,26.302,41.012
08:48:52.0,33.858,25.396,41.012
08:48:53.0,31.675,28.534,43.603
08:48:54.0,32.911,31.865,41.578
08:48:55.0,36.666,29.973,38.481
08:48:56.0,35.549,30.077,42.377
08:48:57.0,30.026,26.329,40.201
08:48:58.0,48.866,42.894,55.526
08:48:59.0,33.933,42.71,47.487
08:49:00.0,33.246,35.516,39.534
08:49:01.0,0.505,36.597,12.311
08:49:02.0,3.517,7.908,0.503
08:49:03.0,1.259,3.517,5.764
08:49:04.0,2.493,0.0,12.781
08:49:05.0,0.755,0.25,0.751
08:49:06.0,1.243,2.0,1.243
08:49:07.0,2.512,0.0,1.015
08:49:08.0,0.0,0.0,2.784
08:49:09.0,1.01,0.498,1.256
08:49:10.0,0.0,0.0,0.0
08:49:11.0,0.251,0.25,1.253
08:49:12.0,1.012,0.0,0.251
08:49:13.0,0.0,0.25,0.753
