Elapsed time,192.168.46.11 CPU user,192.168.46.12 CPU user,192.168.46.13 CPU user
10:40:55.0,13.145,,
10:40:56.0,1.741,20.845,11.813
10:40:57.0,0.0,1.758,2.518
10:40:58.0,1.256,1.243,1.741
10:40:59.0,0.0,1.253,2.743
10:41:00.0,1.262,0.753,1.515
10:41:01.0,0.25,1.518,1.259
10:41:02.0,1.496,0.248,2.267
10:41:03.0,0.0,2.015,1.259
10:41:04.0,1.75,0.502,3.517
10:41:05.0,0.248,1.767,3.274
10:41:06.0,1.0,0.251,2.756
10:41:07.0,0.25,9.605,1.511
10:41:08.0,23.797,7.088,8.25
10:41:09.0,0.0,1.75,1.492
10:41:10.0,1.745,1.25,1.269
10:41:11.0,0.0,2.493,3.209
10:41:12.0,1.5,0.25,1.518
10:41:13.0,0.248,1.75,2.518
10:41:14.0,1.265,0.0,1.269
10:41:15.0,0.0,1.256,2.743
10:41:16.0,2.0,0.0,1.5
10:41:17.0,0.0,1.515,2.518
10:41:18.0,1.511,0.0,1.262
10:41:19.0,0.249,1.518,1.259
10:41:20.0,1.492,0.498,2.5
10:41:21.0,0.251,2.005,1.01
10:41:22.0,1.237,0.0,2.756
10:41:23.0,56.683,39.108,36.868
10:41:24.0,80.856,84.595,82.456
10:41:25.0,86.329,89.027,86.432
10:41:26.0,89.924,91.206,82.456
10:41:27.0,89.526,92.713,89.698
10:41:28.0,88.0,91.75,90.452
10:41:29.0,87.468,92.982,92.019
10:41:30.0,88.19,91.022,88.5
10:41:31.0,88.25,92.462,91.022
10:41:32.0,92.982,92.019,90.5
10:41:33.0,92.768,92.786,90.452
10:41:34.0,90.977,92.0,89.5
10:41:35.0,92.75,91.5,89.5
10:41:36.0,90.5,93.0,90.726
10:41:37.0,90.049,92.5,92.0
10:41:38.0,90.476,93.483,90.523
10:41:39.0,90.75,92.0,91.457
10:41:40.0,90.25,91.959,91.0
10:41:41.0,90.225,92.768,89.473
10:41:42.0,89.75,92.518,91.729
10:41:43.0,90.452,92.731,90.954
10:41:44.0,89.724,92.518,92.23
10:41:45.0,89.0,94.472,91.75
10:41:46.0,89.724,92.537,90.024
10:41:47.0,92.5,92.964,92.731
10:41:48.0,91.77,92.768,91.5
10:41:49.0,90.726,94.235,90.274
10:41:50.0,92.481,91.729,89.473
10:41:51.0,91.0,94.029,91.25
10:41:52.0,93.75,91.979,91.0
10:41:53.0,90.75,93.984,90.931
10:41:54.0,89.473,92.768,90.523
10:41:55.0,91.77,92.443,91.939
10:41:56.0,92.713,91.75,91.5
10:41:57.0,90.726,94.987,91.708
10:41:58.0,90.977,93.5,91.0
10:41:59.0,92.25,93.017,90.476
10:42:00.0,92.481,93.718,89.974
10:42:01.0,92.0,92.768,91.0
10:42:02.0,90.75,92.75,90.428
10:42:03.0,90.773,93.266,91.729
10:42:04.0,90.25,92.23,91.478
10:42:05.0,92.23,93.467,90.931
10:42:06.0,90.476,93.0,92.982
10:42:07.0,92.731,92.537,91.5
10:42:08.0,90.656,92.75,91.979
10:42:09.0,92.039,88.75,90.75
10:42:10.0,93.0,92.23,92.481
10:42:11.0,93.483,82.871,90.977
10:42:12.0,91.708,91.979,91.293
10:42:13.0,91.542,82.878,92.75
