Elapsed time,192.168.46.11 CPU user,192.168.46.12 CPU user,192.168.46.13 CPU user
16:20:22.0,0.157,10.532,0.226
16:20:23.0,3.241,0.0,0.0
16:20:24.0,0.0,3.0,0.25
16:20:25.0,0.0,1.002,0.0
16:20:26.0,0.25,0.249,0.5
16:20:27.0,0.25,0.25,0.25
16:20:28.0,0.75,1.492,0.0
16:20:29.0,0.0,2.015,0.25
16:20:30.0,0.0,0.5,0.0
16:20:31.0,0.25,2.992,0.0
16:20:32.0,0.0,0.25,0.0
16:20:33.0,0.0,0.25,0.0
16:20:34.0,0.0,0.502,0.25
16:20:35.0,0.248,0.0,0.249
16:20:36.0,0.0,0.505,0.0
16:20:37.0,0.25,0.25,0.0
16:20:38.0,2.5,0.0,0.249
16:20:39.0,38.642,73.115,32.647
16:20:40.0,37.817,83.037,26.178
16:20:41.0,22.307,78.696,30.456
16:20:42.0,23.737,83.458,16.18
16:20:43.0,18.251,81.863,13.589
16:20:44.0,18.798,82.706,15.206
16:20:45.0,12.532,84.422,14.141
16:20:46.0,13.838,79.85,14.473
16:20:47.0,16.02,80.856,17.391
16:20:48.0,17.676,81.108,18.717
16:20:49.0,17.402,79.448,15.0
16:20:50.0,15.649,83.25,19.191
16:20:51.0,16.537,79.949,19.023
16:20:52.0,18.518,79.345,14.854
16:20:53.0,13.333,78.894,15.526
16:20:54.0,15.641,81.818,15.926
16:20:55.0,14.511,79.5,18.814
16:20:56.0,14.361,79.797,15.926
16:20:57.0,16.237,79.648,15.926
16:20:58.0,17.857,78.109,17.098
16:20:59.0,13.456,80.808,16.363
16:21:00.0,16.145,82.663,17.525
16:21:01.0,13.385,76.691,17.048
16:21:02.0,19.487,78.391,19.109
16:21:03.0,17.922,79.292,15.206
16:21:04.0,16.927,77.0,18.925
16:21:05.0,28.282,80.1,19.638
16:21:06.0,14.435,78.391,22.222
16:21:07.0,17.135,78.734,17.105
16:21:08.0,17.015,78.0,18.253
16:21:09.0,15.706,77.805,16.237
16:21:10.0,13.486,77.525,16.402
16:21:11.0,18.974,82.914,20.052
16:21:12.0,28.86,71.788,24.281
16:21:13.0,19.01,80.05,15.968
16:21:14.0,13.01,79.292,29.35
16:21:15.0,23.291,72.405,13.527
16:21:16.0,43.298,43.112,16.326
16:21:17.0,19.843,23.484,42.857
16:21:18.0,50.649,34.196,26.842
16:21:19.0,21.727,51.168,15.584
16:21:20.0,25.526,46.683,30.412
16:21:21.0,43.501,19.17,29.12
16:21:22.0,19.437,42.297,18.181
16:21:23.0,32.564,26.153,47.028
16:21:24.0,28.534,39.893,18.75
16:21:25.0,41.326,34.883,16.368
16:21:26.0,24.494,27.154,37.721
16:21:27.0,45.833,27.272,25.126
16:21:28.0,23.437,42.368,14.397
16:21:29.0,40.102,26.075,29.947
16:21:30.0,21.875,35.805,26.19
16:21:31.0,38.211,37.239,21.842
16:21:32.0,18.253,29.838,26.771
16:21:33.0,48.412,31.185,19.571
16:21:34.0,24.747,45.478,13.246
16:21:35.0,22.606,40.0,30.077
16:21:36.0,41.687,16.497,40.217
16:21:37.0,28.35,38.341,19.587
16:21:38.0,25.0,43.307,20.202
16:21:39.0,25.333,20.526,50.645
16:21:40.0,35.623,27.979,20.155
16:21:41.0,20.812,36.04,32.637
16:21:42.0,47.814,19.582,36.118
16:21:43.0,20.725,40.506,13.506
16:21:44.0,35.218,20.37,39.037
16:21:45.0,26.932,38.759,17.741
16:21:46.0,32.207,34.285,19.571
16:21:47.0,18.367,22.916,47.86
16:21:48.0,49.484,30.748,22.572
16:21:49.0,23.056,20.466,32.041
16:21:50.0,28.871,38.502,26.37
16:21:51.0,37.468,30.357,14.432
16:21:52.0,16.187,27.676,42.447
16:21:53.0,45.144,23.896,29.305
16:21:54.0,23.484,37.027,23.746
16:21:55.0,29.133,20.634,47.028
16:21:56.0,28.051,26.992,22.994
16:21:57.0,21.204,26.817,47.043
16:21:58.0,38.618,27.083,23.116
16:21:59.0,23.607,24.742,29.015
16:22:00.0,46.954,26.246,27.176
16:22:01.0,23.057,30.179,29.815
16:22:02.0,48.533,24.607,23.056
16:22:03.0,23.136,23.67,36.923
16:22:04.0,38.961,33.244,23.015
16:22:05.0,26.455,15.591,37.157
16:22:06.0,32.816,30.809,29.61
16:22:07.0,39.164,38.297,16.836
16:22:08.0,29.198,21.065,41.45
16:22:09.0,29.09,34.366,16.272
16:22:10.0,38.441,17.48,44.041
16:22:11.0,31.202,25.133,22.774
16:22:12.0,17.468,40.533,31.007
16:22:13.0,51.413,20.155,32.275
16:22:14.0,17.829,43.116,18.961
16:22:15.0,34.358,33.591,40.31
16:22:16.0,23.376,42.639,16.622
16:22:17.0,25.634,34.473,34.01
16:22:18.0,37.215,18.766,44.946
16:22:19.0,25.721,34.805,15.691
16:22:20.0,18.062,34.048,35.509
16:22:21.0,39.793,35.449,23.884
16:22:22.0,22.047,22.164,29.066
16:22:23.0,26.342,43.222,24.468
16:22:24.0,34.883,29.7,18.798
16:22:25.0,20.779,23.155,45.118
16:22:26.0,50.379,34.12,15.404
16:22:27.0,23.498,22.597,34.895
16:22:28.0,38.701,31.331,19.891
16:22:29.0,27.704,29.367,31.315
16:22:30.0,33.418,33.776,19.023
16:22:31.0,20.0,38.32,29.487
16:22:32.0,48.614,22.279,31.632
16:22:33.0,19.633,29.274,23.697
16:22:34.0,29.222,24.543,45.811
16:22:35.0,31.782,22.762,30.867
16:22:36.0,19.21,39.787,21.409
16:22:37.0,29.23,21.989,43.927
16:22:38.0,28.94,31.578,21.188
16:22:39.0,25.319,33.333,36.197
16:22:40.0,49.484,23.884,23.453
16:22:41.0,24.675,30.867,21.052
16:22:42.0,29.274,22.48,49.87
16:22:43.0,28.0,43.734,16.445
16:22:44.0,39.583,32.908,16.981
16:22:45.0,18.556,21.173,45.052
16:22:46.0,42.268,21.465,30.69
16:22:47.0,20.312,45.714,17.135
16:22:48.0,46.093,19.537,30.503
16:22:49.0,20.789,39.142,17.232
16:22:50.0,28.571,28.497,43.048
16:22:51.0,25.396,28.421,21.842
16:22:52.0,20.512,38.786,33.064
16:22:53.0,46.547,35.372,15.762
16:22:54.0,24.074,20.259,36.787
16:22:55.0,45.78,29.743,23.514
16:22:56.0,20.43,32.887,23.884
16:22:57.0,43.444,17.829,35.77
16:22:58.0,24.671,38.961,17.447
16:22:59.0,35.279,26.753,39.588
16:23:00.0,46.015,31.377,19.689
16:23:01.0,37.142,23.076,21.818
16:23:02.0,19.17,34.816,38.441
16:23:03.0,48.081,29.198,21.784
16:23:04.0,23.772,18.324,33.333
16:23:05.0,32.299,36.842,26.246
16:23:06.0,19.836,24.808,28.831
16:23:07.0,25.0,27.415,42.187
16:23:08.0,49.74,23.857,19.582
16:23:09.0,24.813,30.729,19.321
16:23:10.0,28.277,19.473,47.229
16:23:11.0,25.326,32.808,27.131
16:23:12.0,25.857,38.281,36.666
16:23:13.0,49.738,21.573,29.591
16:23:14.0,23.514,37.5,18.508
16:23:15.0,27.154,22.459,42.519
16:23:16.0,33.769,28.232,18.441
16:23:17.0,29.521,31.034,25.797
16:23:18.0,23.116,34.84,25.44
16:23:19.0,42.782,20.104,35.714
16:23:20.0,18.037,46.547,14.775
16:23:21.0,29.319,33.509,39.79
16:23:22.0,42.01,18.635,22.193
16:23:23.0,13.853,18.766,43.434
16:23:24.0,0.0,17.424,4.871
16:23:25.0,0.0,0.502,0.0
16:23:26.0,0.498,0.748,0.25
16:23:27.0,0.0,0.0,0.25
16:23:28.0,0.25,0.498,0.0
16:23:29.0,0.25,0.0,0.0
16:23:30.0,0.0,0.25,0.249
16:23:31.0,0.249,0.251,0.251
16:23:32.0,0.0,0.249,0.0
