Elapsed time,192.168.46.11 CPU user,192.168.46.12 CPU user,192.168.46.13 CPU user
15:10:51.0,,17.066,0.379
15:10:52.0,0.274,,
15:10:53.0,0.25,0.25,0.25
15:10:54.0,0.251,0.501,0.0
15:10:55.0,0.25,0.25,0.501
15:10:56.0,0.748,0.75,0.0
15:10:57.0,0.0,1.754,0.0
15:10:58.0,0.0,0.249,0.0
15:10:59.0,0.251,0.0,0.498
15:11:00.0,4.797,2.75,0.498
15:11:01.0,37.209,91.161,56.443
15:11:02.0,35.064,91.206,57.948
15:11:03.0,43.421,92.768,43.859
15:11:04.0,40.874,93.718,41.772
15:11:05.0,38.422,91.478,36.968
15:11:06.0,45.268,91.75,40.656
15:11:07.0,51.168,91.939,53.926
15:11:08.0,44.02,91.939,33.507
15:11:09.0,44.559,91.0,31.565
15:11:10.0,47.704,90.862,33.164
15:11:11.0,44.235,89.276,32.0
15:11:12.0,44.416,92.443,35.677
15:11:13.0,43.979,92.982,29.562
15:11:14.0,42.931,89.5,33.068
15:11:15.0,58.567,86.734,41.298
15:11:16.0,68.03,82.914,54.663
15:11:17.0,44.871,72.68,30.051
15:11:18.0,51.364,45.691,25.87
15:11:19.0,44.961,48.831,30.964
15:11:20.0,46.699,57.772,25.757
15:11:21.0,43.376,62.749,29.427
15:11:22.0,45.811,34.293,30.263
15:11:23.0,44.473,41.45,24.427
15:11:24.0,42.676,39.694,29.144
15:11:25.0,70.528,42.748,40.74
15:11:26.0,59.793,42.245,23.195
15:11:27.0,39.247,42.268,24.274
15:11:28.0,46.649,30.971,21.391
15:11:29.0,45.526,37.179,28.311
15:11:30.0,45.026,35.142,19.68
15:11:31.0,47.858,39.074,31.094
15:11:32.0,41.351,53.886,21.485
15:11:33.0,45.244,86.901,29.21
15:11:34.0,55.927,75.696,33.419
15:11:35.0,52.956,37.563,35.264
15:11:36.0,44.473,34.32,28.68
15:11:37.0,44.358,31.398,21.832
15:11:38.0,48.633,55.639,28.791
15:11:39.0,41.755,74.871,22.774
15:11:40.0,45.36,32.39,33.25
15:11:41.0,44.764,35.396,20.643
15:11:42.0,44.587,28.423,28.799
15:11:43.0,51.688,32.467,33.593
15:11:44.0,59.689,32.717,42.317
15:11:45.0,43.116,47.506,21.259
15:11:46.0,43.193,34.635,29.187
15:11:47.0,44.102,28.083,31.088
15:11:48.0,56.153,33.846,30.213
15:11:49.0,71.284,32.653,24.415
15:11:50.0,68.393,23.947,56.041
15:11:51.0,67.958,27.52,56.103
15:11:52.0,45.931,29.569,56.997
15:11:53.0,64.01,53.826,71.321
15:11:54.0,44.73,26.03,47.073
15:11:55.0,43.511,28.906,32.051
15:11:56.0,44.21,24.403,31.914
15:11:57.0,43.229,28.84,26.178
15:11:58.0,50.505,31.413,33.072
15:11:59.0,41.192,24.935,31.466
15:12:00.0,42.077,31.818,26.975
15:12:01.0,56.77,47.179,45.691
15:12:02.0,50.391,29.367,35.372
15:12:03.0,41.129,23.989,31.606
15:12:04.0,41.968,30.649,33.587
15:12:05.0,43.684,23.907,35.532
15:12:06.0,42.93,29.923,27.851
15:12:07.0,43.048,22.192,32.894
15:12:08.0,42.708,29.032,35.411
15:12:09.0,60.101,38.035,40.211
15:12:10.0,48.548,69.035,40.359
15:12:11.0,41.775,23.056,28.132
15:12:12.0,43.116,31.202,31.926
15:12:13.0,42.597,29.687,35.38
15:12:14.0,47.15,23.359,25.974
15:12:15.0,40.74,30.079,32.061
15:12:16.0,43.41,24.083,35.087
15:12:17.0,43.927,32.051,34.358
15:12:18.0,61.953,29.687,47.135
15:12:19.0,42.968,29.736,35.064
15:12:20.0,42.268,76.767,30.412
15:12:21.0,45.36,74.5,32.894
15:12:22.0,41.909,64.05,32.453
15:12:23.0,44.303,38.265,31.662
