Elapsed time,192.168.46.11 CPU user,192.168.46.12 CPU user,192.168.46.13 CPU user
09:17:25.0,0.16,3.156,0.165
09:17:26.0,0.0,1.511,0.25
09:17:27.0,0.0,0.748,0.498
09:17:28.0,0.25,0.25,0.0
09:17:29.0,1.25,0.0,0.5
09:17:30.0,0.25,0.251,0.0
09:17:31.0,0.0,0.0,0.0
09:17:32.0,0.25,0.5,0.498
09:17:33.0,0.25,0.25,0.0
09:17:34.0,0.0,0.25,0.0
09:17:35.0,0.0,0.0,0.0
09:17:36.0,0.25,0.25,0.25
09:17:37.0,0.0,0.502,0.251
09:17:38.0,0.0,0.5,0.0
09:17:39.0,0.748,0.5,0.25
09:17:40.0,0.0,0.501,0.0
09:17:41.0,26.41,42.606,11.227
09:17:42.0,21.963,80.352,28.02
09:17:43.0,23.544,72.704,7.692
09:17:44.0,21.989,81.75,30.687
09:17:45.0,19.21,81.233,13.695
09:17:46.0,33.333,82.051,14.96
09:17:47.0,13.227,80.352,24.396
09:17:48.0,21.502,80.506,21.635
09:17:49.0,34.031,78.772,18.157
09:17:50.0,16.709,80.562,33.589
09:17:51.0,23.324,79.283,19.685
09:17:52.0,34.828,79.586,18.877
09:17:53.0,12.433,78.68,28.157
09:17:54.0,17.847,78.826,31.891
09:17:55.0,26.385,74.484,8.51
09:17:56.0,22.107,72.264,27.061
09:17:57.0,14.96,61.139,32.702
09:17:58.0,31.688,73.333,8.661
09:17:59.0,35.641,42.036,25.815
09:18:00.0,18.112,14.054,38.043
09:18:01.0,30.526,37.066,18.567
09:18:02.0,41.052,21.372,19.892
09:18:03.0,14.805,21.842,37.165
09:18:04.0,26.439,38.605,17.158
09:18:05.0,39.074,33.595,17.15
09:18:06.0,12.886,12.886,31.398
09:18:07.0,33.333,39.948,20.833
09:18:08.0,39.577,23.273,18.897
09:18:09.0,15.617,19.48,38.481
09:18:10.0,32.18,40.779,21.932
09:18:11.0,41.514,35.443,20.812
09:18:12.0,15.544,32.01,18.567
09:18:13.0,28.378,24.806,36.0
09:18:14.0,35.135,17.922,19.098
09:18:15.0,21.957,37.467,13.157
09:18:16.0,14.652,19.736,32.526
09:18:17.0,31.117,19.22,36.387
09:18:18.0,28.051,31.565,12.299
09:18:19.0,32.984,22.432,27.704
09:18:20.0,23.316,30.89,32.978
09:18:21.0,31.016,26.912,22.751
09:18:22.0,12.051,19.592,33.512
09:18:23.0,34.102,31.842,30.769
09:18:24.0,40.81,24.681,16.971
09:18:25.0,16.755,25.966,26.854
09:18:26.0,39.05,21.282,36.729
09:18:27.0,33.787,26.203,14.758
09:18:28.0,19.43,30.343,29.242
09:18:29.0,36.631,18.428,27.272
09:18:30.0,23.195,38.144,14.322
09:18:31.0,17.098,24.873,35.34
09:18:32.0,39.074,16.0,29.066
09:18:33.0,15.089,33.07,19.28
09:18:34.0,31.606,26.142,33.507
09:18:35.0,42.592,13.066,18.372
09:18:36.0,15.343,27.225,31.592
09:18:37.0,38.642,25.925,29.815
09:18:38.0,43.947,15.544,19.459
09:18:39.0,17.447,17.948,30.913
09:18:40.0,28.266,37.402,17.098
09:18:41.0,40.318,26.701,20.107
09:18:42.0,18.863,20.212,36.772
09:18:43.0,33.591,36.315,19.582
09:18:44.0,40.944,21.671,23.298
09:18:45.0,18.085,21.188,35.849
09:18:46.0,30.809,46.419,22.166
09:18:47.0,41.891,32.637,18.947
09:18:48.0,17.989,16.71,35.863
09:18:49.0,27.319,33.51,25.064
09:18:50.0,41.099,24.671,19.576
09:18:51.0,15.567,19.788,37.007
09:18:52.0,32.198,31.117,18.67
09:18:53.0,41.823,18.961,15.303
09:18:54.0,18.733,12.239,29.133
09:18:55.0,32.569,34.635,18.652
09:18:56.0,42.105,26.37,13.076
09:18:57.0,9.84,9.819,32.722
09:18:58.0,31.168,37.566,21.772
09:18:59.0,44.501,21.842,24.146
09:19:00.0,16.145,24.226,35.278
09:19:01.0,31.428,35.549,19.788
09:19:02.0,45.953,18.276,21.957
09:19:03.0,14.96,25.994,30.481
09:19:04.0,29.658,22.133,35.278
09:19:05.0,44.354,19.843,18.449
09:19:06.0,20.526,23.733,26.595
09:19:07.0,29.947,29.133,33.513
09:19:08.0,33.593,26.03,13.387
09:19:09.0,12.566,35.958,30.788
09:19:10.0,22.68,35.23,39.2
09:19:11.0,41.424,16.052,19.647
09:19:12.0,14.249,32.812,34.545
09:19:13.0,37.5,22.432,31.25
09:19:14.0,38.02,21.483,17.232
09:19:15.0,14.213,27.733,27.173
09:19:16.0,35.526,31.524,29.274
09:19:17.0,42.307,15.665,18.518
09:19:18.0,20.207,32.526,21.932
09:19:19.0,27.077,24.869,34.3
09:19:20.0,39.44,14.36,21.558
09:19:21.0,18.766,37.631,12.433
09:19:22.0,16.623,23.404,35.433
09:19:23.0,39.487,14.683,27.989
09:19:24.0,13.417,31.081,15.844
09:19:25.0,31.457,22.015,39.947
09:19:26.0,40.533,16.931,19.791
09:19:27.0,18.867,31.914,24.802
09:19:28.0,37.209,18.567,35.751
09:19:29.0,37.726,24.338,15.064
09:19:30.0,19.743,39.2,28.191
09:19:31.0,39.949,22.365,23.737
09:19:32.0,23.291,31.77,13.262
09:19:33.0,12.082,22.955,33.333
09:19:34.0,33.421,17.866,36.269
09:19:35.0,34.391,12.533,17.142
09:19:36.0,15.151,27.319,31.016
09:19:37.0,36.125,24.164,27.925
09:19:38.0,35.064,20.413,12.911
09:19:39.0,14.882,30.319,29.015
09:19:40.0,39.153,16.223,36.745
09:19:41.0,22.133,28.756,18.062
09:19:42.0,17.322,24.797,35.714
09:19:43.0,46.719,17.402,34.3
09:19:44.0,33.773,25.065,17.708
09:19:45.0,14.21,31.578,29.896
09:19:46.0,30.434,39.843,35.526
09:19:47.0,40.691,22.955,14.784
09:19:48.0,15.223,37.007,25.668
09:19:49.0,30.971,23.759,35.844
09:19:50.0,38.378,21.179,20.843
09:19:51.0,13.281,26.771,28.496
09:19:52.0,31.122,26.329,28.496
09:19:53.0,39.895,18.518,21.832
09:19:54.0,16.406,26.578,28.759
09:19:55.0,33.854,36.052,21.705
09:19:56.0,43.603,21.818,18.652
09:19:57.0,15.938,21.542,27.676
09:19:58.0,29.441,32.898,26.923
09:19:59.0,40.105,25.203,21.315
09:20:00.0,13.246,24.409,26.329
09:20:01.0,26.614,34.933,29.946
09:20:02.0,39.466,20.316,15.143
09:20:03.0,12.5,29.1,30.971
09:20:04.0,26.37,34.3,25.945
09:20:05.0,44.783,20.779,20.424
09:20:06.0,17.015,26.133,19.847
09:20:07.0,30.104,24.678,34.946
09:20:08.0,43.243,16.931,18.23
09:20:09.0,19.121,24.668,27.109
09:20:10.0,24.01,24.479,37.83
09:20:11.0,38.726,27.604,16.577
09:20:12.0,16.326,24.403,34.031
09:20:13.0,31.592,21.875,29.287
09:20:14.0,30.67,38.12,13.262
09:20:15.0,17.847,19.518,30.104
09:20:16.0,45.263,24.87,23.809
09:20:17.0,30.051,20.58,23.237
09:20:18.0,23.56,33.509,19.379
09:20:19.0,17.557,25.848,31.07
09:20:20.0,37.866,14.758,32.812
09:20:21.0,22.422,30.831,13.35
09:20:22.0,15.721,28.571,29.521
09:20:23.0,38.961,11.082,19.312
09:20:24.0,13.881,37.665,14.323
09:20:25.0,28.571,23.017,37.851
09:20:26.0,0.251,12.531,11.311
09:20:27.0,0.25,0.498,0.0
09:20:28.0,0.0,0.0,0.0
09:20:29.0,0.0,0.0,0.249
09:20:30.0,0.0,1.5,0.0
09:20:31.0,0.25,0.25,0.25
09:20:32.0,0.0,0.249,0.251
09:20:33.0,0.5,0.0,0.0
