Elapsed time,192.168.46.11 Disks I/O unit=mb:writebytes:fs=/,192.168.46.12 Disks I/O unit=mb:writebytes:fs=/,192.168.46.13 Disks I/O unit=mb:writebytes:fs=/
10:34:43.0,0.0,0.0,0.0
10:34:44.0,0.0,0.0,0.0
10:34:45.0,0.0,0.0,0.0
10:34:46.0,0.019,0.0,0.066
10:34:47.0,0.066,2.011,0.0
10:34:48.0,0.0,0.0,0.0
10:34:49.0,0.0,0.0,0.0
10:34:50.0,0.0,0.0,0.062
10:34:51.0,0.0,0.0,0.0
10:34:52.0,0.074,0.105,0.0
10:34:53.0,0.0,0.015,1.546
10:34:54.0,0.0,0.0,0.0
10:34:55.0,0.0,0.0,0.0
10:34:56.0,130.546,0.0,0.066
10:34:57.0,0.117,0.003,0.0
10:34:58.0,0.0,0.082,0.0
10:34:59.0,0.0,0.0,0.0
10:35:00.0,0.0,0.0,0.062
10:35:01.0,146.519,0.0,0.0
10:35:02.0,0.132,213.652,0.0
10:35:03.0,0.0,101.679,0.0
10:35:04.0,0.0,0.0,0.0
10:35:05.0,0.0,0.0,0.0
10:35:06.0,2.699,0.0,0.089
10:35:07.0,0.07,0.589,0.0
10:35:08.0,0.0,0.0,0.0
10:35:09.0,5.304,0.0,0.0
10:35:10.0,0.0,0.0,0.07
10:35:11.0,0.0,0.0,0.0
10:35:12.0,0.031,0.109,0.0
10:35:13.0,0.0,12.078,0.0
10:35:14.0,0.0,0.0,3.0
10:35:15.0,0.0,0.0,15.757
10:35:16.0,0.007,0.0,0.0
10:35:17.0,0.07,0.0,0.0
10:35:18.0,2.003,13.898,0.0
10:35:19.0,24.945,0.0,13.406
10:35:20.0,0.0,5.699,0.011
10:35:21.0,0.0,0.0,0.0
10:35:22.0,0.117,0.0,0.0
10:35:23.0,0.0,2.738,0.0
10:35:24.0,0.0,0.0,0.007
10:35:25.0,0.0,0.0,0.07
10:35:26.0,67.484,0.0,0.0
10:35:27.0,0.105,0.0,0.0
10:35:28.0,6.503,0.085,0.0
10:35:29.0,25.484,0.0,34.589
10:35:30.0,0.128,32.066,0.125
10:35:31.0,36.601,0.0,0.0
10:35:32.0,0.238,0.171,0.0
10:35:33.0,0.0,68.941,0.0
10:35:34.0,9.015,0.0,8.925
10:35:35.0,0.0,0.0,0.0
10:35:36.0,4.437,0.0,0.0
10:35:38.0,0.0,8.953,8.343
10:35:39.0,8.503,0.101,0.097
10:35:40.0,31.984,0.0,32.339
10:35:41.0,0.0,27.0,0.746
10:35:42.0,1.738,5.144,0.0
10:35:43.0,21.027,0.23,11.898
10:35:44.0,0.105,5.867,0.0
10:35:45.0,0.0,8.41,0.0
10:35:46.0,0.0,0.14,0.0
10:35:47.0,0.007,0.0,9.917
10:35:48.0,9.921,0.0,0.0
10:35:49.0,0.0,0.0,0.0
10:35:50.0,32.441,0.0,30.332
10:35:51.0,0.0,0.085,3.253
10:35:52.0,0.253,42.925,11.304
10:35:53.0,0.503,0.136,0.113
10:35:54.0,11.199,0.41,0.0
10:35:55.0,0.132,0.0,0.007
10:35:56.0,0.0,0.0,0.0
10:35:57.0,15.5,9.66,0.0
10:35:58.0,0.0,0.121,0.125
10:35:59.0,32.789,32.242,0.0
10:36:00.0,0.0,0.406,43.468
10:36:01.0,11.144,13.671,0.128
10:36:02.0,18.117,0.121,0.0
10:36:03.0,0.054,0.0,0.0
10:36:04.0,14.16,35.664,0.0
10:36:05.0,0.113,0.113,15.992
10:36:06.0,0.0,0.0,0.0
10:36:07.0,11.648,14.289,0.0
10:36:08.0,31.367,0.0,11.656
10:36:09.0,7.636,46.91,0.0
10:36:10.0,1.347,6.074,41.183
10:36:11.0,0.0,1.058,1.32
10:36:12.0,17.617,9.07,0.0
10:36:13.0,0.023,0.0,13.589
10:36:14.0,0.0,16.062,0.0
10:36:15.0,5.597,13.832,11.667
10:36:16.0,0.0,0.0,5.671
10:36:17.0,2.917,0.0,0.121
10:36:18.0,0.0,5.824,0.0
10:36:19.0,0.0,0.07,0.0
10:36:20.0,0.0,41.972,48.984
10:36:21.0,23.753,1.539,6.617
10:36:22.0,0.175,0.0,0.0
10:36:23.0,0.179,0.0,0.0
10:36:24.0,20.605,39.48,0.0
10:36:25.0,0.125,0.312,19.484
10:36:26.0,0.0,0.0,0.109
10:36:27.0,0.035,0.0,0.0
10:36:28.0,13.054,12.207,0.0
10:36:29.0,0.0,0.488,0.0
10:36:30.0,0.0,0.0,24.996
10:36:31.0,12.355,44.628,17.8
10:36:32.0,49.558,0.0,12.378
10:36:33.0,11.406,0.0,0.183
10:36:34.0,45.464,2.675,15.667
10:36:35.0,1.742,0.0,14.808
10:36:36.0,0.0,0.0,0.0
10:36:37.0,82.394,7.925,13.066
10:36:38.0,0.128,0.0,0.214
10:36:39.0,0.0,12.472,0.0
10:36:40.0,13.882,0.152,2.976
10:36:41.0,0.0,33.265,21.437
10:36:42.0,5.261,0.121,0.0
10:36:43.0,22.875,0.0,0.0
10:36:44.0,32.933,14.05,13.394
10:36:45.0,0.0,15.632,32.734
10:36:46.0,15.21,0.0,41.902
10:36:47.0,0.074,15.449,0.281
10:36:48.0,12.394,0.0,0.0
10:36:49.0,0.031,46.089,0.0
10:36:50.0,0.0,0.0,60.269
10:36:51.0,8.464,0.0,0.343
10:36:52.0,34.562,8.609,8.207
10:36:53.0,12.64,0.0,32.117
10:36:54.0,0.171,45.617,12.433
10:36:55.0,0.0,0.128,0.226
10:36:56.0,12.355,0.0,0.0
10:36:57.0,0.187,12.335,12.281
10:36:58.0,0.0,0.125,0.187
10:36:59.0,11.843,47.82,0.0
10:37:00.0,0.0,0.0,11.742
10:37:01.0,5.261,5.164,5.156
10:37:02.0,102.097,32.496,32.46
10:37:03.0,0.07,10.699,0.0
10:37:04.0,10.703,0.562,10.722
10:37:05.0,0.0,0.0,0.324
10:37:06.0,0.0,24.656,0.0
10:37:07.0,80.16,0.32,16.457
10:37:08.0,19.402,35.757,0.125
10:37:09.0,0.0,17.656,0.0
10:37:10.0,13.664,18.957,55.503
10:37:11.0,0.148,14.093,0.304
10:37:12.0,32.07,16.558,32.203
10:37:13.0,0.0,0.121,0.0
10:37:14.0,0.0,0.16,13.238
10:37:15.0,0.0,13.796,3.117
10:37:16.0,0.0,0.117,0.0
10:37:17.0,10.343,1.019,0.0
10:37:18.0,13.464,14.707,0.0
10:37:19.0,0.152,0.066,0.128
10:37:20.0,0.0,0.0,46.328
10:37:21.0,13.472,0.0,0.07
10:37:22.0,16.839,0.0,29.917
10:37:23.0,0.0,0.0,0.199
10:37:24.0,14.832,0.183,0.0
10:37:25.0,0.0,0.0,14.289
10:37:26.0,0.0,31.453,11.878
10:37:27.0,28.316,14.542,30.355
10:37:28.0,12.035,8.718,0.105
10:37:29.0,0.0,12.679,0.0
10:37:30.0,0.0,0.0,12.902
10:37:31.0,12.644,11.82,0.0
10:37:32.0,0.054,9.0,17.988
10:37:33.0,11.925,31.988,0.039
10:37:34.0,0.0,0.144,0.0
10:37:35.0,41.515,13.695,9.531
10:37:36.0,0.003,0.0,32.41
10:37:37.0,36.601,49.453,14.296
10:37:38.0,93.652,46.746,0.0
10:37:39.0,0.0,0.917,0.0
10:37:40.0,14.375,11.5,0.062
10:37:41.0,0.0,31.937,13.976
10:37:42.0,11.98,5.382,0.015
10:37:43.0,24.66,0.0,11.722
10:37:44.0,22.328,13.574,32.101
10:37:45.0,0.128,0.125,49.113
10:37:46.0,0.0,0.0,0.125
10:37:47.0,10.871,16.785,10.707
10:37:48.0,7.507,0.121,0.156
10:37:49.0,0.0,31.828,0.0
10:37:50.0,13.378,13.937,2.91
10:37:51.0,0.148,0.128,13.609
10:37:52.0,0.0,0.0,0.031
10:37:53.0,58.792,14.402,45.593
10:37:54.0,11.82,11.699,14.523
10:37:55.0,25.355,14.55,11.785
10:37:56.0,17.222,25.191,14.55
10:37:57.0,21.937,20.64,21.796
10:37:58.0,14.246,13.617,64.894
10:37:59.0,0.0,11.488,16.39
10:38:00.0,0.0,38.5,93.562
10:38:01.0,0.0,52.921,8.574
10:38:02.0,0.0,8.0,0.015
10:38:03.0,1.703,98.8,0.089
