Elapsed time,192.168.46.11 Disks I/O unit=mb:writebytes:fs=/,192.168.46.12 Disks I/O unit=mb:writebytes:fs=/,192.168.46.13 Disks I/O unit=mb:writebytes:fs=/
10:47:36.0,0.0,,0.0
10:47:37.0,0.0,0.0,0.0
10:47:38.0,0.0,0.0,0.0
10:47:39.0,0.074,0.0,0.0
10:47:40.0,0.0,0.0,0.082
10:47:41.0,125.492,0.089,0.0
10:47:42.0,0.5,0.359,0.0
10:47:43.0,0.0,0.0,1.593
10:47:44.0,0.121,0.0,0.0
10:47:45.0,0.0,0.0,0.078
10:47:46.0,0.0,0.0,0.0
10:47:47.0,0.0,0.097,0.0
10:47:48.0,0.0,0.0,0.0
10:47:49.0,0.074,0.0,0.0
10:47:50.0,0.0,0.0,0.078
10:47:51.0,0.015,0.0,0.0
10:47:52.0,0.003,141.625,0.0
10:47:53.0,0.0,0.0,0.0
10:47:54.0,0.074,0.0,0.0
10:47:55.0,0.0,0.0,0.078
10:47:56.0,65.218,0.152,0.0
10:47:57.0,68.093,0.316,0.0
10:47:58.0,0.0,0.0,133.601
10:47:59.0,0.105,36.191,0.0
10:48:00.0,0.0,0.363,0.121
10:48:01.0,0.0,0.0,0.0
10:48:02.0,0.0,145.714,0.0
10:48:03.0,3.824,0.0,118.898
10:48:04.0,0.062,0.0,0.0
10:48:05.0,0.0,0.0,0.117
10:48:06.0,0.0,12.261,0.0
10:48:07.0,0.0,0.0,18.871
10:48:08.0,0.0,0.0,0.0
10:48:09.0,0.074,0.0,0.0
10:48:10.0,0.0,0.0,0.039
10:48:11.0,0.0,0.093,13.132
10:48:12.0,120.082,20.562,0.0
10:48:13.0,0.0,0.0,0.0
10:48:14.0,0.027,0.0,0.0
10:48:15.0,0.0,0.0,0.0
10:48:16.0,0.0,0.0,0.082
10:48:17.0,0.0,0.085,0.0
10:48:18.0,0.0,0.0,2.66
10:48:19.0,0.093,0.0,0.0
10:48:20.0,31.812,0.0,32.578
10:48:21.0,0.0,32.304,0.0
10:48:22.0,0.007,0.085,0.0
10:48:23.0,0.0,0.0,0.0
10:48:24.0,0.031,0.0,0.0
10:48:25.0,0.0,0.0,0.082
10:48:26.0,0.0,0.0,0.0
10:48:27.0,49.347,0.031,0.0
10:48:28.0,0.0,0.0,73.375
10:48:29.0,32.285,32.128,0.0
10:48:30.0,0.0,0.0,0.058
10:48:31.0,0.0,0.0,0.0
10:48:32.0,1.648,16.945,0.0
10:48:33.0,0.0,0.0,30.214
10:48:34.0,0.097,0.0,0.0
10:48:35.0,0.0,0.0,31.949
10:48:36.0,32.23,32.492,0.0
10:48:37.0,0.0,21.66,0.0
10:48:38.0,0.0,0.0,4.0
10:48:39.0,0.0,0.0,0.0
10:48:40.0,0.0,0.0,0.093
10:48:41.0,0.074,0.105,0.0
10:48:42.0,61.863,0.085,32.242
10:48:43.0,0.867,32.207,0.0
10:48:44.0,0.074,0.117,0.0
10:48:45.0,0.0,0.0,0.0
10:48:46.0,0.0,0.0,0.0
10:48:47.0,4.253,1.554,0.085
10:48:48.0,0.0,0.0,32.289
10:48:49.0,32.242,31.878,26.281
10:48:50.0,26.273,0.0,0.156
10:48:51.0,0.132,0.0,0.0
10:48:52.0,0.007,0.089,0.0
10:48:53.0,0.0,0.0,1.671
10:48:54.0,0.082,26.183,0.0
10:48:55.0,31.968,0.0,32.589
10:48:56.0,0.0,32.066,0.0
10:48:57.0,30.816,0.007,0.0
10:48:58.0,0.0,0.0,30.089
10:48:59.0,27.488,0.0,27.492
10:49:00.0,0.128,0.0,0.16
10:49:01.0,32.074,1.597,31.812
10:49:02.0,5.687,30.66,0.0
10:49:03.0,0.0,0.0,37.257
10:49:04.0,0.089,0.0,0.0
10:49:05.0,0.0,27.339,0.0
10:49:06.0,0.0,0.117,0.121
10:49:07.0,35.152,15.304,32.625
10:49:08.0,0.0,32.296,0.0
10:49:09.0,32.972,0.0,0.0
10:49:10.0,0.0,0.0,32.976
10:49:11.0,0.128,0.0,0.191
10:49:12.0,30.757,23.656,3.5
10:49:13.0,31.964,0.0,32.835
10:49:14.0,0.07,32.695,0.0
10:49:15.0,0.0,0.0,0.0
