BM,Docker,LXC,DockerIso
 93.147, 90.5, 91.206, 89.223
 92.191, 90.796, 89.75, 91.206
 92.676, 90.547, 89.898, 90.049
 92.151, 91.25, 89.924, 91.293
 92.171, 90.024, 91.206, 90.656
 92.731, 92.462, 90.126, 91.293
 93.198, 89.473, 89.447, 91.25
 92.537, 92.5, 90.703, 91.0
 93.75, 90.703, 90.632, 92.039
 93.233, 91.831, 88.279, 90.176
 90.656, 90.225, 91.898, 91.729
 92.537, 91.729, 90.886, 91.919
 91.939, 91.022, 91.206, 91.228
 92.443, 89.8, 90.428, 89.552
 93.034, 90.298, 90.909, 90.703
 92.443, 92.019, 89.0, 90.977
 92.555, 92.191, 90.726, 90.75
 92.893, 92.5, 92.211, 90.703
 93.483, 91.315, 91.304, 90.726
 92.462, 92.019, 90.547, 86.432
 92.518, 91.022, 89.473, 93.969
 93.718, 90.57, 89.552, 91.022
 93.25, 90.726, 89.42, 89.5
 91.959, 90.703, 89.724, 91.959
 92.462, 91.022, 89.086, 91.25
 91.521, 92.768, 89.724, 91.228
 92.518, 90.5, 89.62, 89.826
 93.216, 90.977, 90.703, 90.57
 91.919, 89.223, 89.949, 92.947
 92.211, 92.462, 90.0, 91.708
 93.5, 89.276, 90.049, 91.271
 92.443, 91.25, 87.373, 90.5
 92.23, 90.523, 90.452, 92.191
 92.25, 91.521, 92.366, 92.947
 94.221, 90.57, 89.75, 91.25
 93.939, 91.293, 91.457, 90.977
 91.898, 90.25, 90.68, 90.5
 93.0, 89.526, 89.356, 91.729
 91.457, 90.126, 90.909, 90.225
 92.695, 90.476, 90.977, 92.481
 91.831, 90.703, 89.974, 91.228
 90.977, 91.939, 90.773, 90.201
 93.796, 91.77, 92.211, 92.0
 92.658, 89.775, 90.547, 92.269
 93.198, 90.954, 88.279, 89.924
 92.982, 91.939, 89.393, 90.274
 91.645, 90.977, 91.25, 87.468
 93.216, 90.0, 91.878, 89.162
 92.964, 91.5, 91.75, 91.478
 92.537, 91.791, 89.081, 90.201
 92.462, 91.457, 88.888, 91.228
 93.969, 91.022, 88.861, 89.75
 91.729, 90.909, 89.724, 90.225
 91.457, 89.552, 90.862, 90.452
 92.462, 91.228, 90.523, 91.435
 92.658, 91.687, 92.288, 91.5
 92.964, 91.315, 89.826, 89.775
 94.54, 90.609, 91.304, 90.886
 92.695, 90.773, 88.029, 91.708
 92.25, 90.274, 90.25, 90.726
 93.45, 91.521, 90.977, 90.773
 92.947, 89.724, 88.721, 91.271
 92.713, 91.729, 88.75, 92.443
 92.25, 89.724, 88.528, 91.75
 93.233, 89.75, 90.225, 90.476
 93.467, 91.77, 90.476, 91.066
 92.695, 90.225, 90.977, 91.228
 93.147, 91.959, 89.75, 91.708
 92.75, 92.019, 91.624, 91.228
 93.25, 91.161, 90.0, 91.75
 94.177, 91.521, 92.602, 91.5
 93.401, 92.713, 89.578, 91.5
 91.457, 88.693, 90.68, 92.0
 92.574, 93.216, 90.225, 90.703
 91.729, 90.176, 88.442, 89.646
 92.676, 91.729, 90.818, 91.271
 91.791, 89.974, 91.878, 91.228
 93.969, 91.228, 90.225, 91.5
 92.947, 90.726, 90.5, 91.979
 92.964, 90.954, 86.989, 90.476
 93.734, 89.5, 90.954, 90.773
 92.803, 90.726, 90.523, 92.269
 92.695, 90.452, 91.228, 91.271
 92.211, 90.476, 89.698, 90.977
 93.283, 90.523, 90.703, 91.022
 93.216, 91.5, 90.954, 91.979
 93.75, 91.898, 91.687, 91.435
 91.729, 90.523, 90.726, 91.811
 94.235, 90.977, 91.022, 91.206
 93.45, 90.931, 89.75, 91.979
 92.191, 92.982, 89.5, 91.271
 92.731, 90.225, 91.37, 90.225
 93.969, 91.687, 90.452, 90.452
 93.434, 90.726, 89.8, 90.0
 92.481, 89.168, 89.473, 90.954
 91.161, 89.75, 89.898, 90.841
 93.45, 90.0, 90.954, 91.183
 93.954, 90.726, 91.228, 91.0
 93.417, 90.703, 91.094, 91.022
 94.235, 90.25, 90.201, 91.75
 90.201, 91.457, 89.75, 91.25
 94.264, 93.434, 89.168, 91.478
 93.0, 91.271, 90.428, 90.225
 93.467, 91.687, 91.708, 90.0
 91.584, 90.954, 89.698, 91.979
 92.713, 90.5, 91.729, 89.974
 92.658, 91.0, 90.57, 89.473
 92.695, 92.911, 91.044, 91.0
 90.773, 90.523, 91.183, 91.5
 93.25, 90.773, 91.0, 91.478
 92.713, 90.75, 89.33, 91.206
 92.658, 92.713, 91.206, 90.5
 93.67, 93.516, 90.476, 90.773
 93.467, 91.25, 91.521, 91.25
 91.939, 91.0, 89.698, 91.228
 92.964, 91.25, 90.68, 91.979
 93.75, 90.201, 88.888, 90.68
 94.221, 91.022, 92.424, 92.269
 92.5, 91.228, 90.298, 90.773
 92.911, 89.0, 89.876, 92.191
 93.467, 91.478, 88.805, 90.75
 93.718, 91.435, 93.216, 85.037
 93.283, 90.049, 90.656, 93.283
 92.537, 91.206, 89.949, 90.5
 92.0, 91.228, 90.862, 91.457
 92.947, 88.778, 92.211, 88.636
 94.221, 91.979, 89.775, 92.695
 92.518, 91.478, 90.977, 90.25
 92.695, 91.25, 90.862, 90.452
 92.75, 91.293, 90.126, 91.77
 92.462, 91.25, 89.924, 91.161
 93.216, 90.476, 92.443, 90.5
 91.228, 91.414, 90.886, 90.726
 93.75, 91.25, 87.901, 90.225
 92.713, 91.25, 90.931, 85.074
 92.786, 92.191, 90.632, 40.648
 91.878, 90.452, 89.949, 64.5
 91.183, 91.0, 89.724, 78.5
 91.939, 90.0, 90.703, 58.603
 91.939, 91.228, 90.656, 39.452
 93.25, 91.75, 88.029, 48.275
