BM,Docker,LXC,DockerIso
 1472.624, 24252.24, 25247.628, 23072.176
 1619.441, 23364.751, 25217.277, 23060.899
 1619.883, 23567.646, 25170.208, 24339.204
 1628.541, 23677.165, 22286.794, 23071.65
 1635.311, 23255.84, 25111.079, 24403.399
 1464.746, 24455.1, 25332.957, 23258.453
 1628.684, 22863.513, 25157.651, 22938.828
 1605.79, 23064.95, 25326.65, 21962.482
 1629.792, 24314.558, 22490.708, 23915.352
 1614.5, 20574.484, 25392.21, 24251.216
 1461.988, 24999.455, 25271.979, 23102.194
 1636.685, 23143.7, 25184.339, 23343.402
 1623.741, 23198.381, 25026.473, 24287.952
 1632.848, 24314.673, 22258.108, 23088.948
 1622.585, 23097.895, 25353.443, 24304.142
 1445.485, 24232.442, 24663.028, 23060.898
 1636.237, 22863.093, 25038.362, 23070.939
 1622.743, 23193.666, 25244.802, 24124.366
 1629.897, 24366.116, 22397.994, 20675.912
 1613.371, 22789.03, 25257.267, 25199.49
 1478.222, 22960.734, 25338.389, 23303.677
 1632.817, 22219.91, 25042.005, 22956.98
 1625.321, 23779.659, 25065.273, 24497.259
 1612.855, 24385.333, 22595.984, 22765.101
 1621.083, 23091.99, 25250.34, 24156.088
 1431.497, 24255.73, 25213.783, 23238.251
 1630.631, 22823.388, 24862.811, 23276.123
 1618.3, 23588.667, 24965.711, 24302.498
 1636.018, 23787.381, 22877.954, 22778.958
 1601.576, 22864.449, 24671.54, 24306.77
 1454.476, 24241.232, 24860.695, 21699.023
 1616.392, 23197.311, 25293.938, 22937.805
 1632.532, 23391.116, 25078.62, 24436.365
 1626.004, 21329.947, 24022.263, 23252.579
 1620.055, 23975.048, 23228.699, 24315.394
 1449.037, 24397.314, 25104.548, 23067.075
 1633.244, 23248.855, 25116.789, 22875.743
 1623.281, 24103.74, 24980.458, 24328.328
 1616.68, 22938.648, 24284.693, 23022.3
 1582.674, 23139.651, 22778.333, 23819.001
 1491.779, 24434.777, 25247.225, 23410.255
 1609.609, 23398.13, 24575.293, 21114.378
 1630.07, 24340.637, 25036.162, 24530.754
 1623.413, 22942.509, 25224.611, 23051.977
 1627.862, 22765.236, 22361.607, 24191.351
 1443.055, 22041.635, 25347.586, 23310.891
 1631.622, 24079.486, 25126.069, 23162.212
 1622.624, 24258.646, 25336.636, 24184.582
 1638.065, 23559.711, 25139.542, 22922.517
 1607.263, 23473.288, 22228.786, 23789.694
 1485.618, 24262.169, 25302.166, 23870.873
 1642.032, 22877.75, 25245.319, 22934.554
 1618.524, 23101.068, 25343.374, 24332.525
 1628.128, 24245.536, 25110.46, 20892.86
 1631.743, 23285.866, 22153.447, 25106.059
 1468.763, 23837.5, 24835.081, 23206.333
 1629.525, 23728.092, 25035.913, 23141.267
 1622.656, 21329.376, 25295.125, 24193.999
 1620.397, 24558.947, 25060.708, 23372.904
 1628.556, 23223.907, 22318.776, 23259.579
 1443.293, 24238.656, 25323.738, 23562.11
 1618.145, 23603.896, 25262.881, 22967.412
 1618.618, 23213.018, 24980.558, 24272.06
 1631.157, 24290.417, 24918.653, 22780.806
 1625.125, 23157.966, 21915.023, 24227.393
 1449.848, 23197.491, 25205.547, 20335.614
 1615.059, 24503.428, 25280.979, 25118.193
