BM,Docker,LXC,DockerIso
 96.741, 97.5, 95.989, 96.491
 98.492, 96.212, 96.24, 97.738
 94.264, 97.25, 96.984, 96.25
 97.732, 96.75, 95.979, 96.984
 95.739, 96.24, 97.744, 95.477
 96.202, 96.717, 94.458, 97.215
 97.007, 98.0, 95.989, 96.508
 97.738, 96.25, 96.977, 98.25
 96.268, 97.481, 96.24, 97.989
 96.717, 95.989, 97.256, 97.27
 97.0, 97.5, 95.979, 96.984
 97.474, 98.746, 96.455, 98.0
 95.707, 98.245, 96.5, 98.0
 95.75, 97.0, 94.987, 97.0
 98.236, 97.994, 96.24, 97.75
 96.741, 95.238, 94.458, 95.739
 98.245, 97.25, 96.984, 97.014
 92.964, 94.987, 94.723, 95.707
 97.215, 97.25, 97.732, 96.0
 96.473, 96.75, 96.24, 97.744
 96.221, 97.994, 94.723, 96.741
 96.482, 95.739, 96.733, 97.007
 96.473, 97.744, 97.263, 97.994
 96.221, 97.5, 96.473, 97.0
 96.984, 95.261, 96.508, 97.75
 98.258, 97.75, 97.727, 96.491
 96.992, 96.212, 95.739, 97.487
 96.708, 96.517, 97.481, 96.0
 97.5, 96.473, 95.959, 96.733
 95.717, 97.236, 96.766, 95.75
 97.0, 95.75, 97.493, 96.5
 96.221, 97.984, 95.226, 96.24
 95.261, 96.758, 95.959, 96.5
 95.949, 96.733, 95.477, 96.984
 98.258, 97.75, 93.467, 95.25
 97.0, 98.997, 97.744, 97.989
 97.25, 96.758, 95.5, 96.25
 97.487, 97.493, 96.24, 97.487
 98.756, 95.739, 96.758, 96.5
 95.189, 96.758, 96.183, 98.0
 97.5, 97.243, 96.0, 97.236
 96.212, 97.75, 96.482, 96.491
 97.007, 96.009, 97.738, 97.243
 96.725, 97.493, 95.75, 98.254
 97.007, 97.243, 96.741, 96.473
 95.959, 96.733, 95.238, 95.75
 98.232, 97.994, 96.491, 96.259
 94.177, 95.75, 96.25, 96.741
 97.243, 97.738, 94.962, 97.487
 98.004, 97.25, 94.0, 96.766
 98.492, 97.243, 95.739, 97.0
 96.5, 97.75, 96.977, 96.758
 95.728, 97.256, 97.229, 96.969
 97.744, 98.236, 96.741, 97.014
 95.5, 95.728, 95.465, 98.004
 96.969, 97.755, 97.721, 96.5
 95.454, 96.491, 95.214, 97.744
 96.741, 97.989, 96.733, 97.25
 96.482, 95.75, 95.431, 97.481
 96.992, 98.0, 96.992, 96.259
 96.741, 95.717, 96.259, 97.481
 93.702, 97.506, 96.5, 98.004
 96.992, 97.738, 95.454, 97.0
 94.43, 96.231, 94.486, 96.741
 96.725, 97.236, 97.744, 96.992
 98.254, 95.979, 96.741, 98.0
 96.473, 97.487, 96.977, 97.25
 97.75, 92.481, 95.238, 97.243
 96.221, 96.725, 96.977, 96.5
 97.744, 97.755, 97.243, 98.25
 97.727, 97.493, 95.739, 95.75
 97.732, 96.75, 96.725, 97.744
 97.512, 98.0, 95.226, 97.243
 96.221, 96.75, 96.473, 97.744
 96.482, 97.5, 98.496, 95.739
 94.736, 97.744, 96.221, 97.263
 94.683, 97.75, 95.979, 97.744
 97.256, 98.503, 94.221, 98.75
 96.969, 96.482, 95.261, 95.0
 96.24, 97.994, 97.487, 97.5
 96.24, 97.493, 95.465, 97.506
 96.482, 96.473, 96.221, 97.468
 96.508, 96.259, 96.221, 95.76
 96.212, 96.977, 95.969, 98.004
 97.263, 96.741, 97.732, 97.229
 97.732, 97.506, 95.012, 98.004
 95.465, 96.717, 96.473, 96.758
 97.243, 96.25, 95.477, 97.994
 96.725, 97.007, 95.979, 96.25
 95.431, 97.229, 97.738, 96.741
 96.758, 98.004, 94.513, 97.243
 97.487, 96.25, 96.977, 97.493
 96.221, 98.245, 94.987, 96.5
 98.488, 96.491, 95.969, 96.733
 96.5, 96.5, 96.473, 96.741
 97.732, 97.481, 96.464, 97.007
 97.493, 96.992, 96.24, 96.5
 95.226, 96.992, 94.696, 97.506
 95.739, 96.741, 97.738, 96.259
 97.738, 97.25, 94.486, 98.241
 96.231, 97.989, 96.5, 97.256
 97.493, 97.75, 95.717, 96.491
 95.202, 96.984, 97.236, 96.733
 96.733, 97.0, 95.0, 96.221
 96.464, 97.243, 95.696, 97.506
 96.009, 96.508, 95.0, 95.979
 98.245, 97.236, 96.733, 96.25
 96.25, 97.474, 95.25, 96.992
 95.979, 95.76, 96.009, 95.979
 95.728, 95.477, 96.969, 97.75
 97.506, 97.229, 95.989, 96.733
 96.717, 97.256, 96.0, 98.25
 97.0, 96.741, 95.477, 95.75
 96.24, 97.243, 96.482, 97.989
 97.738, 96.741, 95.477, 96.009
 95.728, 96.741, 96.725, 98.0
 98.245, 98.753, 95.979, 96.482
 97.493, 95.214, 97.25, 96.508
 97.256, 97.263, 93.954, 96.725
 96.464, 97.25, 95.989, 95.979
 96.25, 96.992, 95.465, 95.25
 97.236, 97.0, 95.76, 97.75
 95.477, 97.243, 93.984, 98.756
 96.491, 97.75, 95.202, 95.739
 95.959, 96.24, 96.24, 98.241
 96.508, 97.5, 96.5, 97.0
 97.474, 95.465, 95.488, 97.493
 97.75, 98.0, 95.75, 98.0
 95.477, 96.741, 94.974, 96.5
 96.969, 97.493, 95.979, 96.24
 96.508, 96.0, 96.992, 97.994
 95.443, 95.25, 95.465, 95.75
 96.717, 97.236, 95.454, 96.992
 96.725, 96.0, 95.238, 98.245
 96.212, 97.256, 95.989, 98.25
 94.458, 95.728, 94.949, 97.506
 96.473, 97.014, 95.273, 98.488
 96.725, 94.987, 92.964, 94.472
 96.75, 95.989, 95.488, 97.243
 98.245, 97.243, 95.465, 96.25
 96.741, 96.984, 95.037, 97.493
