Elapsed time,192.168.46.15 CPU user
11:14:30.0,0.522
11:14:31.0,0.25
11:14:32.0,0.498
11:14:33.0,3.768
11:14:34.0,34.577
11:14:35.0,72.264
11:14:36.0,82.115
11:14:37.0,82.07
11:14:38.0,46.907
11:14:39.0,24.623
11:14:40.0,23.25
11:14:41.0,23.75
11:14:42.0,24.561
11:14:43.0,24.06
11:14:44.0,24.937
11:14:45.0,23.115
11:14:46.0,22.75
11:14:47.0,22.305
11:14:48.0,22.807
11:14:49.0,22.305
11:14:50.0,22.305
11:14:51.0,23.134
11:14:52.0,34.5
11:14:53.0,90.176
11:14:54.0,90.024
11:14:55.0,90.931
11:14:56.0,89.33
11:14:57.0,88.944
11:14:58.0,77.0
11:14:59.0,53.634
11:15:00.0,51.908
11:15:01.0,57.178
11:15:02.0,53.5
11:15:03.0,50.753
11:15:04.0,45.477
11:15:05.0,47.394
11:15:06.0,47.132
11:15:07.0,46.095
11:15:08.0,48.25
11:15:09.0,51.507
11:15:10.0,46.134
11:15:11.0,41.959
11:15:12.0,53.689
11:15:13.0,53.731
11:15:14.0,58.227
11:15:15.0,46.851
11:15:16.0,52.0
11:15:17.0,46.882
11:15:18.0,41.666
11:15:19.0,52.512
11:15:20.0,53.25
11:15:21.0,51.249
11:15:22.0,49.376
11:15:23.0,41.895
11:15:24.0,52.119
11:15:25.0,55.583
11:15:26.0,59.398
11:15:27.0,55.75
11:15:28.0,48.37
11:15:29.0,51.629
11:15:30.0,40.601
11:15:31.0,39.598
11:15:32.0,41.518
11:15:33.0,38.5
11:15:34.0,35.839
11:15:35.0,31.658
11:15:36.0,34.085
11:15:37.0,29.974
11:15:38.0,35.175
11:15:39.0,32.338
11:15:40.0,42.317
11:15:41.0,42.857
11:15:42.0,38.539
11:15:43.0,38.442
11:15:44.0,35.75
11:15:45.0,45.0
11:15:46.0,45.843
11:15:47.0,44.5
11:15:48.0,44.303
11:15:49.0,37.343
11:15:50.0,46.115
11:15:51.0,56.0
11:15:52.0,55.415
11:15:53.0,44.303
11:15:54.0,45.363
11:15:55.0,39.75
11:15:56.0,49.5
11:15:57.0,58.168
11:15:58.0,48.621
11:15:59.0,48.395
11:16:00.0,42.857
11:16:01.0,45.0
11:16:02.0,53.448
11:16:03.0,55.223
11:16:04.0,45.635
11:16:05.0,46.633
11:16:06.0,51.364
11:16:07.0,50.126
11:16:08.0,46.464
11:16:09.0,51.879
11:16:10.0,38.79
11:16:11.0,43.5
11:16:12.0,49.874
11:16:13.0,38.596
11:16:14.0,46.231
11:16:15.0,44.862
11:16:16.0,40.694
11:16:17.0,39.141
11:16:18.0,37.783
11:16:19.0,38.847
11:16:20.0,42.75
11:16:21.0,41.561
11:16:22.0,39.9
11:16:23.0,39.0
11:16:24.0,41.708
11:16:25.0,42.892
11:16:26.0,52.02
11:16:27.0,42.039
11:16:28.0,47.368
11:16:29.0,41.604
11:16:30.0,43.5
11:16:31.0,47.368
11:16:32.0,44.862
11:16:33.0,39.0
11:16:34.0,37.185
11:16:35.0,32.0
11:16:36.0,29.573
11:16:37.0,32.914
11:16:38.0,33.75
11:16:39.0,45.25
11:16:40.0,29.396
11:16:41.0,35.411
11:16:42.0,38.847
11:16:43.0,34.837
11:16:44.0,33.838
11:16:45.0,38.539
11:16:46.0,42.211
11:16:47.0,36.09
11:16:48.0,37.593
11:16:49.0,34.76
11:16:50.0,38.383
11:16:51.0,47.848
11:16:52.0,46.212
11:16:53.0,48.37
11:16:54.0,52.119
11:16:55.0,50.0
11:16:56.0,44.221
11:16:57.0,41.624
11:16:58.0,43.358
11:16:59.0,44.584
11:17:00.0,49.625
11:17:01.0,41.895
11:17:02.0,40.594
11:17:03.0,51.392
11:17:04.0,53.015
11:17:05.0,48.75
11:17:06.0,52.882
11:17:07.0,53.366
11:17:08.0,52.261
11:17:09.0,39.401
11:17:10.0,46.969
11:17:11.0,43.424
11:17:12.0,40.201
11:17:13.0,43.391
11:17:14.0,47.869
11:17:15.0,51.645
11:17:16.0,51.378
11:17:17.0,55.919
11:17:18.0,53.482
11:17:19.0,38.345
11:17:20.0,35.75
11:17:21.0,38.832
11:17:22.0,39.898
11:17:23.0,41.102
11:17:24.0,39.75
11:17:25.0,44.25
11:17:26.0,44.08
11:17:27.0,39.141
11:17:28.0,36.907
11:17:29.0,39.546
11:17:30.0,32.412
11:17:31.0,31.84
11:17:32.0,36.111
11:17:33.0,34.924
11:17:34.0,44.162
11:17:35.0,31.094
11:17:36.0,29.396
11:17:37.0,29.824
11:17:38.0,36.972
11:17:39.0,0.751
11:17:40.0,0.251
11:17:41.0,2.255
11:17:42.0,2.0
11:17:43.0,0.5
11:17:44.0,0.748
11:17:45.0,0.25
11:17:46.0,0.25
11:17:47.0,0.25
11:17:48.0,17.0
11:17:49.0,0.5
11:17:50.0,0.25
11:17:51.0,1.25
11:17:52.0,0.25
11:17:53.0,0.25
11:17:54.0,1.002
11:17:55.0,0.25
11:17:56.0,0.25
11:17:57.0,0.25
11:17:58.0,0.0
11:17:59.0,0.25
11:18:00.0,0.25
11:18:01.0,0.25
11:18:02.0,0.25
11:18:03.0,0.25
11:18:04.0,0.75
11:18:05.0,0.25
11:18:06.0,2.005
11:18:07.0,0.25
11:18:08.0,0.0
11:18:09.0,0.75
11:18:10.0,0.25
11:18:11.0,0.25
