Elapsed time,192.168.46.15 CPU user
09:05:46.0,8.039
09:05:47.0,42.25
09:05:48.0,86.18
09:05:49.0,87.405
09:05:50.0,90.632
09:05:51.0,63.819
09:05:52.0,84.987
09:05:53.0,85.642
09:05:54.0,86.397
09:05:55.0,56.743
09:05:56.0,39.493
09:05:57.0,34.17
09:05:58.0,35.189
09:05:59.0,33.673
09:06:00.0,32.089
09:06:01.0,35.18
09:06:02.0,29.262
09:06:03.0,31.188
09:06:04.0,30.512
09:06:05.0,32.581
09:06:06.0,31.829
09:06:07.0,31.658
09:06:08.0,30.303
09:06:09.0,31.122
09:06:10.0,31.234
09:06:11.0,32.07
09:06:12.0,32.828
09:06:13.0,31.377
09:06:14.0,31.139
09:06:15.0,31.392
09:06:16.0,30.434
09:06:17.0,30.555
09:06:18.0,29.75
09:06:19.0,30.555
09:06:20.0,32.151
09:06:21.0,35.175
09:06:22.0,40.101
09:06:23.0,30.024
09:06:24.0,30.303
09:06:25.0,30.423
09:06:26.0,32.832
09:06:27.0,30.456
09:06:28.0,32.668
09:06:29.0,30.534
09:06:30.0,32.587
09:06:31.0,31.486
09:06:32.0,31.472
09:06:33.0,30.632
09:06:34.0,31.343
09:06:35.0,29.695
09:06:36.0,31.513
09:06:37.0,30.904
09:06:38.0,30.456
09:06:39.0,30.808
09:06:40.0,31.155
09:06:41.0,30.73
09:06:42.0,30.653
09:06:43.0,30.5
09:06:44.0,30.982
09:06:45.0,30.612
09:06:46.0,30.904
09:06:47.0,31.578
09:06:48.0,30.456
09:06:49.0,30.379
09:06:50.0,30.576
09:06:51.0,30.325
09:06:52.0,33.416
09:06:53.0,31.328
09:06:54.0,31.297
09:06:55.0,31.486
09:06:56.0,30.379
09:06:57.0,30.693
09:06:58.0,29.219
09:06:59.0,31.472
09:07:00.0,31.725
09:07:01.0,30.102
09:07:02.0,30.827
09:07:03.0,29.441
09:07:04.0,31.645
09:07:05.0,31.738
09:07:06.0,31.234
09:07:07.0,29.77
09:07:08.0,31.407
09:07:09.0,31.155
09:07:10.0,31.5
09:07:11.0,31.094
09:07:12.0,32.0
09:07:13.0,31.234
09:07:14.0,30.456
09:07:15.0,31.5
09:07:16.0,30.534
09:07:17.0,30.922
09:07:18.0,33.165
09:07:19.0,30.379
09:07:20.0,30.379
09:07:21.0,31.486
09:07:22.0,31.122
09:07:23.0,31.979
09:07:24.0,30.808
09:07:25.0,32.089
09:07:26.0,31.909
09:07:27.0,31.578
09:07:28.0,31.06
09:07:29.0,30.886
09:07:30.0,31.25
09:07:31.0,32.08
09:07:32.0,31.077
09:07:33.0,29.545
09:07:34.0,29.487
09:07:35.0,31.818
09:07:36.0,30.445
09:07:37.0,30.402
09:07:38.0,31.565
09:07:39.0,31.989
09:07:40.0,30.077
09:07:41.0,31.06
09:07:42.0,30.673
09:07:43.0,33.004
09:07:44.0,30.69
09:07:45.0,31.077
09:07:46.0,31.343
09:07:47.0,31.658
09:07:48.0,29.562
09:07:49.0,31.328
09:07:50.0,31.234
09:07:51.0,33.418
09:07:52.0,31.909
09:07:53.0,30.653
09:07:54.0,29.545
09:07:55.0,31.829
09:07:56.0,29.667
09:07:57.0,30.886
09:07:58.0,29.396
09:07:59.0,30.632
09:08:00.0,30.126
09:08:01.0,32.241
09:08:02.0,30.808
09:08:03.0,30.102
09:08:04.0,30.226
09:08:05.0,30.73
09:08:06.0,30.555
09:08:07.0,32.08
09:08:08.0,31.472
09:08:09.0,31.392
09:08:10.0,31.486
09:08:11.0,30.226
09:08:12.0,31.25
09:08:13.0,31.172
09:08:14.0,31.25
09:08:15.0,30.512
09:08:16.0,30.126
09:08:17.0,30.379
09:08:18.0,32.0
09:08:19.0,31.407
09:08:20.0,30.379
09:08:21.0,31.738
09:08:22.0,30.279
09:08:23.0,29.667
09:08:24.0,30.025
09:08:25.0,30.534
09:08:26.0,30.632
09:08:27.0,30.203
09:08:28.0,31.234
09:08:29.0,29.949
09:08:30.0,31.67
09:08:31.0,31.043
09:08:32.0,29.591
09:08:33.0,31.5
09:08:34.0,29.722
09:08:35.0,30.512
09:08:36.0,29.648
09:08:37.0,30.576
09:08:38.0,29.219
09:08:39.0,30.75
09:08:40.0,29.591
09:08:41.0,30.05
09:08:42.0,30.126
09:08:43.0,31.761
09:08:44.0,30.357
09:08:45.0,29.899
09:08:46.0,30.325
09:08:47.0,29.899
09:08:48.0,29.824
09:08:49.0,31.25
09:08:50.0,30.226
09:08:51.0,33.928
09:08:52.0,13.032
09:08:53.0,0.501
09:08:54.0,1.25
09:08:55.0,0.751
09:08:56.0,0.0
09:08:57.0,0.253
09:08:58.0,1.259
09:08:59.0,0.0
