Elapsed time,192.168.46.15 CPU user
10:07:30.0,
10:07:31.0,0.512
10:07:32.0,1.503
10:07:33.0,0.25
10:07:34.0,34.243
10:07:35.0,74.055
10:07:36.0,81.84
10:07:37.0,77.099
10:07:38.0,43.969
10:07:39.0,19.899
10:07:40.0,19.191
10:07:41.0,18.481
10:07:42.0,18.939
10:07:43.0,20.153
10:07:44.0,19.696
10:07:45.0,19.289
10:07:46.0,19.899
10:07:47.0,21.41
10:07:48.0,19.24
10:07:49.0,18.481
10:07:50.0,19.095
10:07:51.0,19.143
10:07:52.0,19.346
10:07:53.0,19.298
10:07:54.0,18.02
10:07:55.0,81.546
10:07:56.0,83.79
10:07:57.0,73.869
10:07:58.0,47.263
10:07:59.0,30.325
10:08:00.0,30.325
10:08:01.0,30.576
10:08:02.0,27.568
10:08:03.0,27.25
10:08:04.0,29.75
10:08:05.0,26.0
10:08:06.0,27.135
10:08:07.0,28.0
10:08:08.0,28.14
10:08:09.0,29.396
10:08:10.0,27.318
10:08:11.0,28.07
10:08:12.0,27.318
10:08:13.0,29.25
10:08:14.0,27.68
10:08:15.0,27.204
10:08:16.0,29.219
10:08:17.0,26.381
10:08:18.0,26.633
10:08:19.0,26.633
10:08:20.0,26.566
10:08:21.0,26.7
10:08:22.0,26.633
10:08:23.0,26.865
10:08:24.0,27.25
10:08:25.0,26.7
10:08:26.0,26.817
10:08:27.0,27.889
10:08:28.0,27.067
10:08:29.0,26.566
10:08:30.0,27.819
10:08:31.0,26.566
10:08:32.0,28.211
10:08:33.0,26.817
10:08:34.0,26.5
10:08:35.0,26.25
10:08:36.0,26.566
10:08:37.0,28.14
10:08:38.0,26.25
10:08:39.0,26.262
10:08:40.0,26.683
10:08:41.0,26.381
10:08:42.0,27.819
10:08:43.0,27.067
10:08:44.0,26.065
10:08:45.0,26.381
10:08:46.0,27.047
10:08:47.0,27.088
10:08:48.0,27.0
10:08:49.0,26.75
10:08:50.0,29.353
10:08:51.0,27.135
10:08:52.0,26.566
10:08:53.0,27.0
10:08:54.0,27.135
10:08:55.0,27.363
10:08:56.0,28.0
10:08:57.0,27.067
10:08:58.0,26.817
10:08:59.0,26.5
10:09:00.0,26.952
10:09:01.0,27.25
10:09:02.0,28.32
10:09:03.0,26.817
10:09:04.0,27.707
10:09:05.0,26.75
10:09:06.0,27.204
10:09:07.0,27.75
10:09:08.0,26.817
10:09:09.0,27.68
10:09:10.0,27.455
10:09:11.0,27.067
10:09:12.0,27.68
10:09:13.0,26.717
10:09:14.0,28.927
10:09:15.0,27.68
10:09:16.0,27.86
10:09:17.0,27.02
10:09:18.0,27.25
10:09:19.0,26.262
10:09:20.0,27.75
10:09:21.0,27.135
10:09:22.0,28.0
10:09:23.0,27.568
10:09:24.0,27.318
10:09:25.0,27.318
10:09:26.0,27.568
10:09:27.0,27.568
10:09:28.0,27.568
10:09:29.0,30.0
10:09:30.0,27.93
10:09:31.0,25.814
10:09:32.0,27.5
10:09:33.0,27.568
10:09:34.0,26.884
10:09:35.0,27.25
10:09:36.0,26.633
10:09:37.0,26.75
10:09:38.0,30.555
10:09:39.0,35.929
10:09:40.0,29.426
10:09:41.0,28.211
10:09:42.0,27.431
10:09:43.0,26.381
10:09:44.0,26.884
10:09:45.0,26.817
10:09:46.0,26.817
10:09:47.0,26.7
10:09:48.0,27.431
10:09:49.0,27.386
10:09:50.0,26.817
10:09:51.0,26.196
10:09:52.0,26.952
10:09:53.0,27.386
10:09:54.0,25.935
10:09:55.0,26.566
10:09:56.0,26.566
10:09:57.0,26.0
10:09:58.0,26.5
10:09:59.0,26.381
10:10:00.0,26.817
10:10:01.0,26.884
10:10:02.0,26.25
10:10:03.0,26.932
10:10:04.0,27.568
10:10:05.0,27.455
10:10:06.0,27.455
10:10:07.0,27.431
10:10:08.0,26.817
10:10:09.0,27.318
10:10:10.0,27.272
10:10:11.0,26.433
10:10:12.0,27.75
10:10:13.0,26.817
10:10:14.0,27.568
10:10:15.0,29.323
10:10:16.0,27.819
10:10:17.0,27.182
10:10:18.0,26.381
10:10:19.0,28.749
10:10:20.0,26.433
10:10:21.0,26.13
10:10:22.0,27.182
10:10:23.0,27.135
10:10:24.0,27.363
10:10:25.0,27.68
10:10:26.0,27.431
10:10:27.0,26.5
10:10:28.0,27.25
10:10:29.0,27.204
10:10:30.0,28.217
10:10:31.0,29.04
10:10:32.0,27.067
10:10:33.0,26.633
10:10:34.0,26.817
10:10:35.0,26.683
10:10:36.0,27.68
10:10:37.0,27.75
10:10:38.0,28.967
10:10:39.0,2.985
10:10:40.0,0.501
10:10:41.0,1.253
10:10:42.0,0.0
10:10:43.0,0.507
10:10:44.0,0.0
10:10:45.0,0.252
10:10:46.0,0.0
10:10:47.0,0.501
10:10:48.0,0.0
10:10:49.0,0.0
10:10:50.0,0.506
10:10:51.0,0.0
10:10:52.0,12.878
10:10:53.0,24.25
10:10:54.0,8.542
10:10:55.0,4.797
10:10:56.0,4.884
10:10:57.0,5.089
10:10:58.0,3.571
10:10:59.0,2.544
10:11:00.0,3.35
10:11:01.0,2.857
10:11:02.0,2.04
10:11:03.0,1.078
10:11:04.0,1.012
10:11:05.0,3.797
10:11:06.0,1.061
10:11:07.0,1.061
10:11:08.0,3.116
10:11:09.0,2.051
10:11:10.0,1.319
10:11:11.0,4.935
10:11:12.0,1.832
10:11:13.0,2.604
10:11:14.0,1.269
10:11:15.0,2.025
10:11:16.0,0.761
10:11:17.0,0.0
10:11:18.0,1.518
10:11:19.0,0.748
10:11:20.0,1.754
10:11:21.0,0.25
