Elapsed time,192.168.46.11 Network I/O unit=kb:bytessent,192.168.46.12 Network I/O unit=kb:bytessent,192.168.46.13 Network I/O unit=kb:bytessent
12:30:24.0,0.0,,0.0
12:30:25.0,1.625,0.0,1.361
12:30:26.0,1.54,1.593,6.621
12:30:27.0,1.529,6.322,1.239
12:30:28.0,1.592,1.002,1.319
12:30:29.0,6.597,1.248,0.968
12:30:30.0,1.589,1.257,1.227
12:30:31.0,0.955,1.535,6.607
12:30:32.0,1.531,5.027,1.248
12:30:33.0,72.823,1.94,1.594
12:30:34.0,6.59,1.669,1.572
12:30:35.0,1.002,1.216,0.968
12:30:36.0,1.577,1.281,5.38
12:30:37.0,1.51,6.922,0.982
12:30:38.0,1.54,1.265,2.049
12:30:39.0,6.821,1.7,1.651
12:30:40.0,1.569,1.267,1.364
12:30:41.0,1.587,1.514,6.293
12:30:42.0,1.557,5.337,1.409
12:30:43.0,1.524,1.553,1.635
12:30:44.0,6.791,1.29,1.243
12:30:45.0,1.555,0.995,1.922
12:30:46.0,1.587,1.644,6.751
12:30:47.0,1.604,6.966,1.596
12:30:48.0,83.264,1.0,1004.571
12:30:49.0,1376.997,865.655,3667.507
12:30:50.0,2087.768,1550.692,5411.336
12:30:51.0,2881.449,1740.899,4708.124
12:30:52.0,3502.866,2391.772,6090.38
12:30:53.0,3423.523,1792.31,5796.0
12:30:54.0,3365.702,1454.627,6189.231
12:30:55.0,3828.841,1499.276,6551.143
12:30:56.0,3966.804,1497.717,6902.174
12:30:57.0,5392.002,1280.388,7022.144
12:30:58.0,3785.439,1416.779,6883.717
12:30:59.0,4284.901,1557.669,6369.906
12:31:00.0,4177.479,1695.447,6395.794
12:31:01.0,3383.675,1335.865,6886.168
12:31:02.0,3988.474,1253.446,6509.65
12:31:03.0,4277.079,1293.75,6594.405
12:31:04.0,4115.449,1531.791,6783.341
12:31:05.0,4154.97,1740.663,5808.458
12:31:06.0,3034.745,1914.639,5868.231
12:31:07.0,2995.038,2013.626,6144.827
12:31:08.0,3697.332,1578.182,6433.44
12:31:09.0,3789.455,1512.448,6112.141
12:31:10.0,3963.953,1765.117,6581.145
12:31:11.0,3265.346,2100.347,5532.375
12:31:12.0,3495.673,2034.331,6092.009
12:31:13.0,4081.202,1458.566,5754.67
12:31:14.0,3613.452,2155.364,6498.487
12:31:15.0,3881.64,1918.505,6017.109
12:31:16.0,3875.63,2136.991,6693.355
12:31:17.0,3918.472,2596.126,5862.864
12:31:18.0,3379.034,2367.062,5504.403
12:31:19.0,3542.813,2975.443,6811.763
12:31:20.0,4696.675,2341.336,5844.109
12:31:21.0,3734.213,2733.604,6041.978
12:31:22.0,4013.322,2877.52,6334.648
12:31:23.0,2919.291,3597.684,5846.117
12:31:24.0,3681.775,3257.029,6990.399
12:31:25.0,3168.455,3005.852,4928.669
12:31:26.0,3570.263,2594.772,5046.975
12:31:27.0,3699.966,2593.441,5241.914
12:31:28.0,3157.528,2248.137,5407.844
12:31:29.0,3107.094,2157.812,4494.382
12:31:30.0,3421.894,2867.915,4969.436
12:31:31.0,3444.14,2458.377,5179.482
12:31:32.0,2818.386,2543.148,5401.717
12:31:33.0,3273.65,3048.137,5217.101
12:31:34.0,2968.582,1774.77,4846.747
12:31:35.0,3207.617,2568.133,4786.002
12:31:36.0,3136.387,2346.835,5257.294
12:31:37.0,3321.679,2926.067,4704.617
12:31:38.0,3260.062,2757.724,5451.876
12:31:39.0,3549.419,1912.353,5110.578
12:31:40.0,2870.527,2427.057,4525.188
12:31:41.0,5.297,1614.359,3483.375
12:31:42.0,1.103,1794.876,1481.253
12:31:43.0,0.691,1301.159,291.376
12:31:44.0,526.458,1132.783,62.142
12:31:45.0,2098.974,1902.748,0.972
12:31:46.0,2704.797,3731.381,1260.753
12:31:47.0,3176.413,4452.982,3124.118
12:31:48.0,3044.924,5761.206,2865.304
12:31:49.0,3549.722,5620.738,3441.541
12:31:50.0,3064.836,4752.996,4005.5
12:31:51.0,2668.119,5781.445,3977.648
12:31:52.0,3474.071,5136.739,4431.151
12:31:53.0,3267.109,4778.423,5278.625
12:31:54.0,2837.718,5210.945,3645.742
12:31:55.0,2123.833,2559.303,4511.08
12:31:56.0,1318.367,2.964,3242.246
12:31:57.0,904.822,6.232,3511.447
12:31:58.0,815.581,0.745,3572.86
12:31:59.0,848.629,0.615,5716.846
12:32:00.0,3302.989,1478.644,8253.062
12:32:01.0,4666.8,2249.824,6972.542
12:32:02.0,3689.689,3068.196,5856.423
12:32:03.0,2576.323,4466.333,5901.199
12:32:04.0,2969.382,4989.537,5118.169
12:32:05.0,3437.941,4960.668,5089.985
12:32:06.0,3461.531,3635.517,4560.582
12:32:07.0,3499.149,4288.708,5325.298
12:32:08.0,3579.896,4410.708,5553.666
12:32:09.0,2813.426,4838.37,5020.684
12:32:10.0,3176.801,5272.072,5113.661
12:32:11.0,3630.694,3813.63,4799.05
12:32:12.0,3565.023,4943.642,5339.002
12:32:13.0,3308.454,2213.863,5431.417
12:32:14.0,3383.731,3824.343,4747.819
12:32:15.0,3733.652,4095.79,5245.82
12:32:16.0,4463.894,4299.735,5071.733
12:32:17.0,3362.109,2862.547,5612.295
12:32:18.0,4863.478,2578.76,5521.291
12:32:19.0,3444.25,2970.428,6622.635
12:32:20.0,4149.975,2822.861,5531.521
12:32:21.0,3654.321,1785.994,5962.314
12:32:22.0,3785.024,2171.161,6535.08
12:32:23.0,3985.976,1831.504,5672.832
12:32:24.0,3574.679,2882.859,5333.293
12:32:25.0,3042.365,3149.285,6231.717
12:32:26.0,3506.223,1943.531,5933.038
12:32:27.0,2758.221,2384.336,6506.279
12:32:28.0,2683.508,2188.781,6127.266
12:32:29.0,2886.497,3141.767,6392.025
12:32:30.0,1996.009,3195.489,6968.123
12:32:31.0,2433.111,2592.485,5349.659
12:32:32.0,3174.012,2909.705,4654.629
12:32:33.0,2373.679,3000.052,5538.675
12:32:34.0,2981.889,2654.734,5639.854
12:32:35.0,3061.07,3054.285,5411.014
12:32:36.0,1821.691,2655.067,5179.227
12:32:37.0,2968.876,3659.852,5377.84
12:32:38.0,3464.029,3921.744,5423.88
12:32:39.0,2431.933,2300.733,5822.44
12:32:40.0,3214.874,3883.773,2801.835
12:32:41.0,1534.854,2296.076,9.892
12:32:42.0,1300.004,1686.658,2.47
12:32:43.0,1.594,1244.583,2.392
12:32:44.0,6.016,669.222,1.513
12:32:45.0,16.427,413.262,2883.41
12:32:46.0,58.476,3409.195,2500.495
12:32:47.0,0.961,4351.776,4422.961
12:32:48.0,982.135,3980.92,5556.212
12:32:49.0,1239.352,4762.562,4152.598
