Elapsed time,192.168.46.11 Disks I/O unit=mb:readbytes:fs=/,192.168.46.12 Disks I/O unit=mb:readbytes:fs=/,192.168.46.13 Disks I/O unit=mb:readbytes:fs=/
12:46:44.0,,,0.0
12:46:45.0,0.0,,
12:46:46.0,6.656,0.0,0.0
12:46:47.0,6.312,0.0,0.0
12:46:48.0,6.179,0.0,0.0
12:46:49.0,6.25,0.0,0.0
12:46:50.0,6.5,0.0,0.0
12:46:51.0,6.074,0.0,0.0
12:46:52.0,6.605,0.0,0.0
12:46:53.0,6.312,0.003,0.0
12:46:54.0,6.507,0.0,0.0
12:46:55.0,6.503,0.0,0.0
12:46:56.0,6.25,0.0,0.0
12:46:57.0,6.195,0.0,0.0
12:46:58.0,6.359,0.0,0.0
12:46:59.0,6.707,0.0,0.0
12:47:00.0,6.324,0.0,0.0
12:47:01.0,6.117,0.0,0.0
12:47:02.0,6.718,0.0,0.0
12:47:03.0,6.5,0.0,0.0
12:47:04.0,6.367,0.0,0.0
12:47:05.0,6.585,0.0,0.0
12:47:06.0,6.285,0.0,0.0
12:47:07.0,6.398,0.0,0.0
12:47:08.0,6.5,0.0,0.0
12:47:09.0,6.125,0.0,0.0
12:47:10.0,4.125,0.0,0.0
12:47:11.0,3.75,0.0,0.0
12:47:12.0,2.5,0.0,0.0
12:47:13.0,2.0,0.0,0.0
12:47:14.0,2.187,0.0,0.0
12:47:15.0,2.531,0.0,0.0
12:47:16.0,1.5,0.0,0.0
12:47:17.0,1.5,0.0,0.0
12:47:18.0,1.625,0.0,0.0
12:47:19.0,1.75,0.0,0.0
12:47:20.0,1.25,0.0,0.0
12:47:21.0,1.625,0.0,0.0
12:47:22.0,2.0,0.0,0.0
12:47:23.0,1.867,0.0,0.0
12:47:24.0,1.25,0.0,0.0
12:47:25.0,2.125,0.0,0.0
12:47:26.0,1.25,0.0,0.0
12:47:27.0,1.25,0.0,0.0
12:47:28.0,2.0,0.0,0.0
12:47:29.0,2.625,0.0,0.0
12:47:30.0,1.171,0.0,0.0
12:47:31.0,3.222,0.0,0.0
12:47:32.0,1.875,0.0,0.0
12:47:33.0,2.816,0.0,0.0
12:47:34.0,1.437,0.0,0.0
12:47:35.0,2.363,0.0,0.0
12:47:36.0,1.75,0.0,0.0
12:47:37.0,1.968,0.0,0.0
12:47:38.0,1.25,0.0,0.0
12:47:39.0,2.367,0.0,0.0
12:47:40.0,1.125,0.0,0.0
12:47:41.0,1.839,0.0,0.0
12:47:42.0,1.625,0.0,0.0
12:47:43.0,2.328,0.0,0.0
12:47:44.0,1.625,0.0,0.0
12:47:45.0,1.625,0.0,0.0
12:47:46.0,1.875,0.0,0.0
12:47:47.0,1.875,0.0,0.0
12:47:48.0,1.875,0.0,0.0
12:47:49.0,1.441,0.0,0.0
12:47:50.0,1.625,0.0,0.0
12:47:51.0,0.625,0.0,0.0
12:47:52.0,1.0,0.0,0.0
12:47:53.0,1.625,0.0,0.0
12:47:54.0,2.125,0.0,0.0
12:47:55.0,1.625,0.0,0.0
12:47:56.0,2.25,0.0,0.0
12:47:57.0,1.0,0.0,0.0
12:47:58.0,2.738,0.0,0.0
12:47:59.0,2.125,0.0,0.0
12:48:00.0,0.402,0.0,0.0
12:48:01.0,0.0,0.0,0.0
12:48:02.0,0.019,0.0,0.0
12:48:03.0,0.027,0.0,0.0
12:48:04.0,0.007,0.0,0.0
12:48:05.0,0.0,0.0,0.0
12:48:06.0,0.0,0.0,0.0
12:48:07.0,0.0,0.0,0.0
12:48:08.0,0.0,0.0,0.0
12:48:09.0,0.0,0.0,0.0
12:48:10.0,0.0,0.0,0.0
12:48:11.0,0.0,0.0,0.0
12:48:12.0,0.0,0.0,0.0
12:48:13.0,0.0,0.0,0.0
12:48:14.0,0.003,0.0,0.0
12:48:15.0,0.0,0.0,0.0
12:48:16.0,0.0,0.0,0.0
12:48:17.0,0.0,0.0,0.0
12:48:18.0,0.0,0.0,0.0
12:48:19.0,0.0,0.0,0.0
12:48:20.0,0.0,0.0,0.0
12:48:21.0,0.0,0.0,0.0
12:48:22.0,0.0,0.0,0.0
12:48:23.0,0.0,0.0,0.0
12:48:24.0,0.0,0.0,0.0
