Elapsed time,192.168.46.11 Disks I/O unit=mb:readbytes:fs=/,192.168.46.12 Disks I/O unit=mb:readbytes:fs=/,192.168.46.13 Disks I/O unit=mb:readbytes:fs=/
13:01:44.0,,0.0,0.0
13:01:45.0,0.0,,
13:01:46.0,3.203,6.468,3.125
13:01:47.0,3.023,6.613,3.347
13:01:48.0,3.375,6.074,3.238
13:01:49.0,3.191,6.363,3.203
13:01:50.0,3.339,6.328,3.367
13:01:51.0,3.125,6.5,3.21
13:01:52.0,3.386,6.726,3.339
13:01:53.0,3.367,6.07,3.078
13:01:54.0,3.218,6.289,3.437
13:01:55.0,2.98,6.515,3.187
13:01:56.0,3.199,6.164,3.375
13:01:57.0,3.394,6.277,3.109
13:01:58.0,3.32,6.714,3.25
13:01:59.0,3.226,6.125,3.437
13:02:00.0,3.0,6.437,3.183
13:02:01.0,3.097,6.363,3.144
13:02:02.0,3.5,6.375,3.179
13:02:03.0,3.375,6.183,3.101
13:02:04.0,3.031,6.476,3.312
13:02:05.0,3.351,6.171,3.187
13:02:06.0,2.968,6.5,3.363
13:02:07.0,3.238,6.402,3.203
13:02:08.0,3.347,6.382,2.949
13:02:09.0,2.75,5.828,2.859
13:02:10.0,1.531,4.718,2.621
13:02:11.0,2.0,6.062,1.734
13:02:12.0,1.3,4.152,2.203
13:02:13.0,1.875,1.957,1.507
13:02:14.0,1.476,3.316,1.25
13:02:15.0,0.867,2.5,1.171
13:02:16.0,0.75,3.074,1.796
13:02:17.0,0.75,2.863,0.625
13:02:18.0,1.25,2.375,1.453
13:02:19.0,1.367,3.121,2.351
13:02:20.0,0.812,1.566,3.031
13:02:21.0,0.988,2.976,2.699
13:02:22.0,1.242,2.0,1.765
13:02:23.0,1.0,3.875,2.855
13:02:24.0,1.07,3.726,1.957
13:02:25.0,0.625,2.46,1.398
13:02:26.0,1.5,4.089,1.761
13:02:27.0,1.375,1.792,2.703
13:02:28.0,2.617,3.476,2.265
13:02:29.0,1.511,3.48,2.007
13:02:30.0,0.875,3.136,2.425
13:02:31.0,1.125,3.957,3.093
13:02:32.0,0.691,1.625,1.656
13:02:33.0,1.25,2.246,2.453
13:02:34.0,1.0,1.164,1.183
13:02:35.0,0.75,2.988,1.093
13:02:36.0,0.832,2.48,0.613
13:02:37.0,1.0,2.25,0.484
13:02:38.0,1.0,1.984,0.746
13:02:39.0,1.0,1.851,1.148
13:02:40.0,0.5,2.3,1.71
13:02:41.0,0.625,2.312,2.433
13:02:42.0,0.75,2.187,1.957
13:02:43.0,0.375,2.417,1.191
13:02:44.0,0.648,2.5,1.539
13:02:45.0,1.003,3.25,1.472
13:02:46.0,2.312,3.027,1.828
13:02:47.0,3.148,2.417,1.953
13:02:48.0,1.597,1.773,1.472
13:02:49.0,0.5,1.738,1.382
13:02:50.0,1.273,2.304,2.812
13:02:51.0,2.332,2.164,1.773
13:02:52.0,1.457,1.48,2.167
13:02:53.0,1.593,2.621,1.917
13:02:54.0,2.492,3.019,1.32
13:02:55.0,1.472,3.792,1.523
13:02:56.0,1.445,3.957,2.683
13:02:57.0,1.097,2.121,1.8
13:02:58.0,1.898,3.687,3.23
13:02:59.0,1.832,3.246,2.347
13:03:00.0,0.75,2.5,2.496
13:03:01.0,1.636,1.824,3.261
13:03:02.0,1.898,3.062,2.867
13:03:03.0,2.441,3.125,1.398
13:03:04.0,1.957,5.597,1.097
13:03:05.0,1.289,4.218,2.203
13:03:06.0,1.82,3.109,1.457
13:03:07.0,1.218,2.582,2.527
13:03:08.0,1.472,1.73,1.523
13:03:09.0,1.218,2.375,2.402
13:03:10.0,1.207,5.605,1.414
13:03:11.0,2.511,4.32,1.625
