Elapsed time,192.168.46.11 Network I/O unit=kb:bytesrecv,192.168.46.12 Network I/O unit=kb:bytesrecv,192.168.46.13 Network I/O unit=kb:bytesrecv
16:30:32.0,0.0,,0.0
16:30:33.0,4.019,0.0,1010.707
16:30:34.0,2.856,347.41,774.878
16:30:35.0,1.573,267.609,0.774
16:30:36.0,1.332,1.036,1.239
16:30:37.0,1.032,3.489,3.523
16:30:38.0,0.933,1.172,1.208
16:30:39.0,3.384,1.584,0.8
16:30:40.0,1.195,1.55,1.243
16:30:41.0,1.204,1.168,0.791
16:30:42.0,1.719,3.307,2.978
16:30:43.0,1.195,0.805,1.236
16:30:44.0,2.774,1.185,1.635
16:30:45.0,1.292,0.791,1.619
16:30:46.0,0.654,0.791,1.635
16:30:47.0,1.292,3.463,3.939
16:30:48.0,170.595,0.791,1234.882
16:30:49.0,1788.637,1286.653,3616.006
16:30:50.0,3520.147,3732.943,4804.691
16:30:51.0,3673.325,4151.988,4704.916
16:30:52.0,4037.85,4237.678,5155.679
16:30:53.0,4199.767,3741.973,5211.887
16:30:54.0,4550.804,4301.103,5193.695
16:30:55.0,4676.028,4109.347,5704.981
16:30:56.0,4466.029,4627.007,5463.899
16:30:57.0,4423.445,4240.472,5549.565
16:30:58.0,4708.724,4370.749,5284.966
16:30:59.0,4135.603,4579.285,5164.418
16:31:00.0,4551.51,4017.965,5232.156
16:31:01.0,4398.567,4257.088,5515.8
16:31:02.0,4894.816,4548.242,5760.608
16:31:03.0,3872.258,5114.567,5174.556
16:31:04.0,4085.5,4472.691,4868.273
16:31:05.0,4493.532,4380.243,5772.434
16:31:06.0,4065.788,4997.381,5008.141
16:31:07.0,4456.41,4877.908,6057.259
16:31:08.0,4481.509,4762.298,5958.97
16:31:09.0,4319.489,5141.416,5005.781
16:31:10.0,4928.807,5239.752,5508.446
16:31:11.0,4367.906,5241.705,5767.743
16:31:12.0,4780.954,4795.326,6003.523
16:31:13.0,4461.608,4433.267,5892.065
16:31:14.0,4818.572,4752.838,5707.441
16:31:15.0,4752.697,4981.708,5482.256
16:31:16.0,5170.709,4556.022,5933.251
16:31:17.0,4927.056,5117.576,5928.687
16:31:18.0,4764.385,4594.916,5870.939
16:31:19.0,4563.097,3782.807,5422.131
16:31:20.0,4200.983,4999.936,5716.363
16:31:21.0,5033.913,4736.642,5623.169
16:31:22.0,4754.341,3863.799,6023.958
16:31:23.0,4930.135,4659.605,5798.305
16:31:24.0,4626.712,4502.97,6393.832
16:31:25.0,4769.934,4194.507,6473.428
16:31:26.0,5088.65,5410.844,6569.039
16:31:27.0,5041.571,5161.185,6265.586
16:31:28.0,4599.782,4783.164,5979.743
16:31:29.0,4760.256,5740.618,6424.348
16:31:30.0,4691.621,4798.072,6389.514
16:31:31.0,4579.308,5339.624,6523.641
16:31:32.0,4840.334,4631.99,6237.494
16:31:33.0,5148.513,5531.863,6267.777
16:31:34.0,5076.755,5175.482,6550.096
16:31:35.0,5258.297,5373.583,6408.32
16:31:36.0,4806.659,5475.601,6420.113
16:31:37.0,5208.804,5613.663,6024.057
16:31:38.0,4829.552,5908.23,4891.671
16:31:39.0,4701.924,5407.752,5617.498
16:31:40.0,5115.638,9255.479,4669.935
16:31:41.0,3498.185,5597.626,5044.435
16:31:42.0,5135.432,5581.535,5607.512
16:31:43.0,4679.642,5984.018,5185.105
16:31:44.0,3145.046,4228.443,3409.457
16:31:45.0,3451.146,3798.841,1503.867
16:31:46.0,3842.617,4185.382,45.015
16:31:47.0,3676.19,3764.438,2.568
16:31:48.0,2842.84,3115.232,0.904
16:31:49.0,2420.886,3892.045,0.829
16:31:50.0,1144.488,2323.2,4352.656
16:31:51.0,321.573,4571.808,5737.156
16:31:52.0,0.683,5778.869,5965.273
16:31:53.0,0.957,4732.005,5553.204
16:31:54.0,2.483,5570.053,5527.44
16:31:55.0,2493.695,4346.416,3212.727
16:31:56.0,4813.006,3126.28,6877.361
16:31:57.0,5675.925,6497.384,6088.421
16:31:58.0,4884.454,6021.718,7015.811
16:31:59.0,3615.951,6305.464,5934.585
16:32:00.0,4331.643,6708.728,6573.255
16:32:01.0,3257.661,5706.856,5114.79
16:32:02.0,5071.01,5195.45,6941.132
16:32:03.0,5276.527,5309.034,5381.272
16:32:04.0,3595.099,6270.063,6061.412
16:32:05.0,5210.276,6092.565,6320.07
16:32:06.0,4124.377,5043.849,4312.54
16:32:07.0,4018.581,5046.5,5885.546
16:32:08.0,5032.71,5852.083,6455.319
16:32:09.0,5450.742,5315.274,3972.087
16:32:10.0,3874.917,5763.621,6450.141
16:32:11.0,5591.067,5968.983,5595.473
16:32:12.0,5219.816,5449.353,4949.726
16:32:13.0,4815.286,4095.297,6816.323
16:32:14.0,6501.343,6915.652,5650.725
16:32:15.0,4015.441,4722.916,5643.375
