Elapsed time,192.168.46.11 Network I/O unit=kb:bytesrecv,192.168.46.12 Network I/O unit=kb:bytesrecv,192.168.46.13 Network I/O unit=kb:bytesrecv
17:02:02.0,0.0,,0.0
17:02:03.0,3.309,0.0,1.233
17:02:04.0,4.334,0.776,1.714
17:02:05.0,1.203,1.7,0.797
17:02:06.0,1.156,1.538,3.391
17:02:07.0,1.555,3.094,1.233
17:02:08.0,2.532,0.792,1.623
17:02:09.0,1.156,1.16,1.634
17:02:10.0,1.156,0.805,1.634
17:02:11.0,1.156,0.791,3.956
17:02:12.0,1.202,2.531,0.797
17:02:13.0,3.906,1.554,0.817
17:02:14.0,1.156,1.188,1.649
17:02:15.0,1.584,0.774,0.796
17:02:16.0,1.201,1.189,2.537
17:02:17.0,0.996,3.858,1.624
17:02:18.0,2.691,1.156,173.573
17:02:19.0,646.168,181.879,1805.63
17:02:20.0,2469.801,1965.292,2668.332
17:02:21.0,3103.804,3104.426,3539.659
17:02:22.0,4644.028,4496.498,3647.315
17:02:23.0,4813.929,4749.477,3868.055
17:02:24.0,5149.5,5210.469,3819.073
17:02:25.0,5127.492,5178.096,3915.489
17:02:26.0,5147.324,5370.51,3597.349
17:02:27.0,5396.583,4970.347,4086.941
17:02:28.0,5258.682,5663.606,4071.561
17:02:29.0,5480.482,5527.679,4356.68
17:02:30.0,5348.455,5992.423,4436.223
17:02:31.0,5412.394,5913.475,3731.835
17:02:32.0,5742.693,5363.46,4287.349
17:02:33.0,5674.548,5959.833,3854.317
17:02:34.0,5548.087,5438.092,4191.039
17:02:35.0,5844.837,5470.3,4161.718
17:02:36.0,5716.408,6128.532,4295.154
17:02:37.0,5785.114,5937.736,4010.116
17:02:38.0,6299.323,5771.306,4475.417
17:02:39.0,6030.092,6251.549,4599.781
17:02:40.0,5801.532,6389.333,4489.502
17:02:41.0,6009.661,5930.501,4417.804
17:02:42.0,5913.018,6546.241,4513.273
17:02:43.0,6550.434,6634.457,4549.1
17:02:44.0,6165.638,6282.284,4646.09
17:02:45.0,6398.008,6735.702,4947.288
17:02:46.0,6372.201,7039.674,5042.017
17:02:47.0,6595.679,7095.743,4639.444
17:02:48.0,6157.134,6593.668,4656.084
17:02:49.0,6759.922,6491.888,5125.134
17:02:50.0,6914.497,6473.25,5182.66
17:02:51.0,7088.672,7197.624,5144.691
17:02:52.0,7104.666,6801.492,5710.574
17:02:53.0,,7294.962,
17:02:54.0,7651.839,,6269.371
17:02:55.0,7393.027,8165.956,6490.668
17:02:56.0,7622.058,8061.807,5965.664
17:02:57.0,7315.207,7770.528,5484.339
17:02:58.0,7675.301,7206.968,5756.168
17:02:59.0,6855.813,7543.528,6009.737
17:03:00.0,7652.088,8228.982,5562.33
17:03:01.0,7647.039,7778.533,6054.77
17:03:02.0,7895.437,8558.786,5912.499
17:03:03.0,8177.928,8067.277,6290.971
17:03:04.0,7573.093,8399.487,5942.616
17:03:05.0,7528.919,8174.536,6076.333
17:03:06.0,8154.684,7680.664,6491.438
17:03:07.0,8419.57,9034.413,6579.689
17:03:08.0,8291.038,8568.538,6185.026
17:03:09.0,8059.834,8403.446,5860.412
17:03:10.0,8940.725,8246.654,6221.095
17:03:11.0,8447.261,8940.933,6797.287
17:03:12.0,9133.552,8979.135,6207.626
17:03:13.0,8632.443,9097.818,6343.376
17:03:14.0,8718.613,8933.303,6465.916
17:03:15.0,9177.267,9382.683,6519.969
17:03:16.0,8538.223,8928.971,6204.168
17:03:17.0,9044.207,8797.147,6491.751
17:03:18.0,8746.808,8844.68,6139.848
17:03:19.0,8955.959,9727.812,6434.179
17:03:20.0,8333.417,8399.476,7154.725
17:03:21.0,8802.571,8966.056,6540.618
17:03:22.0,8564.006,8840.777,7082.025
17:03:23.0,8454.243,9389.754,6806.419
17:03:24.0,8760.05,8882.88,6614.048
17:03:25.0,8923.608,8985.389,7083.088
17:03:26.0,8883.393,9376.573,6507.025
17:03:27.0,9077.921,9066.868,6775.808
17:03:28.0,8636.418,9087.333,7332.982
17:03:29.0,9458.333,9473.042,7064.463
