Elapsed time,192.168.46.11 Network I/O unit=kb:bytesrecv,192.168.46.12 Network I/O unit=kb:bytesrecv,192.168.46.13 Network I/O unit=kb:bytesrecv
16:10:29.0,0.0,,0.0
16:10:30.0,4.44,0.0,0.793
16:10:31.0,1.636,1.416,2.136
16:10:32.0,1.24,2.79,2.557
16:10:33.0,3.118,1.55,1.234
16:10:34.0,1.596,1.172,1.711
16:10:35.0,0.797,0.778,0.792
16:10:36.0,0.797,1.538,1.761
16:10:37.0,0.816,3.556,3.956
16:10:38.0,2.955,1.187,1.19
16:10:39.0,0.889,1.185,1.697
16:10:40.0,1.634,1.16,1.62
16:10:41.0,1.197,0.778,1.303
16:10:42.0,1.226,2.925,2.465
16:10:43.0,3.556,1.172,1.634
16:10:44.0,1.259,1.172,1.236
16:10:45.0,0.797,1.185,0.797
16:10:46.0,187.224,1.538,31.891
16:10:47.0,2052.298,108.033,1034.758
16:10:48.0,1370.275,601.742,3077.339
16:10:49.0,984.012,565.74,3193.88
16:10:50.0,1843.389,1074.682,2646.746
16:10:51.0,1666.42,1617.889,2128.11
16:10:52.0,1784.216,1264.122,2548.261
16:10:53.0,1947.297,1331.921,2472.138
16:10:54.0,1808.908,1258.58,2240.799
16:10:55.0,1879.629,1226.663,2323.403
16:10:56.0,1550.684,1250.121,2110.789
16:10:57.0,1670.543,1155.226,1179.615
16:10:58.0,1957.004,934.035,1832.551
16:10:59.0,1501.406,1264.55,1701.538
16:11:00.0,1192.93,1322.272,1840.232
16:11:01.0,1327.211,1419.096,2681.51
16:11:02.0,1362.504,1301.48,2865.745
16:11:03.0,1672.819,1278.537,2843.028
16:11:04.0,1925.283,1268.744,2140.731
16:11:05.0,1652.771,1200.342,1425.842
16:11:06.0,1649.438,1182.603,2257.689
16:11:07.0,1836.376,1223.349,2010.863
16:11:08.0,1068.513,1273.994,1371.961
16:11:09.0,1150.848,1084.296,2932.181
16:11:10.0,1404.277,1238.683,2003.991
16:11:11.0,1286.058,1397.505,2066.164
16:11:12.0,1419.706,1337.167,2036.782
16:11:13.0,1551.59,1249.582,2685.922
16:11:14.0,1335.49,1360.466,2301.984
16:11:15.0,1180.269,1304.396,2191.298
16:11:16.0,1401.417,1379.965,2976.193
16:11:17.0,1591.245,1296.435,2595.707
16:11:18.0,1624.276,1285.933,2586.16
