Elapsed time,192.168.46.15 Network I/O unit=kb:bytessent
11:16:04.0,7852.314
11:16:05.0,8245.123
11:16:06.0,8165.558
11:16:07.0,8144.826
11:16:08.0,7468.724
11:16:09.0,7557.611
11:16:10.0,6168.322
11:16:11.0,7712.732
11:16:12.0,7999.596
11:16:13.0,7548.072
11:16:14.0,7913.824
11:16:15.0,7967.479
11:16:16.0,8092.681
11:16:17.0,7626.205
11:16:18.0,7033.183
11:16:19.0,7975.788
11:16:20.0,6143.992
11:16:21.0,6855.002
11:16:22.0,6874.127
11:16:23.0,7514.624
11:16:24.0,6795.912
11:16:25.0,7370.034
11:16:26.0,8274.286
11:16:27.0,7011.954
11:16:28.0,7371.891
11:16:29.0,7170.493
11:16:30.0,6464.916
11:16:31.0,7005.688
11:16:32.0,6740.184
11:16:33.0,6718.88
11:16:34.0,6482.647
11:16:35.0,3748.648
11:16:36.0,2572.868
11:16:37.0,2646.427
11:16:38.0,2735.529
11:16:39.0,3438.75
11:16:40.0,2732.855
11:16:41.0,4644.438
11:16:42.0,5537.038
11:16:43.0,4858.515
11:16:44.0,4937.454
11:16:45.0,6599.884
11:16:46.0,6363.925
11:16:47.0,6555.249
11:16:48.0,6719.727
11:16:49.0,5139.588
11:16:50.0,6604.132
11:16:51.0,7112.624
11:16:52.0,6405.552
11:16:53.0,6687.009
11:16:54.0,7360.729
11:16:55.0,7882.154
11:16:56.0,7643.634
11:16:57.0,7492.999
11:16:58.0,8058.869
11:16:59.0,8476.75
11:17:00.0,7916.043
11:17:01.0,8456.249
11:17:02.0,8290.467
11:17:03.0,8113.115
11:17:04.0,8167.158
11:17:05.0,7971.373
11:17:06.0,8333.457
11:17:07.0,8551.418
11:17:08.0,8644.641
11:17:09.0,6240.267
11:17:10.0,7026.62
11:17:11.0,8426.832
11:17:12.0,7769.143
11:17:13.0,7886.905
11:17:14.0,7947.56
11:17:15.0,8422.476
11:17:16.0,8430.225
11:17:17.0,8485.331
11:17:18.0,8292.007
11:17:19.0,6684.153
11:17:20.0,5761.633
11:17:21.0,7341.023
11:17:22.0,8104.765
11:17:23.0,8236.182
11:17:24.0,7906.354
11:17:25.0,7390.682
11:17:26.0,7930.009
11:17:27.0,7491.137
11:17:28.0,5728.679
11:17:29.0,6733.818
11:17:30.0,4178.137
11:17:31.0,3958.047
11:17:32.0,4941.656
11:17:33.0,5538.821
11:17:34.0,6226.888
11:17:35.0,3418.734
11:17:36.0,2956.875
11:17:37.0,3402.829
11:17:38.0,4468.777
11:17:39.0,0.537
11:17:40.0,0.252
11:17:41.0,1.075
11:17:42.0,0.253
11:17:43.0,0.237
11:17:44.0,0.236
11:17:45.0,0.252
11:17:46.0,0.316
11:17:47.0,0.251
11:17:48.0,0.252
11:17:49.0,0.24
11:17:50.0,0.235
11:17:51.0,0.237
11:17:52.0,0.24
11:17:53.0,0.247
11:17:54.0,0.24
11:17:55.0,0.252
11:17:56.0,0.24
11:17:57.0,0.252
11:17:58.0,0.253
11:17:59.0,0.235
11:18:00.0,0.24
11:18:01.0,0.252
11:18:02.0,0.239
11:18:03.0,0.252
11:18:04.0,0.24
11:18:05.0,0.239
11:18:06.0,0.25
11:18:07.0,0.25
11:18:08.0,0.228
11:18:09.0,0.234
11:18:10.0,0.236
11:18:11.0,0.238
