Elapsed time,192.168.46.11 Disks I/O unit=mb:writebytes:fs=/,192.168.46.12 Disks I/O unit=mb:writebytes:fs=/,192.168.46.13 Disks I/O unit=mb:writebytes:fs=/
16:10:29.0,0.0,,0.0
16:10:30.0,0.0,0.0,0.07
16:10:31.0,0.058,0.0,0.0
16:10:32.0,0.0,0.0,0.0
16:10:33.0,0.0,0.011,0.0
16:10:34.0,2.613,0.0,0.0
16:10:35.0,0.0,0.113,0.0
16:10:36.0,0.0,0.0,0.0
16:10:37.0,0.0,0.0,1.636
16:10:38.0,0.054,0.0,0.0
16:10:39.0,0.0,0.0,0.0
16:10:40.0,0.0,0.074,0.07
16:10:41.0,0.054,0.0,0.0
16:10:42.0,0.0,0.0,0.0
16:10:43.0,0.0,0.0,0.0
16:10:44.0,0.0,0.0,0.0
16:10:45.0,0.0,0.0,0.0
16:10:46.0,0.0,0.0,0.0
16:10:47.0,0.0,0.078,0.07
16:10:48.0,0.058,0.019,0.0
16:10:49.0,0.0,0.0,0.0
16:10:50.0,0.0,0.089,0.07
16:10:51.0,0.058,0.0,0.0
16:10:52.0,0.0,0.0,1.582
16:10:53.0,0.0,0.0,0.0
16:10:54.0,0.015,0.0,0.0
16:10:55.0,0.0,0.0,0.085
16:10:56.0,0.0,0.085,0.0
16:10:57.0,0.062,0.0,0.0
16:10:58.0,0.0,1.617,0.0
16:10:59.0,0.0,0.0,0.0
16:11:00.0,0.0,0.078,0.07
16:11:01.0,0.058,0.0,0.0
16:11:02.0,0.0,0.0,0.0
16:11:03.0,0.0,0.0,0.0
16:11:04.0,0.0,0.0,0.0
16:11:05.0,0.0,0.0,0.07
16:11:06.0,0.0,0.078,0.0
16:11:07.0,0.058,0.0,0.0
16:11:08.0,0.0,0.0,2.687
16:11:09.0,2.582,0.0,0.0
16:11:10.0,0.0,0.078,0.085
16:11:11.0,0.058,0.0,0.0
16:11:12.0,0.0,0.0,0.0
16:11:13.0,0.0,0.0,0.0
16:11:14.0,0.0,0.0,0.0
16:11:15.0,0.0,0.0,0.0
16:11:16.0,0.058,0.078,0.07
16:11:17.0,0.0,0.0,0.0
16:11:18.0,0.0,0.113,0.0
16:11:19.0,0.042,0.0,0.0
16:11:20.0,0.0,0.0,0.07
