Elapsed time,192.168.46.11 Disks I/O unit=mb:writebytes:fs=/,192.168.46.12 Disks I/O unit=mb:writebytes:fs=/,192.168.46.13 Disks I/O unit=mb:writebytes:fs=/
15:15:27.0,,0.0,0.0
15:15:28.0,0.0,,
15:15:29.0,0.0,0.003,0.0
15:15:30.0,0.003,0.0,0.0
15:15:31.0,0.0,0.0,0.0
15:15:32.0,0.0,1.214,0.07
15:15:33.0,0.0,0.199,0.0
15:15:34.0,0.058,0.0,0.0
15:15:35.0,0.007,0.0,0.0
15:15:36.0,2.437,0.0,2.398
15:15:37.0,0.0,1.738,0.011
15:15:38.0,0.0,0.121,0.0
15:15:39.0,0.148,18.089,0.148
15:15:40.0,31.808,0.0,31.898
15:15:41.0,32.789,94.035,32.816
15:15:42.0,0.0,3.675,0.0
15:15:43.0,0.0,6.628,0.0
15:15:44.0,0.0,0.0,20.679
15:15:45.0,20.71,0.0,0.0
15:15:46.0,31.898,21.937,31.722
15:15:47.0,0.0,0.089,0.019
15:15:48.0,0.0,0.0,0.0
15:15:49.0,20.683,0.0,25.917
15:15:50.0,5.191,0.0,0.015
15:15:51.0,32.234,32.199,30.089
15:15:52.0,2.5,0.0,48.292
15:15:53.0,88.054,0.082,44.539
15:15:54.0,0.0,0.0,0.0
15:15:55.0,1.707,0.0,1.8
15:15:56.0,32.351,32.097,0.101
15:15:57.0,27.246,0.0,59.113
15:15:58.0,0.0,0.082,0.0
15:15:59.0,0.0,0.0,0.0
15:16:00.0,0.0,0.0,0.0
15:16:01.0,31.992,32.55,14.738
15:16:02.0,14.761,0.0,32.128
15:16:03.0,0.0,0.191,0.0
15:16:04.0,0.0,0.0,0.0
15:16:05.0,0.148,0.0,0.171
15:16:06.0,34.644,31.804,28.64
15:16:07.0,32.121,17.144,38.179
15:16:08.0,0.0,4.074,0.0
15:16:09.0,0.0,0.0,0.0
15:16:10.0,86.929,0.0,86.996
15:16:11.0,0.136,31.933,0.0
15:16:12.0,32.156,0.0,32.574
15:16:13.0,0.0,21.277,0.0
15:16:14.0,0.0,4.46,0.0
15:16:15.0,0.082,0.0,0.074
15:16:16.0,27.714,0.0,27.757
15:16:17.0,31.91,32.093,31.531
15:16:18.0,0.0,0.042,0.0
15:16:19.0,0.0,0.199,0.0
15:16:20.0,0.046,25.156,0.054
15:16:21.0,0.0,0.0,0.0
15:16:22.0,32.191,32.089,32.171
15:16:23.0,0.0,0.093,0.0
15:16:24.0,25.898,0.0,25.992
15:16:25.0,6.414,0.0,6.308
15:16:26.0,0.0,62.714,0.0
15:16:27.0,32.214,32.226,32.078
15:16:28.0,0.0,26.683,0.0
15:16:29.0,0.0,0.0,0.0
15:16:30.0,2.835,0.0,2.886
15:16:31.0,0.0,0.0,0.0
15:16:32.0,32.007,32.167,32.265
15:16:33.0,0.113,25.32,0.117
15:16:34.0,27.375,57.183,27.335
15:16:35.0,0.082,0.097,0.082
15:16:36.0,0.0,30.101,0.0
15:16:37.0,31.937,32.332,32.164
15:16:38.0,0.0,0.027,0.0
15:16:39.0,0.0,0.0,0.0
15:16:40.0,0.066,0.0,0.082
15:16:41.0,0.175,0.0,0.148
15:16:42.0,62.238,32.433,36.605
15:16:43.0,0.0,0.386,25.636
15:16:44.0,0.0,25.449,0.0
15:16:45.0,0.109,4.527,0.07
15:16:46.0,0.0,0.0,0.0
15:16:47.0,32.222,31.671,0.046
15:16:48.0,0.0,1.609,32.062
15:16:49.0,0.0,0.0,0.0
15:16:50.0,0.054,0.0,0.062
15:16:51.0,25.523,0.0,30.878
15:16:52.0,20.074,32.574,0.128
15:16:53.0,17.542,0.128,32.113
15:16:54.0,0.0,26.488,5.0
15:16:55.0,32.281,5.621,27.199
15:16:56.0,0.0,0.0,0.0
15:16:57.0,0.015,31.718,0.035
15:16:58.0,32.671,0.078,32.242
15:16:59.0,0.164,0.0,0.113
15:17:00.0,27.613,0.0,27.605
15:17:01.0,0.0,0.0,0.0
15:17:02.0,0.0,0.128,0.0
15:17:03.0,31.75,32.199,32.046
15:17:04.0,0.0,30.914,0.0
15:17:05.0,1.863,0.0,1.957
15:17:06.0,0.0,0.0,0.0
15:17:07.0,0.078,0.0,0.031
15:17:08.0,31.804,32.242,32.144
15:17:09.0,22.421,0.0,22.343
15:17:10.0,5.476,0.0,5.484
15:17:11.0,0.0,0.0,0.0
15:17:12.0,0.0,0.175,0.0
15:17:13.0,66.261,62.621,66.425
15:17:14.0,0.0,0.0,0.0
15:17:15.0,0.058,0.0,0.062
15:17:16.0,0.0,0.0,0.0
15:17:17.0,0.183,0.0,0.148
15:17:18.0,57.097,32.156,63.375
15:17:19.0,6.054,0.0,0.0
15:17:20.0,0.093,0.0,0.082
15:17:21.0,0.0,0.0,0.0
15:17:22.0,0.0,28.07,0.0
15:17:23.0,32.058,34.761,31.812
15:17:24.0,0.0,0.0,0.0
15:17:25.0,0.05,0.0,0.152
15:17:26.0,0.175,0.0,0.125
15:17:27.0,25.714,0.0,25.765
15:17:28.0,32.14,32.308,28.074
15:17:29.0,0.0,0.0,4.078
15:17:30.0,23.054,85.335,35.007
15:17:31.0,12.113,15.074,0.0
15:17:32.0,0.0,0.0,0.0
15:17:33.0,32.406,62.226,0.0
15:17:34.0,0.156,0.0,42.8
15:17:35.0,30.789,0.0,19.96
15:17:36.0,0.0,0.0,0.0
15:17:37.0,0.066,0.0,0.05
15:17:38.0,24.722,57.066,0.0
15:17:39.0,7.148,5.457,32.511
15:17:40.0,2.843,0.0,3.003
15:17:41.0,0.0,0.0,0.0
15:17:42.0,0.0,0.0,0.0
15:17:43.0,0.16,32.421,26.921
15:17:44.0,67.539,0.0,40.714
15:17:45.0,0.125,37.14,0.117
15:17:46.0,0.0,0.0,0.0
15:17:47.0,0.035,27.839,0.031
15:17:48.0,0.0,21.574,0.0
15:17:49.0,32.07,10.546,32.132
15:17:50.0,0.054,0.0,0.078
15:17:51.0,0.0,0.0,0.0
15:17:52.0,0.0,0.0,0.0
15:17:53.0,0.171,0.14,0.203
15:17:54.0,59.675,32.097,59.625
15:17:55.0,0.093,121.601,0.074
15:17:56.0,0.0,26.039,0.0
15:17:57.0,0.035,6.363,0.039
15:17:58.0,105.929,1.57,105.859
15:17:59.0,32.085,32.265,32.085
15:18:00.0,0.035,39.031,0.136
15:18:01.0,0.152,0.0,0.144
15:18:02.0,27.246,0.0,27.207
15:18:03.0,0.0,0.273,0.0
15:18:04.0,32.113,31.804,32.152
15:18:05.0,0.175,0.117,0.062
15:18:06.0,0.0,30.335,0.0
15:18:07.0,0.042,0.0,90.371
15:18:08.0,90.351,0.101,0.0
15:18:09.0,32.355,71.234,31.98
15:18:10.0,0.105,0.0,0.105
15:18:11.0,27.632,0.0,27.589
15:18:12.0,0.0,0.0,0.0
15:18:13.0,0.0,0.449,0.0
15:18:14.0,31.953,32.031,66.664
15:18:15.0,36.335,27.312,1.945
15:18:16.0,0.0,0.0,0.0
15:18:17.0,0.039,0.0,0.035
15:18:18.0,0.0,0.175,0.0
15:18:19.0,56.398,32.164,30.203
15:18:20.0,5.968,0.0,31.835
15:18:21.0,0.0,0.0,0.0
15:18:22.0,0.0,0.0,0.0
15:18:23.0,0.0,25.203,0.0
15:18:24.0,31.835,37.535,0.0
15:18:25.0,0.113,0.0,32.484
15:18:26.0,0.0,0.0,0.0
15:18:27.0,0.054,0.0,0.042
15:18:28.0,0.117,0.16,25.273
15:18:29.0,30.48,32.066,48.89
15:18:30.0,119.773,0.0,76.156
15:18:31.0,0.0,0.0,0.0
15:18:32.0,0.0,25.605,0.0
15:18:33.0,0.0,8.878,0.0
15:18:34.0,0.0,32.082,0.0
15:18:35.0,32.425,0.0,32.019
15:18:36.0,0.0,0.0,0.0
15:18:37.0,0.042,0.0,0.035
15:18:38.0,0.0,0.093,0.0
15:18:39.0,0.0,0.121,0.0
15:18:40.0,0.074,73.093,0.074
15:18:41.0,0.0,0.0,0.0
