Elapsed time,192.168.46.11 Network I/O unit=kb:bytesrecv,192.168.46.12 Network I/O unit=kb:bytesrecv,192.168.46.13 Network I/O unit=kb:bytesrecv
13:20:28.0,0.0,,0.0
13:20:29.0,3.928,0.0,0.816
13:20:30.0,1.268,191.743,0.778
13:20:31.0,1.539,1.55,0.797
13:20:32.0,1.218,1.241,3.507
13:20:33.0,1.606,4.056,1.057
13:20:34.0,3.532,1.606,1.228
13:20:35.0,3.034,1.1,1.486
13:20:36.0,2.863,1.172,2.368
13:20:37.0,1.218,1.824,3.065
13:20:38.0,1.608,3.253,0.797
13:20:39.0,3.944,1.241,1.492
13:20:40.0,1.608,1.835,1.455
13:20:41.0,1.2,1.805,0.811
13:20:42.0,1.203,1.613,3.348
13:20:43.0,0.797,3.111,1.139
13:20:44.0,3.375,1.743,1.233
13:20:45.0,1.607,0.585,1.041
13:20:46.0,1.201,1.617,1.6
13:20:47.0,1.607,1.422,3.094
13:20:48.0,1.676,3.493,1.609
13:20:49.0,3.86,1.105,0.774
13:20:50.0,1160.369,1.309,696.559
13:20:51.0,3573.007,728.233,2568.016
13:20:52.0,4325.913,2960.132,3331.308
13:20:53.0,4965.14,4183.171,3807.078
13:20:54.0,5782.709,4872.886,4689.642
13:20:55.0,6246.487,5621.989,4630.434
13:20:56.0,5848.192,5587.591,4372.661
13:20:57.0,6700.5,5981.38,4816.044
13:20:58.0,6839.735,6127.976,5253.809
13:20:59.0,7136.779,6673.159,5298.06
13:21:00.0,7417.487,6944.877,5509.093
13:21:01.0,7516.416,6844.735,5413.469
13:21:02.0,7273.087,7392.199,5566.495
13:21:03.0,8384.649,6648.828,6652.996
13:21:04.0,8843.674,6982.507,6918.008
13:21:05.0,9137.721,7735.086,7051.253
13:21:06.0,8656.981,7708.383,6806.202
13:21:07.0,9090.402,7671.438,6407.842
13:21:08.0,10166.514,7832.649,6401.773
13:21:09.0,9132.983,7127.964,6630.736
13:21:10.0,9156.021,7772.283,6756.813
13:21:11.0,9396.271,8282.911,6240.144
13:21:12.0,9445.052,8273.019,7343.438
13:21:13.0,9061.638,8386.69,6148.583
13:21:14.0,8831.339,7914.181,6389.606
13:21:15.0,9390.477,8592.852,6242.286
13:21:16.0,8549.637,8641.198,6873.918
13:21:17.0,9725.252,9016.399,6576.068
13:21:18.0,8982.379,9084.486,6912.075
13:21:19.0,9558.618,8278.408,7011.696
13:21:20.0,9126.866,8936.568,6304.385
13:21:21.0,9173.111,8690.085,7845.597
13:21:22.0,9862.897,9945.345,7036.914
13:21:23.0,9092.917,9535.795,7389.06
13:21:24.0,9632.211,8872.339,7353.75
13:21:25.0,7516.137,9267.918,6053.17
13:21:26.0,8491.503,8778.556,5994.42
13:21:27.0,8923.029,8621.797,6653.316
13:21:28.0,10107.684,9143.379,7111.324
13:21:29.0,9593.743,8753.998,7209.772
13:21:30.0,9319.321,8980.406,7528.736
13:21:31.0,8919.741,8769.435,7026.816
13:21:32.0,9186.374,9506.478,6825.423
13:21:33.0,8563.354,8193.371,6637.254
13:21:34.0,8856.318,9311.446,6724.009
13:21:35.0,9473.332,9670.189,7150.84
13:21:36.0,9170.925,9188.077,7920.362
13:21:37.0,9577.148,10021.071,7237.844
13:21:38.0,8977.908,9688.246,7091.319
13:21:39.0,9276.888,10180.52,7058.54
13:21:40.0,8929.961,8734.769,7017.452
13:21:41.0,9086.395,9382.712,6592.854
13:21:42.0,9894.936,9290.762,7015.261
13:21:43.0,9216.351,9372.903,8177.72
13:21:44.0,9805.535,9623.162,7547.107
13:21:45.0,8814.15,9124.607,7585.827
13:21:46.0,9309.876,9689.709,7314.401
13:21:47.0,9365.039,9772.664,6815.974
13:21:48.0,9182.422,9497.688,6904.031
13:21:49.0,8933.814,9840.274,6828.438
13:21:50.0,9578.13,9752.522,7423.4
13:21:51.0,9153.939,9613.293,7208.398
13:21:52.0,9211.764,9653.286,7165.19
13:21:53.0,8901.985,9671.249,7880.736
13:21:54.0,9206.244,9648.048,7174.708
13:21:55.0,8565.201,9714.815,7364.144
13:21:56.0,9693.032,9419.674,7372.024
13:21:57.0,9400.058,9895.541,7193.493
13:21:58.0,9845.183,9427.38,7188.57
13:21:59.0,8748.294,9289.178,6952.349
13:22:00.0,9079.247,8971.05,7570.945
13:22:01.0,8845.545,9786.925,7615.496
13:22:02.0,8974.165,10153.414,7847.508
13:22:03.0,9236.866,9739.533,7764.825
13:22:04.0,8794.006,9336.172,7269.061
13:22:05.0,9157.15,9484.919,7378.262
13:22:06.0,8985.143,9769.023,7361.217
13:22:07.0,8253.652,9497.612,7425.017
13:22:08.0,9444.001,8915.807,7452.457
13:22:09.0,9019.427,9329.756,7470.058
13:22:10.0,9099.954,9585.527,7174.428
13:22:11.0,8439.702,8498.109,6829.98
13:22:12.0,9085.415,8824.616,6690.381
13:22:13.0,8727.989,8593.696,6981.714
13:22:14.0,8636.524,9087.019,6997.205
13:22:15.0,9150.028,8636.244,7916.726
13:22:16.0,8817.504,9612.983,7555.708
13:22:17.0,9049.57,9378.062,7919.144
13:22:18.0,8970.287,9748.966,7605.705
13:22:19.0,9477.217,9140.395,7137.051
13:22:20.0,8303.991,9304.152,7199.424
13:22:21.0,8830.286,9076.573,6821.436
13:22:22.0,8534.524,9232.484,7118.506
13:22:23.0,9230.123,8991.592,7265.98
13:22:24.0,8048.303,9516.92,7800.448
13:22:25.0,9368.279,9914.687,7610.005
13:22:26.0,9394.993,9249.549,7280.699
13:22:27.0,9390.03,9447.651,7473.756
13:22:28.0,9065.758,10237.924,7055.125
13:22:29.0,9414.894,9849.153,7554.949
13:22:30.0,8750.922,9514.169,7172.606
13:22:31.0,8850.358,9142.315,6743.812
13:22:32.0,8971.598,8969.401,7970.346
13:22:33.0,8778.958,9784.488,7356.268
13:22:34.0,7933.939,9940.564,7751.994
13:22:35.0,9459.082,9362.182,7536.56
13:22:36.0,9018.556,9333.377,6863.528
13:22:37.0,8580.002,8231.323,6700.417
13:22:38.0,9223.598,9395.794,6591.387
13:22:39.0,9793.627,8817.418,7722.426
13:22:40.0,9214.927,9893.982,7507.947
13:22:41.0,8665.559,9832.656,7373.208
13:22:42.0,8848.279,9379.669,6650.868
13:22:43.0,8451.943,9290.655,7659.736
13:22:44.0,9100.529,9854.977,7112.124
13:22:45.0,9307.183,9523.056,7623.286
13:22:46.0,9143.013,9228.814,7005.927
13:22:47.0,8719.09,9492.749,7339.596
13:22:48.0,9015.978,9388.321,6988.505
13:22:49.0,8841.012,8755.914,7290.821
13:22:50.0,8750.088,9062.033,6879.32
13:22:51.0,8996.683,8675.647,7215.982
13:22:52.0,9265.005,9453.726,7367.73
13:22:53.0,9323.558,9788.611,6919.381
13:22:54.0,8892.395,9848.085,6990.916
13:22:55.0,9145.438,9278.29,6573.083
13:22:56.0,9089.443,8875.257,6485.798
13:22:57.0,8739.366,9066.031,6645.478
13:22:58.0,8792.624,8824.965,6447.605
13:22:59.0,8390.582,9046.996,6548.526
13:23:00.0,9073.965,8768.518,6588.924
13:23:01.0,8447.474,8935.5,6853.417
13:23:02.0,8985.151,9129.294,6453.556
13:23:03.0,8725.997,8848.489,6891.741
13:23:04.0,8663.638,8750.062,6409.831
13:23:05.0,8969.877,8453.055,6484.352
13:23:06.0,8726.349,8688.699,6315.192
13:23:07.0,9081.754,8925.148,6244.624
13:23:08.0,9248.287,8461.538,6800.415
13:23:09.0,9612.64,8776.126,6816.732
13:23:10.0,8828.797,9524.081,6661.633
13:23:11.0,9132.455,9573.619,6254.06
13:23:12.0,8739.615,8628.585,6678.607
13:23:13.0,8319.947,9044.93,6690.19
13:23:14.0,9028.329,8339.367,6852.062
13:23:15.0,8422.774,8706.227,6468.251
13:23:16.0,9402.943,8587.957,6653.509
13:23:17.0,8556.238,8567.143,6339.269
13:23:18.0,8652.996,8816.956,6432.619
13:23:19.0,8709.046,8309.796,6150.777
13:23:20.0,8818.173,8790.458,6601.85
13:23:21.0,8408.501,8888.665,6359.334
13:23:22.0,8185.133,8563.553,6551.176
13:23:23.0,8091.912,8281.935,6473.777
13:23:24.0,8674.176,8166.668,7118.752
13:23:25.0,9530.336,8948.818,7329.48
13:23:26.0,8872.174,9222.771,6844.163
13:23:27.0,9124.114,9409.755,6881.468
13:23:28.0,9148.91,9111.951,6965.304
13:23:29.0,8919.516,9208.911,6677.73
13:23:30.0,8313.663,8395.231,6695.975
13:23:31.0,8746.742,8942.318,6654.437
13:23:32.0,8903.831,8848.191,6556.915
13:23:33.0,8956.769,9077.675,7158.204
13:23:34.0,8744.776,9014.11,6846.203
13:23:35.0,8691.539,8861.005,6566.514
13:23:36.0,2124.811,8782.584,2899.947
13:23:37.0,1.296,4099.792,3.48
13:23:38.0,1.637,2.883,1.907
13:23:39.0,2.958,1.482,1.185
13:23:40.0,1.626,1.248,1.221
13:23:41.0,1.608,0.792,1.277
13:23:42.0,1.623,0.791,3.958
13:23:43.0,1.233,3.467,1.156
13:23:44.0,3.094,1.804,1.555
13:23:45.0,1.214,1.172,1.156
13:23:46.0,1.214,1.804,0.732
