Elapsed time,192.168.46.11 Network I/O unit=kb:bytesrecv,192.168.46.12 Network I/O unit=kb:bytesrecv,192.168.46.13 Network I/O unit=kb:bytesrecv
14:49:18.0,0.0,,0.0
14:49:19.0,1.635,0.0,1.145
14:49:20.0,1.607,1.5,1.225
14:49:21.0,1.213,0.732,3.477
14:49:22.0,1.607,3.522,1.226
14:49:23.0,3.927,0.824,1.486
14:49:24.0,1.623,1.185,1.218
14:49:25.0,1.608,0.761,1.828
14:49:26.0,636.893,1.487,178.12
14:49:27.0,5408.171,123.836,5139.256
14:49:28.0,6284.031,4575.857,9200.468
14:49:29.0,5857.799,8055.641,8351.208
14:49:30.0,5708.471,8565.571,8129.69
14:49:31.0,6499.886,8706.242,8518.3
14:49:32.0,6433.333,8402.597,8015.859
14:49:33.0,6226.859,8744.45,8137.701
14:49:34.0,6496.978,8726.341,7882.291
14:49:35.0,7322.414,8785.218,7220.005
14:49:36.0,7617.155,8614.0,7065.951
14:49:37.0,8135.237,8754.655,6653.971
14:49:38.0,8069.096,8372.992,6409.919
14:49:39.0,8125.46,8462.772,6516.995
14:49:40.0,7944.514,8591.89,6411.48
14:49:41.0,8080.026,8566.677,6534.407
14:49:42.0,8255.268,8639.885,6691.398
14:49:43.0,8574.29,8641.791,6440.942
14:49:44.0,8331.515,8409.426,6569.404
14:49:45.0,8388.722,8588.017,6425.259
14:49:46.0,8371.515,8666.784,6277.18
14:49:47.0,8401.872,8187.5,6193.574
14:49:48.0,8456.401,8153.485,6181.699
14:49:49.0,8531.777,8343.039,6451.756
14:49:50.0,8526.218,8265.985,6508.999
14:49:51.0,8544.99,8239.791,6619.236
14:49:52.0,8511.114,8290.5,6596.137
14:49:53.0,8574.091,8308.088,6448.392
14:49:54.0,8455.769,8262.437,6565.061
14:49:55.0,8195.837,8339.756,6801.289
14:49:56.0,8529.563,8314.482,6280.911
14:49:57.0,8527.214,8306.051,6302.757
14:49:58.0,8188.915,8235.32,6607.055
14:49:59.0,8376.113,8277.758,6513.936
14:50:00.0,8460.093,8283.738,6439.721
14:50:01.0,8215.554,8269.011,6468.909
14:50:02.0,8588.374,8268.98,6576.234
14:50:03.0,8656.203,8300.208,6560.46
14:50:04.0,8291.791,8235.134,6635.399
14:50:05.0,8488.548,8146.652,6331.405
14:50:06.0,8469.92,8340.073,6633.954
14:50:07.0,8138.776,8270.412,6808.429
14:50:08.0,7437.748,8306.357,7703.355
