Elapsed time,192.168.46.15 Network I/O unit=kb:bytessent
14:36:51.0,0.0
14:36:52.0,0.242
14:36:53.0,0.234
14:36:54.0,0.233
14:36:55.0,0.237
14:36:56.0,0.251
14:36:57.0,0.236
14:36:58.0,0.253
14:36:59.0,0.251
14:37:00.0,0.232
14:37:01.0,3052.218
14:37:02.0,9819.404
14:37:03.0,12569.433
14:37:04.0,12460.628
14:37:05.0,12406.931
14:37:06.0,12345.147
14:37:07.0,12338.863
14:37:08.0,12290.56
14:37:09.0,11067.068
14:37:10.0,12314.29
14:37:11.0,8600.136
14:37:12.0,11665.276
14:37:13.0,10798.442
14:37:14.0,9380.453
14:37:15.0,12194.944
14:37:16.0,10475.861
14:37:17.0,10917.254
14:37:18.0,9291.579
14:37:19.0,9553.981
14:37:20.0,11536.484
14:37:21.0,9625.015
14:37:22.0,10520.291
14:37:23.0,10908.493
14:37:24.0,8445.957
14:37:25.0,12200.171
14:37:26.0,10172.119
14:37:27.0,8762.018
14:37:28.0,10086.144
14:37:29.0,7704.738
14:37:30.0,5610.637
14:37:31.0,12290.737
14:37:32.0,10321.954
14:37:33.0,11214.087
14:37:34.0,9032.62
14:37:35.0,11192.296
14:37:36.0,10516.144
14:37:37.0,10191.775
14:37:38.0,10656.321
14:37:39.0,8962.221
14:37:40.0,11393.03
14:37:41.0,11378.19
14:37:42.0,8938.065
14:37:43.0,12050.387
14:37:44.0,7902.563
14:37:45.0,11197.983
14:37:46.0,11084.434
14:37:47.0,9636.018
14:37:48.0,11912.333
14:37:49.0,9320.325
14:37:50.0,11413.348
14:37:51.0,10719.03
14:37:52.0,8975.938
14:37:53.0,11057.103
14:37:54.0,11169.12
14:37:55.0,10062.649
14:37:56.0,10725.932
14:37:57.0,11819.45
14:37:58.0,9159.891
14:37:59.0,11041.179
14:38:00.0,10979.625
14:38:01.0,8572.485
14:38:02.0,12309.027
14:38:03.0,10238.541
14:38:04.0,9766.402
14:38:05.0,11082.086
14:38:06.0,10086.0
14:38:07.0,10458.309
14:38:08.0,10511.542
14:38:09.0,10788.131
14:38:10.0,10983.245
14:38:11.0,10544.292
14:38:12.0,10321.958
14:38:13.0,9868.402
14:38:14.0,10746.878
14:38:15.0,10729.265
14:38:16.0,10762.962
14:38:17.0,11452.933
14:38:18.0,10341.144
14:38:19.0,9808.156
14:38:20.0,10873.512
14:38:21.0,11813.523
14:38:22.0,8991.167
14:38:23.0,11766.291
14:38:24.0,9696.774
14:38:25.0,10796.806
14:38:26.0,9995.201
14:38:27.0,10536.815
14:38:28.0,11075.306
14:38:29.0,10443.037
14:38:30.0,10040.037
14:38:31.0,9711.755
14:38:32.0,11095.243
14:38:33.0,7935.029
14:38:34.0,11398.676
14:38:35.0,9159.355
14:38:36.0,11455.157
14:38:37.0,9863.426
14:38:38.0,11248.287
14:38:39.0,8761.945
14:38:40.0,9847.2
14:38:41.0,11227.76
14:38:42.0,8700.924
14:38:43.0,11533.427
14:38:44.0,7714.672
14:38:45.0,12291.486
14:38:46.0,8880.081
14:38:47.0,10741.257
14:38:48.0,10054.4
14:38:49.0,10261.216
14:38:50.0,11109.924
14:38:51.0,8578.937
14:38:52.0,9988.866
14:38:53.0,10976.448
14:38:54.0,10365.674
14:38:55.0,9388.718
14:38:56.0,10751.303
14:38:57.0,10779.441
14:38:58.0,10219.602
14:38:59.0,11303.548
14:39:00.0,8608.675
14:39:01.0,11231.144
14:39:02.0,11510.218
14:39:03.0,11284.602
14:39:04.0,10319.122
14:39:05.0,9790.901
14:39:06.0,11035.362
14:39:07.0,10401.691
14:39:08.0,10403.736
14:39:09.0,10718.474
14:39:10.0,8872.101
14:39:11.0,12002.07
14:39:12.0,9846.955
14:39:13.0,8832.4
14:39:14.0,11112.665
14:39:15.0,9821.77
14:39:16.0,8462.969
14:39:17.0,11557.808
14:39:18.0,9673.203
14:39:19.0,9137.163
14:39:20.0,10490.865
14:39:21.0,10831.432
14:39:22.0,7923.488
14:39:23.0,11754.335
14:39:24.0,11408.299
14:39:25.0,9505.73
14:39:26.0,10379.133
14:39:27.0,9751.057
14:39:28.0,11354.665
14:39:29.0,9143.635
14:39:30.0,10209.531
14:39:31.0,10916.574
14:39:32.0,10138.973
14:39:33.0,9601.479
14:39:34.0,10635.327
14:39:35.0,11330.38
14:39:36.0,10101.382
14:39:37.0,11582.872
14:39:38.0,9685.274
14:39:39.0,11451.555
14:39:40.0,8451.945
14:39:41.0,12240.76
14:39:42.0,11047.319
14:39:43.0,9912.23
14:39:44.0,9070.143
14:39:45.0,12212.69
14:39:46.0,11649.0
14:39:47.0,9152.167
14:39:48.0,9618.336
14:39:49.0,11145.334
14:39:50.0,11392.426
14:39:51.0,10393.887
14:39:52.0,9086.129
14:39:53.0,11061.259
14:39:54.0,11248.915
14:39:55.0,10762.329
14:39:56.0,9374.935
14:39:57.0,10622.868
14:39:58.0,9584.984
14:39:59.0,10146.925
14:40:00.0,10173.995
14:40:01.0,11120.41
14:40:02.0,9445.878
14:40:03.0,10722.59
14:40:04.0,9549.104
14:40:05.0,9635.966
14:40:06.0,11229.453
14:40:07.0,10255.205
14:40:08.0,9140.681
14:40:09.0,11386.835
14:40:10.0,9284.174
14:40:11.0,9698.248
14:40:12.0,9355.93
14:40:13.0,12276.191
14:40:14.0,7203.788
14:40:15.0,10991.256
14:40:16.0,10107.832
14:40:17.0,12012.401
14:40:18.0,10398.452
14:40:19.0,10255.648
14:40:20.0,8769.397
14:40:21.0,12026.088
14:40:22.0,8634.554
14:40:23.0,12243.549
14:40:24.0,8592.804
14:40:25.0,10290.933
14:40:26.0,10593.58
14:40:27.0,9232.874
14:40:28.0,12026.413
14:40:29.0,8615.652
14:40:30.0,10468.469
14:40:31.0,9005.454
14:40:32.0,11099.848
14:40:33.0,10970.165
14:40:34.0,8749.108
14:40:35.0,11453.558
14:40:36.0,10598.163
14:40:37.0,8369.218
14:40:38.0,10651.278
14:40:39.0,12020.24
14:40:40.0,5798.235
14:40:41.0,12137.234
14:40:42.0,8737.33
14:40:43.0,11368.76
14:40:44.0,10141.66
14:40:45.0,11891.499
14:40:46.0,10185.627
14:40:47.0,10024.299
14:40:48.0,11472.32
14:40:49.0,8135.322
14:40:50.0,10789.905
14:40:51.0,8019.207
14:40:52.0,10249.662
14:40:53.0,9612.69
14:40:54.0,9949.011
14:40:55.0,10863.859
14:40:56.0,9252.755
14:40:57.0,11211.787
14:40:58.0,9861.371
14:40:59.0,8448.906
14:41:00.0,10694.518
14:41:01.0,10112.68
14:41:02.0,9962.042
14:41:03.0,11252.286
14:41:04.0,8833.739
14:41:05.0,9912.668
14:41:06.0,11187.864
14:41:07.0,10519.425
14:41:08.0,10704.562
14:41:09.0,10788.223
14:41:10.0,10148.187
14:41:11.0,8905.975
14:41:12.0,9873.99
14:41:13.0,10658.775
14:41:14.0,10780.126
14:41:15.0,10826.475
14:41:16.0,10229.969
14:41:17.0,10361.127
14:41:18.0,9647.858
14:41:19.0,10176.506
14:41:20.0,10644.86
14:41:21.0,8090.97
14:41:22.0,10964.52
14:41:23.0,8754.78
14:41:24.0,9178.932
14:41:25.0,11645.326
14:41:26.0,9496.642
14:41:27.0,10251.193
14:41:28.0,10257.176
14:41:29.0,10306.386
14:41:30.0,9142.689
14:41:31.0,11379.991
14:41:32.0,9107.249
14:41:33.0,10844.949
14:41:34.0,10326.47
14:41:35.0,10230.625
14:41:36.0,10116.89
14:41:37.0,9507.192
14:41:38.0,10789.16
14:41:39.0,9909.903
14:41:40.0,9828.304
14:41:41.0,8097.427
14:41:42.0,6395.68
14:41:43.0,10088.616
14:41:44.0,8132.291
14:41:45.0,10398.751
14:41:46.0,9835.673
14:41:47.0,10919.895
14:41:48.0,9366.651
14:41:49.0,10434.948
14:41:50.0,10927.104
14:41:51.0,8567.001
14:41:52.0,8056.44
14:41:53.0,11989.534
14:41:54.0,11316.684
14:41:55.0,8846.503
14:41:56.0,11677.471
14:41:57.0,10747.577
14:41:58.0,9150.758
14:41:59.0,10374.039
14:42:00.0,9817.87
14:42:01.0,8881.042
14:42:02.0,3450.117
14:42:03.0,1.626
14:42:04.0,0.238
14:42:05.0,0.237
14:42:06.0,0.24
14:42:07.0,0.238
14:42:08.0,0.237
14:42:09.0,0.239
14:42:10.0,0.254
14:42:11.0,0.253
14:42:12.0,0.252
14:42:13.0,0.253
14:42:14.0,0.237
14:42:15.0,0.239
14:42:16.0,0.239
14:42:17.0,0.238
14:42:18.0,0.298
14:42:19.0,0.251
14:42:20.0,0.237
14:42:21.0,7929.569
14:42:22.0,12378.797
14:42:23.0,12259.748
14:42:24.0,11201.401
14:42:25.0,10482.272
14:42:26.0,11179.412
14:42:27.0,10117.92
14:42:28.0,10630.671
14:42:29.0,10005.274
14:42:30.0,10827.675
14:42:31.0,9166.653
14:42:32.0,11272.702
14:42:33.0,8455.096
14:42:34.0,11248.729
14:42:35.0,9404.304
14:42:36.0,10380.543
14:42:37.0,9411.966
14:42:38.0,11258.696
14:42:39.0,9309.238
14:42:40.0,9476.52
14:42:41.0,10914.613
14:42:42.0,9503.821
14:42:43.0,10786.396
14:42:44.0,9692.613
14:42:45.0,10817.965
14:42:46.0,10130.741
14:42:47.0,9812.608
14:42:48.0,10509.37
14:42:49.0,10247.119
14:42:50.0,9520.024
14:42:51.0,10333.534
14:42:52.0,8268.132
14:42:53.0,10127.854
14:42:54.0,10509.116
14:42:55.0,7005.762
14:42:56.0,11821.687
14:42:57.0,9640.29
14:42:58.0,11882.372
14:42:59.0,7450.74
14:43:00.0,11512.798
14:43:01.0,9804.727
14:43:02.0,9825.879
14:43:03.0,10233.011
14:43:04.0,8775.295
14:43:05.0,10624.321
14:43:06.0,7930.249
14:43:07.0,12171.637
14:43:08.0,9510.237
14:43:09.0,10918.42
14:43:10.0,8362.505
14:43:11.0,11938.087
14:43:12.0,9257.55
14:43:13.0,10728.769
14:43:14.0,7879.044
14:43:15.0,11068.244
14:43:16.0,8411.615
14:43:17.0,10230.11
14:43:18.0,11178.457
14:43:19.0,9278.985
14:43:20.0,11244.219
14:43:21.0,9729.841
14:43:22.0,10300.815
14:43:23.0,10298.225
14:43:24.0,10966.87
14:43:25.0,5976.578
14:43:26.0,9112.641
14:43:27.0,11108.984
14:43:28.0,9513.033
14:43:29.0,9781.33
14:43:30.0,11105.567
14:43:31.0,9503.415
14:43:32.0,10971.343
14:43:33.0,10430.828
14:43:34.0,9077.154
14:43:35.0,9548.104
14:43:36.0,6836.392
14:43:37.0,10990.858
14:43:38.0,10202.131
14:43:39.0,9378.519
14:43:40.0,10561.683
14:43:41.0,10301.272
14:43:42.0,9992.921
14:43:43.0,9631.11
14:43:44.0,11319.019
14:43:45.0,8454.681
14:43:46.0,10988.009
14:43:47.0,8692.661
14:43:48.0,9891.782
14:43:49.0,9545.21
14:43:50.0,9930.03
14:43:51.0,10846.435
14:43:52.0,9984.954
14:43:53.0,9856.081
14:43:54.0,10288.585
14:43:55.0,9176.858
14:43:56.0,8350.184
14:43:57.0,9729.844
14:43:58.0,4686.736
14:43:59.0,11916.722
14:44:00.0,9407.37
14:44:01.0,11475.673
14:44:02.0,8413.114
14:44:03.0,10367.517
14:44:04.0,9971.047
14:44:05.0,10909.929
14:44:06.0,8732.958
14:44:07.0,11159.162
14:44:08.0,9831.627
14:44:09.0,7337.885
14:44:10.0,8783.069
14:44:11.0,10305.48
14:44:12.0,10587.933
14:44:13.0,9488.441
14:44:14.0,10114.612
14:44:15.0,9786.747
14:44:16.0,11595.809
14:44:17.0,8062.234
14:44:18.0,11140.5
14:44:19.0,9412.448
14:44:20.0,11120.602
14:44:21.0,4958.182
14:44:22.0,12142.762
14:44:23.0,8230.706
14:44:24.0,12044.268
14:44:25.0,9368.345
14:44:26.0,10188.463
14:44:27.0,10371.93
14:44:28.0,10418.256
14:44:29.0,11706.026
14:44:30.0,9975.542
14:44:31.0,10057.272
14:44:32.0,7514.703
14:44:33.0,10985.472
14:44:34.0,10036.279
14:44:35.0,9500.863
14:44:36.0,11093.275
14:44:37.0,9576.058
14:44:38.0,9608.557
14:44:39.0,11076.392
14:44:40.0,10050.191
14:44:41.0,9046.854
14:44:42.0,9285.49
14:44:43.0,9459.81
14:44:44.0,4912.168
14:44:45.0,11552.954
14:44:46.0,6970.624
14:44:47.0,8546.14
14:44:48.0,11181.79
14:44:49.0,7925.815
14:44:50.0,11124.666
14:44:51.0,9531.626
14:44:52.0,9791.573
14:44:53.0,7489.248
14:44:54.0,10593.636
14:44:55.0,11215.919
14:44:56.0,7033.357
14:44:57.0,9214.739
14:44:58.0,5492.731
14:44:59.0,9493.898
14:45:00.0,8065.397
14:45:01.0,11183.371
14:45:02.0,8797.118
14:45:03.0,11985.173
14:45:04.0,5443.472
14:45:05.0,11807.523
14:45:06.0,9724.076
14:45:07.0,7320.286
14:45:08.0,9765.271
14:45:09.0,7830.775
14:45:10.0,10211.846
14:45:11.0,8844.108
14:45:12.0,11569.712
14:45:13.0,9451.997
14:45:14.0,9519.215
14:45:15.0,11905.694
14:45:16.0,9341.377
14:45:17.0,10053.366
14:45:18.0,8679.414
14:45:19.0,9003.556
14:45:20.0,12008.388
14:45:21.0,9861.441
14:45:22.0,8620.203
14:45:23.0,10830.303
14:45:24.0,9739.738
14:45:25.0,9571.711
14:45:26.0,10944.895
14:45:27.0,9434.207
14:45:28.0,9803.31
14:45:29.0,11317.099
14:45:30.0,6600.003
14:45:31.0,9878.856
14:45:32.0,9885.833
14:45:33.0,7914.901
14:45:34.0,11264.448
14:45:35.0,10661.65
14:45:36.0,11074.745
14:45:37.0,10350.245
14:45:38.0,9906.091
14:45:39.0,10302.517
14:45:40.0,10335.249
14:45:41.0,10075.699
14:45:42.0,8004.342
14:45:43.0,9712.304
14:45:44.0,9911.533
14:45:45.0,10068.677
14:45:46.0,10588.576
14:45:47.0,9822.182
14:45:48.0,10520.381
14:45:49.0,9360.557
14:45:50.0,11403.59
14:45:51.0,9287.856
14:45:52.0,8377.958
14:45:53.0,10495.111
14:45:54.0,8973.135
14:45:55.0,10009.938
14:45:56.0,10301.273
14:45:57.0,10170.711
14:45:58.0,9562.835
14:45:59.0,11957.297
14:46:00.0,10975.634
14:46:01.0,9884.793
14:46:02.0,10503.587
14:46:03.0,7602.891
14:46:04.0,11182.98
14:46:05.0,9449.254
14:46:06.0,10753.055
14:46:07.0,10132.714
14:46:08.0,8860.223
14:46:09.0,12252.237
14:46:10.0,9612.736
14:46:11.0,9577.939
14:46:12.0,10849.672
14:46:13.0,9354.335
14:46:14.0,4741.941
14:46:15.0,11300.349
14:46:16.0,9704.678
14:46:17.0,10868.944
14:46:18.0,9997.438
14:46:19.0,10520.141
14:46:20.0,10104.58
14:46:21.0,10909.795
14:46:22.0,8523.304
14:46:23.0,10983.231
14:46:24.0,10426.202
14:46:25.0,10568.843
14:46:26.0,10966.927
14:46:27.0,8198.196
14:46:28.0,9836.697
14:46:29.0,6540.494
14:46:30.0,10584.236
14:46:31.0,10182.766
14:46:32.0,9147.054
14:46:33.0,10340.392
14:46:34.0,9798.176
14:46:35.0,8141.888
14:46:36.0,9457.265
14:46:37.0,11157.243
14:46:38.0,7792.509
14:46:39.0,11708.484
14:46:40.0,8628.266
14:46:41.0,8589.245
14:46:42.0,6389.164
14:46:43.0,10875.629
14:46:44.0,8753.233
14:46:45.0,10394.934
14:46:46.0,8209.793
14:46:47.0,10935.254
14:46:48.0,8583.113
14:46:49.0,8053.66
14:46:50.0,9878.915
14:46:51.0,8461.486
14:46:52.0,9216.245
14:46:53.0,6699.889
14:46:54.0,10235.669
14:46:55.0,6856.761
14:46:56.0,11110.053
14:46:57.0,9944.463
14:46:58.0,9535.769
14:46:59.0,10319.958
14:47:00.0,8454.113
14:47:01.0,9736.284
14:47:02.0,9214.954
14:47:03.0,8096.28
14:47:04.0,9001.434
14:47:05.0,10157.573
14:47:06.0,10033.209
14:47:07.0,10588.278
14:47:08.0,9167.429
14:47:09.0,9964.333
14:47:10.0,10061.991
14:47:11.0,9220.468
14:47:12.0,11562.399
14:47:13.0,8839.502
14:47:14.0,10377.718
14:47:15.0,8722.164
14:47:16.0,9814.596
14:47:17.0,10399.677
14:47:18.0,9395.939
14:47:19.0,8125.605
14:47:20.0,11112.363
14:47:21.0,8670.639
14:47:22.0,8668.837
14:47:23.0,9698.644
14:47:24.0,9297.909
14:47:25.0,11319.285
14:47:26.0,8552.8
14:47:27.0,12296.212
14:47:28.0,9910.896
14:47:29.0,9673.533
14:47:30.0,9068.846
14:47:31.0,11502.899
14:47:32.0,8031.08
14:47:33.0,10985.214
14:47:34.0,11352.612
14:47:35.0,7831.661
14:47:36.0,8915.878
14:47:37.0,11252.695
14:47:38.0,7971.191
14:47:39.0,10454.334
14:47:40.0,10655.212
14:47:41.0,9333.922
14:47:42.0,10087.644
14:47:43.0,10602.395
14:47:44.0,9565.083
14:47:45.0,10175.873
14:47:46.0,9390.239
14:47:47.0,10233.125
14:47:48.0,8894.423
14:47:49.0,9817.84
14:47:50.0,11642.484
14:47:51.0,9146.924
14:47:52.0,10267.172
14:47:53.0,10332.958
14:47:54.0,10384.001
14:47:55.0,11197.085
14:47:56.0,9043.51
14:47:57.0,10159.548
14:47:58.0,8965.904
14:47:59.0,8612.254
14:48:00.0,11023.308
