Elapsed time,192.168.46.11 Network I/O unit=kb:bytesrecv,192.168.46.12 Network I/O unit=kb:bytesrecv,192.168.46.13 Network I/O unit=kb:bytesrecv
09:06:49.0,,0.0,0.0
09:06:50.0,0.0,,
09:06:51.0,1.624,1.143,1.252
09:06:52.0,1.217,2.938,2.538
09:06:53.0,1.213,1.508,1.201
09:06:54.0,3.522,0.791,1.226
09:06:55.0,1.252,1.185,1.208
09:06:56.0,1.661,0.791,1.639
09:06:57.0,0.774,2.913,3.536
09:06:58.0,4.294,0.805,1.635
09:06:59.0,1922.511,1051.288,653.799
09:07:00.0,8517.48,6352.134,6198.855
09:07:01.0,9125.382,8022.51,8512.995
09:07:02.0,8999.828,8275.343,7799.815
09:07:03.0,9207.209,8563.123,7470.672
09:07:04.0,8897.898,8859.737,7267.179
09:07:05.0,8795.26,9076.275,6764.358
09:07:06.0,8901.948,9037.361,6767.254
09:07:07.0,9112.855,9042.61,6695.025
09:07:08.0,8943.858,8668.499,7273.088
09:07:09.0,8779.012,8733.349,7487.244
09:07:10.0,8204.658,8830.136,8191.71
09:07:11.0,8220.784,8956.303,8352.687
09:07:12.0,8015.256,9088.244,8398.702
09:07:13.0,8174.468,8812.746,8547.241
09:07:14.0,8108.544,8837.686,8876.482
09:07:15.0,7921.559,8923.895,8864.611
09:07:16.0,8019.249,8958.588,8857.008
09:07:17.0,7913.28,8825.687,8824.138
09:07:18.0,8163.12,8979.427,8852.846
09:07:19.0,8083.273,8928.56,8974.895
09:07:20.0,8022.127,8924.611,8865.343
09:07:21.0,8085.025,8977.845,8943.109
09:07:22.0,7907.678,8978.259,8779.475
09:07:23.0,8603.512,8953.644,8715.011
09:07:24.0,8269.568,8703.009,8785.135
09:07:25.0,8527.06,8529.491,8723.76
09:07:26.0,8734.955,8662.118,8439.586
09:07:27.0,8748.799,8528.832,8465.615
09:07:28.0,8582.383,8542.062,8782.042
09:07:29.0,8851.645,8646.813,8350.526
09:07:30.0,8455.431,8515.384,8539.49
09:07:31.0,8394.433,8636.801,8585.378
09:07:32.0,8236.768,8352.045,8507.862
09:07:33.0,8308.453,9133.65,8690.918
09:07:34.0,8076.266,8729.545,8907.822
09:07:35.0,7994.2,9032.911,8816.141
09:07:36.0,7881.581,9077.462,8814.782
09:07:37.0,8206.04,8926.288,8708.807
09:07:38.0,7932.162,9380.365,8283.284
09:07:39.0,8024.615,8902.771,9024.626
09:07:40.0,7989.73,8920.714,8960.092
09:07:41.0,7819.835,9117.44,8944.853
09:07:42.0,7807.545,8994.092,9027.371
09:07:43.0,7682.59,9292.809,8949.239
09:07:44.0,7985.814,9105.88,8970.106
09:07:45.0,7851.366,9147.64,8756.786
09:07:46.0,7993.9,9178.148,9048.477
09:07:47.0,7846.01,9093.569,9036.873
09:07:48.0,8094.178,8936.674,9052.821
09:07:49.0,8107.323,9167.632,8770.914
09:07:50.0,8113.535,8998.349,8796.838
09:07:51.0,8085.778,9115.308,8548.524
09:07:52.0,7873.602,9638.096,8083.878
09:07:53.0,8050.556,9766.155,8078.322
09:07:54.0,8105.828,9189.42,8440.535
09:07:55.0,8108.833,8768.428,8967.705
09:07:56.0,8059.506,9174.597,8810.6
09:07:57.0,8049.056,9025.999,8938.181
09:07:58.0,8293.448,9006.936,8695.701
09:07:59.0,8434.876,8818.802,8383.855
09:08:00.0,8623.911,8946.419,8155.204
09:08:01.0,8815.504,8594.65,8261.485
09:08:02.0,8801.796,8210.797,8600.73
09:08:03.0,8985.581,8335.808,8679.277
09:08:04.0,8898.441,8214.709,8792.974
09:08:05.0,8958.64,8068.456,8897.566
09:08:06.0,8840.295,8488.805,8772.551
09:08:07.0,8838.043,8358.804,8822.605
09:08:08.0,8622.153,8343.882,8757.173
09:08:09.0,8746.984,8543.736,8449.041
09:08:10.0,8688.96,8531.242,8485.167
09:08:11.0,8715.988,8510.82,8491.968
09:08:12.0,8688.181,8495.425,8574.095
09:08:13.0,8719.974,8486.789,8646.123
09:08:14.0,8897.45,8400.479,8570.255
09:08:15.0,8933.279,8437.701,8400.235
09:08:16.0,8905.798,8389.481,8403.347
09:08:17.0,8805.739,8782.505,8130.689
09:08:18.0,8753.868,8730.781,8055.396
09:08:19.0,8694.399,8793.941,7957.692
09:08:20.0,8729.401,8739.806,8270.487
09:08:21.0,8641.697,8807.654,8149.736
09:08:22.0,8791.871,8779.756,8088.314
09:08:23.0,8777.626,8678.09,8160.979
09:08:24.0,9317.121,8614.105,7271.279
09:08:25.0,9554.696,8588.514,7250.637
09:08:26.0,9391.422,8485.406,7512.791
09:08:27.0,9504.539,8614.099,7174.094
09:08:28.0,9480.639,8293.785,7464.254
09:08:29.0,9005.384,8338.287,8022.221
09:08:30.0,8933.936,8424.089,8248.635
09:08:31.0,8829.639,8475.637,8531.522
09:08:32.0,8876.708,8408.827,8401.198
09:08:33.0,8811.252,8422.391,8347.368
09:08:34.0,8965.943,8383.85,8397.347
09:08:35.0,8643.528,8721.665,8501.118
09:08:36.0,8645.601,8557.846,8748.394
09:08:37.0,8640.492,8663.623,8769.775
09:08:38.0,8570.842,8449.795,8693.928
09:08:39.0,8600.128,8668.173,8617.942
09:08:40.0,8534.647,8568.328,8632.368
09:08:41.0,8684.352,8593.847,8602.586
09:08:42.0,8574.827,8635.106,8758.477
09:08:43.0,8613.0,8670.238,8446.378
09:08:44.0,8734.605,8645.132,8582.973
09:08:45.0,8857.268,8526.051,8564.28
09:08:46.0,8858.243,8457.482,8647.429
09:08:47.0,8600.669,8554.486,8475.167
09:08:48.0,8664.403,8605.746,8523.845
09:08:49.0,8638.177,8695.03,8616.246
