Elapsed time,192.168.46.11 Network I/O unit=kb:bytesrecv,192.168.46.12 Network I/O unit=kb:bytesrecv,192.168.46.13 Network I/O unit=kb:bytesrecv
10:06:37.0,0.0,,0.0
10:06:38.0,2.942,0.0,1.62
10:06:39.0,1.629,0.791,1.619
10:06:40.0,0.774,0.791,1.203
10:06:41.0,1.201,1.172,1.619
10:06:42.0,1.242,2.531,2.919
10:06:43.0,3.5,1.567,1.243
10:06:44.0,1.228,0.732,1.619
10:06:45.0,4.302,0.815,1.607
10:06:46.0,1.62,1.172,1.274
10:06:47.0,1.203,3.425,3.118
10:06:48.0,3.348,1.521,1.225
10:06:49.0,1.203,0.732,1.218
10:06:50.0,0.774,1.185,0.774
10:06:51.0,1.202,1.565,1.766
10:06:52.0,1.212,3.157,2.931
10:06:53.0,3.012,1.202,1.629
10:06:54.0,1.609,1.17,1.23
10:06:55.0,1.178,0.761,1.203
10:06:56.0,1.226,0.791,1.178
10:06:57.0,1.203,3.307,3.546
10:06:58.0,2.943,1.126,1.204
10:06:59.0,1.605,1.156,1.204
10:07:00.0,1.203,0.761,1.203
10:07:01.0,634.119,1.185,322.488
10:07:02.0,2572.857,756.429,2267.684
10:07:03.0,2552.67,1118.858,2228.487
10:07:04.0,2277.557,1391.366,1628.383
10:07:05.0,2775.006,1707.014,1684.753
10:07:06.0,2593.529,1188.018,1932.467
10:07:07.0,2587.37,1219.482,1739.183
10:07:08.0,2733.067,1160.409,1993.679
10:07:09.0,2733.282,1189.372,2154.66
10:07:10.0,2782.475,1303.122,1771.08
10:07:11.0,2486.053,1264.252,2142.622
10:07:12.0,3121.568,1326.236,1285.717
10:07:13.0,2595.271,1329.973,1511.266
10:07:14.0,2843.746,1388.079,1685.631
10:07:15.0,2673.201,1382.122,1573.153
10:07:16.0,2351.592,1358.138,1852.634
10:07:17.0,2249.978,1367.531,1896.227
10:07:18.0,2220.503,1330.115,1600.214
10:07:19.0,2152.012,1275.58,1572.201
10:07:20.0,2680.318,1256.275,1715.395
10:07:21.0,2300.214,1201.07,1765.176
10:07:22.0,2188.805,1285.364,1545.951
10:07:23.0,2361.542,1297.212,1675.641
10:07:24.0,2264.846,1285.275,1583.433
10:07:25.0,2257.208,1358.235,1581.059
10:07:26.0,2282.872,1312.809,1719.326
10:07:27.0,2414.056,1336.054,1723.938
10:07:28.0,2253.073,1286.227,1687.062
10:07:29.0,2267.038,1314.654,1679.171
10:07:30.0,2445.194,1363.056,1588.979
10:07:31.0,2563.988,1277.063,1737.363
10:07:32.0,2150.154,1385.648,1446.18
10:07:33.0,2313.073,1252.437,1499.337
10:07:34.0,2439.606,1331.561,1456.131
10:07:35.0,2456.214,1417.565,1159.84
10:07:36.0,2098.04,1484.728,1731.367
10:07:37.0,2041.022,1395.964,1572.109
10:07:38.0,2060.041,1454.751,1583.331
10:07:39.0,2419.391,1369.152,1214.649
10:07:40.0,2828.585,1360.943,1587.269
10:07:41.0,3231.001,1366.646,1254.657
10:07:42.0,2462.052,1421.862,1754.798
10:07:43.0,2567.908,1428.805,2262.541
10:07:44.0,3183.887,1337.904,1485.448
10:07:45.0,2634.693,1405.669,1771.184
10:07:46.0,2472.333,1392.268,1380.337
10:07:47.0,2268.745,1377.332,1485.109
10:07:48.0,2508.155,1385.306,1647.846
10:07:49.0,3080.788,1458.622,1573.775
10:07:50.0,2399.642,1389.131,1778.644
10:07:51.0,2266.968,1423.503,2033.542
10:07:52.0,2124.151,1842.312,1654.202
10:07:53.0,1733.669,2718.298,2414.242
10:07:54.0,2132.922,1599.455,2194.625
10:07:55.0,1485.667,1259.925,837.916
10:07:56.0,1572.214,2125.12,1796.25
10:07:57.0,2649.147,2107.982,1425.461
10:07:58.0,1606.51,1160.041,783.304
10:07:59.0,2177.518,2067.076,1388.949
10:08:00.0,2162.365,1928.258,2033.582
10:08:01.0,946.08,1701.379,1564.332
10:08:02.0,1920.94,3133.657,2062.624
10:08:03.0,2528.08,2320.792,1568.03
10:08:04.0,1837.798,1689.04,1366.567
10:08:05.0,1304.269,2395.863,3380.216
10:08:06.0,2682.209,1562.058,1687.733
10:08:07.0,2272.649,1784.685,937.054
10:08:08.0,1441.232,2769.953,2178.84
10:08:09.0,1525.229,1470.506,1950.537
10:08:10.0,1213.18,1033.569,1279.993
10:08:11.0,1039.25,2657.244,1969.57
10:08:12.0,1844.367,2271.032,985.801
10:08:13.0,1500.319,1891.652,1632.691
10:08:14.0,2378.037,3404.72,2353.89
10:08:15.0,1961.034,1985.365,986.274
10:08:16.0,1933.458,1435.279,2235.12
10:08:17.0,2005.531,2693.405,2045.561
10:08:18.0,1354.795,1224.88,1016.508
10:08:19.0,1787.686,1670.224,2773.718
10:08:20.0,1804.429,1304.508,2542.419
10:08:21.0,1452.771,734.085,1456.677
10:08:22.0,1900.813,1140.34,1727.699
10:08:23.0,1858.455,1865.723,1053.917
10:08:24.0,1685.496,2654.602,2043.482
10:08:25.0,2442.294,2054.437,1780.936
10:08:26.0,2303.883,1728.0,1254.681
10:08:27.0,1423.511,2621.852,2427.855
10:08:28.0,1779.697,2026.589,1664.624
10:08:29.0,1062.731,1042.538,810.665
10:08:30.0,918.447,1508.767,1544.438
10:08:31.0,2687.392,1865.983,1928.657
10:08:32.0,1444.379,1064.254,1194.788
10:08:33.0,1459.01,1591.716,2805.625
10:08:34.0,2709.374,1912.945,2570.454
10:08:35.0,2369.237,1231.186,939.834
10:08:36.0,1706.382,2238.757,1895.593
10:08:37.0,2242.492,1879.686,1405.673
10:08:38.0,1107.169,1248.243,1099.393
10:08:39.0,850.295,2429.624,1644.236
10:08:40.0,1211.077,2850.553,1889.703
10:08:41.0,941.629,1700.009,1864.717
10:08:42.0,917.0,3556.737,1687.911
10:08:43.0,1655.431,2601.524,1722.376
10:08:44.0,943.229,1657.963,2047.967
10:08:45.0,1796.091,2957.972,3253.705
10:08:46.0,2246.439,1483.651,2243.968
10:08:47.0,1227.566,1532.866,1764.209
10:08:48.0,1620.069,3178.006,2555.067
10:08:49.0,2126.375,2113.045,2108.017
10:08:50.0,1269.719,1361.795,1150.949
10:08:51.0,1884.412,2892.632,1407.739
10:08:52.0,1906.564,1840.734,1452.407
10:08:53.0,1566.361,1426.351,2407.394
10:08:54.0,1976.422,2304.096,845.646
10:08:55.0,2000.219,1670.444,1793.202
10:08:56.0,1409.579,1353.966,1605.695
10:08:57.0,1241.329,1833.354,986.613
10:08:58.0,1277.807,1631.407,2094.598
10:08:59.0,1894.791,1686.116,1989.42
10:09:00.0,1392.731,2235.107,1231.485
10:09:01.0,1695.47,868.138,2784.042
10:09:02.0,1036.875,1470.792,1209.779
10:09:03.0,2043.893,1374.125,1803.411
10:09:04.0,1359.243,2271.793,1407.791
10:09:05.0,1191.629,1641.814,2192.164
10:09:06.0,1865.641,2304.289,1464.195
10:09:07.0,1220.55,1746.068,1699.405
