Elapsed time,192.168.46.11 Network I/O unit=kb:bytesrecv,192.168.46.12 Network I/O unit=kb:bytesrecv,192.168.46.13 Network I/O unit=kb:bytesrecv
10:12:03.0,0.0,,0.0
10:12:04.0,3.01,0.0,1.571
10:12:05.0,0.927,1.232,1.611
10:12:06.0,1.032,1.243,0.797
10:12:07.0,1.521,3.094,2.948
10:12:08.0,1.156,1.226,1.214
10:12:09.0,3.274,1.219,1.201
10:12:10.0,1.292,0.79,1.617
10:12:11.0,1.156,0.795,1.208
10:12:12.0,1.019,3.378,3.521
10:12:13.0,1.313,1.235,1.297
10:12:14.0,6.923,1.719,1.201
10:12:15.0,1.168,1.236,1.201
10:12:16.0,1.168,1.236,0.797
10:12:17.0,1.521,2.514,3.341
10:12:18.0,1.157,0.792,1.277
10:12:19.0,3.261,0.793,1.558
10:12:20.0,0.805,1.638,0.791
10:12:21.0,1.156,1.203,1.213
10:12:22.0,1.658,3.094,2.967
10:12:23.0,1.156,1.25,1.601
10:12:24.0,2.759,0.792,1.214
10:12:25.0,1.521,0.793,1.214
10:12:26.0,1.521,0.797,1.543
10:12:27.0,0.859,3.47,3.118
10:12:28.0,1.589,0.774,313.377
10:12:29.0,817.777,395.218,2130.176
10:12:30.0,2506.084,1987.628,3348.166
10:12:31.0,3501.707,3362.99,4303.71
10:12:32.0,4040.152,3993.27,3813.353
10:12:33.0,4137.84,3804.428,4112.494
10:12:34.0,3859.433,3885.909,4164.57
10:12:35.0,4151.534,4078.081,4108.194
10:12:36.0,4325.402,3734.439,4418.627
10:12:37.0,4474.969,4335.186,4477.34
10:12:38.0,4227.97,4020.498,4749.859
10:12:39.0,4879.285,4583.219,4727.642
10:12:40.0,5076.322,4320.104,5294.251
10:12:41.0,4585.177,4753.673,5072.457
10:12:42.0,5335.881,3948.972,4916.65
10:12:43.0,5298.819,4811.674,5377.515
10:12:44.0,4909.759,4737.724,4823.868
10:12:45.0,4709.181,4645.41,5054.592
10:12:46.0,5606.496,4574.788,5393.155
10:12:47.0,4677.879,4619.776,5388.091
10:12:48.0,5504.812,4261.195,4908.353
10:12:49.0,5087.569,4986.558,5888.393
10:12:50.0,5681.606,4867.986,5240.568
10:12:51.0,5641.211,5321.083,5816.345
10:12:52.0,5251.572,4901.433,4980.802
10:12:53.0,5443.987,4422.652,5497.708
10:12:54.0,4938.512,5002.019,5270.345
10:12:55.0,5575.714,5259.544,5458.802
10:12:56.0,5130.891,4307.495,5347.136
10:12:57.0,5559.858,5523.5,5369.671
10:12:58.0,5595.455,5266.923,5226.571
10:12:59.0,4926.554,4963.657,4925.542
10:13:00.0,5576.87,5138.246,5333.958
10:13:01.0,5577.313,4955.824,5614.888
10:13:02.0,4923.811,6284.423,5618.869
10:13:03.0,6006.125,4119.13,5606.58
10:13:04.0,5916.684,5699.5,6565.232
10:13:05.0,5448.012,5575.328,5851.12
10:13:06.0,5603.223,4275.212,5938.488
10:13:07.0,6367.188,5311.908,5860.173
10:13:08.0,5906.61,4815.522,5416.901
10:13:09.0,5326.973,5759.276,6187.828
10:13:10.0,5714.094,5216.787,6013.917
10:13:11.0,5876.847,4398.71,6155.969
10:13:12.0,5772.84,5719.66,5665.392
10:13:13.0,6011.589,5017.037,5076.608
10:13:14.0,5107.135,6805.702,5890.979
10:13:15.0,5426.431,6261.036,5928.983
10:13:16.0,6064.02,6793.028,6176.229
10:13:17.0,5998.029,5356.415,5795.33
10:13:18.0,4896.845,5706.84,6419.588
10:13:19.0,6119.643,4641.396,5703.181
10:13:20.0,5180.793,5317.473,5736.285
10:13:21.0,4617.621,3683.563,6330.273
10:13:22.0,5446.783,5934.75,5924.141
10:13:23.0,5747.274,5224.575,6838.334
10:13:24.0,6070.831,4610.468,5198.055
10:13:25.0,5109.06,5295.323,6427.472
10:13:26.0,5763.779,5231.301,6117.664
10:13:27.0,5316.725,5371.263,6369.463
10:13:28.0,6038.653,5461.171,6291.859
10:13:29.0,6371.785,5936.5,6330.04
10:13:30.0,5843.954,5655.033,6475.788
10:13:31.0,6000.764,5935.416,4161.759
10:13:32.0,4415.206,4323.74,6089.791
10:13:33.0,6775.44,7741.813,6967.325
10:13:34.0,6510.594,5413.031,6515.793
10:13:35.0,6318.452,6483.783,6145.025
10:13:36.0,6535.727,5219.238,6223.883
10:13:37.0,4593.068,6004.408,2995.031
10:13:38.0,3360.217,3053.14,6058.008
10:13:39.0,6823.502,6026.162,6890.481
10:13:40.0,6670.703,7160.088,6790.139
10:13:41.0,5543.813,6246.656,3884.249
10:13:42.0,5141.577,4724.452,6635.29
10:13:43.0,6960.479,7089.027,5327.928
10:13:44.0,4860.266,4826.879,4518.32
10:13:45.0,4589.898,6394.402,6683.17
10:13:46.0,7040.172,7251.954,4773.013
10:13:47.0,5084.547,4579.165,4368.333
10:13:48.0,5425.343,6757.284,6767.044
10:13:49.0,4702.71,5485.271,3617.526
10:13:50.0,5350.49,5139.835,6178.515
10:13:51.0,7040.142,7137.336,6092.751
10:13:52.0,3293.442,4836.779,536.268
10:13:53.0,3519.936,752.611,1.897
10:13:54.0,3588.05,70.693,0.546
10:13:55.0,2955.897,0.76,0.478
10:13:56.0,2584.874,0.692,3343.132
10:13:57.0,4413.496,3428.806,4449.788
10:13:58.0,6945.055,5611.933,6779.549
10:13:59.0,5241.458,7019.64,5419.206
10:14:00.0,5254.859,5150.607,3772.79
10:14:01.0,1091.337,5047.802,5422.833
10:14:02.0,326.241,4460.465,3114.587
10:14:03.0,1.007,3505.831,5257.347
10:14:04.0,2.483,5228.983,5119.223
10:14:05.0,560.881,4338.908,4916.866
10:14:06.0,9133.04,5315.44,6803.273
10:14:07.0,7278.396,6501.913,6485.314
10:14:08.0,7651.685,6307.643,6414.906
10:14:09.0,5510.988,6297.966,4511.575
10:14:10.0,2532.467,3643.754,6210.325
10:14:11.0,5621.686,6782.092,7222.049
10:14:12.0,7287.132,6711.548,5242.206
10:14:13.0,4388.332,5125.764,5976.526
10:14:14.0,5364.399,5975.71,5949.833
10:14:15.0,5917.513,6216.148,4631.005
10:14:16.0,3549.706,3711.899,6417.563
10:14:17.0,6829.958,6409.675,6912.397
10:14:18.0,5242.138,6202.541,6361.806
10:14:19.0,6877.5,5882.533,6639.914
10:14:20.0,4530.969,5374.964,3858.125
10:14:21.0,6318.9,3489.614,6494.487
10:14:22.0,6251.588,6467.707,7504.705
10:14:23.0,7319.265,6802.691,5663.791
10:14:24.0,5903.163,4396.616,6274.247
10:14:25.0,6498.641,4960.287,7139.534
10:14:26.0,7212.828,6489.19,5530.784
10:14:27.0,4421.026,4213.918,5102.471
10:14:28.0,5965.903,4610.404,8160.263
10:14:29.0,7270.928,6352.337,5750.831
10:14:30.0,4294.554,6186.907,3999.273
10:14:31.0,5280.874,5267.786,7362.031
10:14:32.0,5071.492,6348.615,4705.962
10:14:33.0,5906.202,6810.833,5701.923
10:14:34.0,6456.006,5790.382,5684.586
10:14:35.0,5153.021,6096.609,5040.507
10:14:36.0,5559.208,6163.957,6332.893
10:14:37.0,6360.614,6355.053,4140.302
