BM,Docker,LXC,DockerIso
 3108.31, 3715.60366667, 4495.01233333, 3891.292
 3283.90333333, 3921.242, 4198.51833333, 3613.78933333
 3425.51266667, 3874.47333333, 4125.20533333, 3898.62933333
 3272.53166667, 4094.50233333, 4415.08966667, 3612.80066667
 3216.59633333, 3941.52266667, 4412.40066667, 3670.393
 3209.407, 4003.98433333, 4253.101, 3485.45266667
 3215.37833333, 3907.01833333, 4464.081, 3637.50366667
 3267.73366667, 3891.39566667, 4379.99566667, 3723.96133333
 3412.901, 4208.71466667, 4325.17166667, 3696.086
 3202.97066667, 4152.68133333, 4202.76833333, 3758.54133333
 3345.60533333, 4108.45433333, 4422.732, 3954.77
 3460.385, 4251.41866667, 4230.862, 3820.49433333
 3340.731, 3897.82633333, 4159.06166667, 3876.31966667
 3331.255, 4016.65333333, 4358.254, 3974.80733333
 3474.40966667, 3867.98133333, 4339.38966667, 3994.84366667
 3307.82166667, 4167.257, 4441.90266667, 3898.742
 3383.735, 4047.581, 4163.34966667, 3985.25933333
 3635.83366667, 4127.89933333, 4392.35133333, 3796.49166667
 3366.23366667, 3611.866, 4211.31433333, 3764.24566667
 3658.25133333, 3968.64866667, 4016.213, 3818.124
 3698.51633333, 3765.38466667, 4535.57233333, 3986.31633333
 3500.528, 3936.323, 4193.34733333, 3775.79933333
 3183.53133333, 3831.93366667, 4373.54233333, 3950.47833333
 3325.92866667, 4119.702, 4390.93633333, 3959.57566667
 3127.84766667, 3898.656, 4528.46766667, 3751.55466667
 3475.41566667, 3862.44533333, 4203.62033333, 3982.30166667
 3135.125, 4132.839, 4391.33533333, 4038.845
 3184.69533333, 4007.599, 4296.92333333, 3949.871
 3164.63733333, 4173.76066667, 4271.31333333, 4212.11566667
 3299.95666667, 3863.83733333, 4268.41, 3850.423
 3343.164, 3874.41466667, 4323.83633333, 4213.13733333
 3250.44266667, 3970.475, 4437.68133333, 3885.04933333
 3364.56166667, 4109.98866667, 4388.059, 3994.60066667
 3214.91366667, 3926.38333333, 4251.25966667, 3957.22633333
 3177.85666667, 3917.188, 4241.224, 3892.874
 3231.48766667, 3663.917, 4146.61066667, 3671.98133333
 3347.24733333, 4073.76533333, 4420.74333333, 3975.173
 3083.19133333, 3851.12833333, 4223.59233333, 4008.793
 3545.24966667, 4057.019, 4268.93866667, 4032.50433333
 3095.28333333, 4165.91666667, 4317.58333333, 3866.89733333
 3285.547, 3960.966, 4156.152, 4044.22766667
 3346.28133333, 4116.318, 4279.261, 3826.526
 2986.622, 4006.915, 4304.02633333, 4096.206
 3190.609, 4177.31333333, 4280.70833333, 3962.005
 3580.50466667, 3883.81933333, 4344.66133333, 3953.47033333
 3524.25033333, 3937.88233333, 4409.36266667, 4040.412
 3582.692, 4022.25333333, 4410.22666667, 3766.28066667
 3372.49733333, 3701.78733333, 4130.07066667, 3863.796
 3606.69666667, 3946.88933333, 4236.44566667, 3689.51233333
 3263.69066667, 3911.286, 4272.48666667, 3859.893
 3508.14366667, 3811.82533333, 4288.76333333, 3865.54066667
 2959.16666667, 3924.39566667, 4367.748, 4001.85866667
 3227.31766667, 3733.806, 4230.25266667, 3971.952
 3316.17066667, 4019.703, 4221.58166667, 4023.34833333
 3107.86533333, 4220.86433333, 4248.765, 4051.60266667
 3413.34666667, 4155.74366667, 4305.15466667, 3925.83333333
 3067.366, 4173.65133333, 4259.131, 4015.29333333
 3255.06666667, 3886.15666667, 4444.56633333, 3970.28666667
 3287.428, 4195.02133333, 4128.10866667, 4024.85
 3215.47566667, 3968.56866667, 4478.27633333, 3893.385
 3290.60566667, 4156.73266667, 4454.347, 4146.519
 3030.27566667, 3964.107, 4290.41466667, 4077.242
 3320.95666667, 4242.063, 4441.281, 3931.12266667
 3087.43166667, 3747.84866667, 4382.967, 3649.46366667
 3170.64866667, 3745.331, 4283.089, 3405.01966667
 3323.72733333, 3898.739, 4313.833, 3700.41433333
 2990.368, 4126.328, 4206.78966667, 3935.44533333
 3216.953, 3810.77466667, 4067.598, 3531.043
 3163.35633333, 4078.63533333, 4339.516, 3728.07233333
 3103.64566667, 4104.05133333, 4364.84366667, 3806.991
 3376.14, 3995.83766667, 4401.779, 3807.53
 3234.796, 4157.672, 4444.391, 3757.64533333
 3206.53733333, 4187.92333333, 4253.69633333, 3735.96333333
 3415.537, 4099.535, 4345.47333333, 3890.945
 3490.235, 3923.69333333, 4431.788, 3942.66
