BM,Docker,LXC,DockerIso
 5964.047, 4538.96166667, 4973.09166667, 4317.125
 5226.388, 5077.171, 4262.73133333, 4200.68433333
 5555.67833333, 4950.53633333, 4155.796, 4242.58233333
 5657.40966667, 4827.37333333, 4149.954, 4961.81833333
 5487.852, 4859.61466667, 4990.52, 4349.078
 5070.45066667, 2806.76733333, 5496.076, 4995.02766667
 5672.74933333, 5216.46233333, 4163.156, 4815.69966667
 4734.77033333, 2995.32966667, 5312.629, 4894.13533333
 5786.72266667, 4880.40466667, 5314.941, 4820.964
 6003.92566667, 5026.23166667, 4764.84666667, 4029.767
 4975.93466667, 4344.77666667, 4695.257, 5279.275
 5865.24766667, 5068.48, 4845.20933333, 3969.006
 5284.652, 5474.39433333, 4684.515, 4802.734
 4835.71766667, 4992.33, 4345.96633333, 4923.44533333
 5587.868, 4546.71866667, 4019.891, 3508.77233333
 4106.54333333, 4392.784, 4626.201, 4412.35533333
 5375.866, 2799.74766667, 5099.69533333, 4590.72566667
 3846.66866667, 5545.56533333, 4932.27666667, 5551.02066667
 5155.57833333, 4709.84566667, 6175.04333333, 3988.95066667
 5397.27066667, 4650.58166667, 4849.94033333, 4477.21433333
 5645.165, 4741.004, 5113.888, 5560.74533333
 5332.97466667, 5743.04366667, 5495.68166667, 3519.84833333
 5978.21866667, 5597.25033333, 4525.11966667, 4376.89466667
 5288.70266667, 4613.55366667, 5041.86633333, 5194.34766667
 5333.76333333, 5023.81633333, 4182.266, 4559.29733333
 3987.313, 4519.87766667, 5087.563, 4881.52766667
 5799.09466667, 4333.428, 3710.36966667, 3930.19066667
 3568.875, 4602.05133333, 5670.80133333, 5989.66233333
 4799.99233333, 5054.13833333, 5318.17366667, 4359.18433333
 4124.55966667, 5197.805, 5182.265, 4906.25933333
 4783.126, 4473.557, 5766.86, 4765.57
 5839.21533333, 5130.06066667, 5155.143, 4882.53566667
 5100.05433333, 5591.89133333, 4869.12166667, 4722.035
 5731.12066667, 5204.24166667, 5600.11766667, 4718.04266667
 5615.37033333, 5130.56966667, 5191.213, 4079.56766667
 5372.486, 4503.17633333, 5095.18, 5198.083
 5535.04733333, 4548.74133333, 4373.46233333, 4644.78733333
 5333.22266667, 4406.78266667, 3857.80166667, 4930.62933333
 4377.41233333, 5034.60933333, 3781.96066667, 5130.607
 5586.53533333, 5239.108, 5507.26333333, 3795.844
 5584.57933333, 4832.77233333, 4430.03033333, 4983.01233333
 4824.77233333, 5021.97466667, 4837.33066667, 4649.77033333
 6056.54466667, 5639.99466667, 5396.52033333, 4838.68133333
 4049.17533333, 4340.61233333, 5864.82166667, 4309.10433333
