BM,Docker,LXC,DockerIso
 67.312, 68.3386666667, 77.4886666667, 71.056
 67.62, 69.94, 76.038, 71.646
 67.902, 67.597, 78.0813333333, 71.0776666667
 70.7403333333, 67.4276666667, 74.9586666667, 68.9736666667
 72.1436666667, 66.6376666667, 73.4866666667, 66.4286666667
 68.1496666667, 68.93, 72.6856666667, 69.4446666667
 66.0856666667, 68.1686666667, 72.6853333333, 68.681
 70.303, 69.1086666667, 75.856, 66.2023333333
 72.1356666667, 64.7713333333, 73.3213333333, 63.4683333333
 71.8316666667, 65.193, 71.962, 67.2443333333
 68.2826666667, 64.6933333333, 71.9003333333, 65.291
 63.6433333333, 63.529, 75.018, 61.788
 66.834, 65.0356666667, 74.2013333333, 65.0963333333
 64.327, 66.1523333333, 77.492, 70.089
 65.715, 66.814, 76.3196666667, 66.3213333333
 65.995, 67.4173333333, 74.8106666667, 70.049
 65.8056666667, 67.6336666667, 72.005, 64.5533333333
 63.5923333333, 66.4546666667, 68.524, 65.5593333333
 66.385, 67.267, 68.9926666667, 68.914
 65.5113333333, 67.5156666667, 66.468, 69.3593333333
 69.5, 69.5626666667, 66.3726666667, 69.719
 71.2733333333, 63.1903333333, 66.6643333333, 69.9406666667
 71.4563333333, 65.7163333333, 67.308, 67.9543333333
 73.287, 66.9103333333, 68.372, 64.5243333333
 76.6113333333, 65.6436666667, 67.1736666667, 65.7923333333
 75.7746666667, 66.7406666667, 68.2423333333, 65.1116666667
 72.759, 65.1676666667, 67.923, 66.774
 73.015, 65.5866666667, 65.6223333333, 69.7586666667
 69.5336666667, 65.773, 70.99, 65.5196666667
 66.912, 70.262, 72.517, 69.444
 65.8813333333, 67.4163333333, 74.5486666667, 66.363
 66.1186666667, 66.131, 75.98, 64.6323333333
 64.6816666667, 66.826, 72.1406666667, 65.903
 64.3653333333, 66.7933333333, 73.4173333333, 65.666
 63.3436666667, 70.393, 70.7346666667, 64.6906666667
 67.3126666667, 68.5926666667, 66.2613333333, 66.1293333333
 69.29, 67.291, 66.5486666667, 69.4106666667
 68.6336666667, 67.0313333333, 66.5793333333, 71.2773333333
 63.5556666667, 61.0886666667, 67.4536666667, 67.1723333333
 67.893, 64.2446666667, 69.206, 66.611
 70.1663333333, 66.8123333333, 67.83, 63.9113333333
 73.5326666667, 67.9886666667, 66.6803333333, 66.1913333333
