BM,Docker,LXC,DockerIso
 808.888, 634.088333333, 768.934666667, 766.642333333
 777.821666667, 640.217333333, 754.963666667, 804.68
 786.725666667, 627.429666667, 718.441333333, 798.721333333
 673.637333333, 655.260333333, 740.741333333, 772.657666667
 761.919, 613.484333333, 735.026666667, 841.428
 766.848, 640.082333333, 749.136666667, 786.340666667
 760.890333333, 683.328333333, 757.215, 777.503333333
 722.810333333, 652.014, 802.474333333, 888.861666667
 726.776333333, 648.293666667, 708.942, 852.966
 692.803666667, 619.462, 761.627333333, 809.302666667
 738.656666667, 617.209, 738.03, 795.542
 709.001333333, 643.864333333, 721.050333333, 823.154
 732.128333333, 647.763333333, 739.078, 823.230333333
 746.230666667, 596.743666667, 743.583666667, 823.626
 744.720666667, 634.067666667, 646.106666667, 846.516666667
 749.207, 626.112333333, 756.509333333, 833.457
 721.829333333, 635.871, 795.968666667, 733.550666667
 740.820333333, 620.178, 744.995666667, 792.292333333
 782.757666667, 656.368666667, 725.115666667, 802.356333333
 681.656, 658.353666667, 789.027666667, 835.827666667
 724.433666667, 636.678333333, 763.47, 766.175666667
 751.258333333, 655.336333333, 748.921666667, 796.676333333
 750.018333333, 611.979666667, 773.015, 826.666
 749.155333333, 647.981333333, 812.655666667, 851.21
 737.509, 650.513333333, 780.663333333, 832.623
 772.205333333, 603.458, 716.298, 880.334
 771.445333333, 600.722333333, 715.866666667, 819.927666667
 741.204333333, 642.401, 729.032666667, 828.920666667
 708.037, 641.811666667, 709.276666667, 767.921333333
 664.412333333, 614.145666667, 758.615666667, 800.135
 725.593333333, 662.997333333, 703.438333333, 779.840333333
 735.812666667, 627.224, 766.02, 797.098
 742.398333333, 643.029, 772.819333333, 824.761
 663.967, 671.799666667, 754.351, 777.241666667
 721.218333333, 649.342666667, 774.590666667, 775.556666667
 718.038333333, 680.612666667, 756.158666667, 810.043
 720.57, 624.648, 765.843666667, 810.521666667
 699.435333333, 637.424333333, 739.815, 813.146
 701.922, 691.958, 739.937333333, 755.957
 725.906666667, 710.882333333, 753.071, 793.252666667
 723.75, 646.365, 758.028666667, 885.389
 738.248666667, 655.957666667, 442.976, 764.452666667
 753.903333333, 622.794333333, 425.404666667, 810.755666667
 709.015333333, 659.350666667, 397.072333333, 870.158333333
 750.838333333, 675.482333333, 471.930666667, 847.094
 730.757, 663.47, 665.3, 684.024333333
 740.097666667, 635.359666667, 715.469333333, 426.094666667
 734.836666667, 632.811333333, 660.383333333, 371.037
 718.762333333, 618.745, 696.860333333, 587.132333333
 738.772, 647.436, 714.957666667, 735.875666667
 743.440333333, 640.673333333, 720.538333333, 881.955666667
 767.887333333, 650.727666667, 770.763333333, 681.087333333
 754.575333333, 623.254333333, 740.187333333, 765.758
 727.887666667, 632.137333333, 714.039, 785.683333333
 740.260333333, 684.659666667, 728.350333333, 840.766666667
 753.324333333, 661.696666667, 750.937333333, 838.539
 756.397666667, 611.22, 800.741333333, 850.911
 739.907, 674.419333333, 757.424, 841.565666667
 771.896, 648.653333333, 764.509333333, 792.186666667
 711.749666667, 669.717666667, 695.987666667, 835.771333333
 685.845, 653.765, 714.42, 788.183333333
 743.777, 655.774, 728.901333333, 734.385333333
 744.246, 605.597666667, 735.725666667, 780.438333333
 694.926666667, 644.719666667, 761.512, 1004.20133333
 720.285666667, 665.183333333, 748.123666667, 837.921666667
 704.475, 686.111, 753.899, 845.808666667
